component,Calanoida indet (small),Calanoides acutus,Calanus simillimus,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Copepoda nauplius indet,Ctenocalanus sp.,Eukrohnia hamata,Euphausia frigida,Euphausia frigida furcilia,Euphausia vallentini,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Foraminifera indet,Fritillaria sp.,Harpacticoida indet,Heterorhabdus austrinus,Hyperiella sp.,Hyperiidea indet,Limacina sp.,Metridia lucens,Metridia sp.,Neocalanus tonsus,Neogloboquadrina pachyderma,Oikopleura sp.,Oithona similis,Ostracoda indet,Paraeuchaeta sp.,Pisces larvae,Pleuromamma robusta,Pleuromamma sp.,Rhincalanus gigas,Rhincalanus gigas nauplius,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F5,Tomopteris sp.
component_1,8.259519656509678,0.02124407122627328,0.0,0.0,0.0,0.5024309309148998,3.919332971549778,3.3239147928707258,0.0,0.001492924606864882,0.0,0.0,0.0,0.0,0.18092834173332514,1.3580798111743377,0.014629851189332058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05031418989871362,0.058388303171074324,23.98632761940577,0.0,0.0,0.0004984840260100328,0.0,0.0,0.018906124070878827,1.7923674248897947,0.5256861979046165,0.0,0.0,0.0,0.011398594326443197,0.010688347764191579,0.0006152640549430252
component_2,16.489564509062465,0.0031297603586941535,7.6151989338176405,0.01894061504558877,0.7214140285574704,0.007077100217395037,0.0,6.489641349604591,0.006588898434268115,0.016296752209769283,0.04585776595464117,0.08655860555965718,0.026139724304530276,0.4909906530320099,0.0775409554710781,0.0,0.004280120688944588,0.027790963493179256,0.0008733441542910192,0.06980686858720131,0.10603938636919208,0.10050609409766235,0.12781217814862697,1.338427135853115,0.0348364499957113,0.009693115481313058,4.655878477933381,0.254009764864474,0.3205443356952387,0.0015940544315365254,0.1339235920591322,0.11929431689209145,0.002163773675639095,0.0,0.13000833400489128,0.03822847099447457,0.2411220597191581,0.01815449651770448,0.08369745708248479,0.0,0.00144281516139678
