component,Calanoida indet (small),Calanoides acutus,Calanus propinquus,Calanus simillimus,Calocalanus sp.,Candacia sp.,Chaetognatha indet,Cirripedia cyprid,Cirripedia nauplius,Clausocalanus laticeps,Clausocalanus sp.,Clio sp.,Clione sp.,Copepoda indet,Copepoda nauplius indet,Ctenocalanus sp.,Decapoda (natant) indet juv,Egg indet,Eucalanus sp.,Euphausia crystallorophias,Euphausia frigida,Euphausia longirostris,Euphausia superba,Euphausia superba C1,Euphausia superba C2,Euphausia superba C3,Euphausia vallentini,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Gastropoda indet,Globigerina bulloides,Heterorhabdus sp.,Hyperiidea indet,Hyperoche medusarum,Limacina sp.,Mesocalanus sp.,Metridia gerlachei,Metridia lucens,Metridia sp.,Microcalanus pygmaeus,Microsetella sp.,Neocalanus tonsus,Neogloboquadrina pachyderma,Oikopleura sp.,Oithona similis,Oncaea curvata,Oncaea sp.,Ostracoda indet,Paraeuchaeta sp.,Paralabidocera antarctica,Phronima sp.,Pisces egg,Pisces larvae,Pleuromamma gracilis,Polychaeta indet,Polychaeta larvae,Primno macropa,Pseudosagitta gazellae,Pteropoda indet,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Rhincalanus sp.,Sagittidae indet,Salpa thompsoni,Salpidae indet,Siphonophorae nectophore,Siphonophorae sp.,Stephos longipes,Subeucalanus longiceps,Subeucalanus sp.,Themisto gaudichaudii,Themisto sp.,Thysanoessa gregaria,Thysanoessa gregaria furcilia,Thysanoessa macrura,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F5,Thysanoessa macrura F6,Thysanoessa sp.,Thysanoessa sp. furcilia,Tintinnina indet,Tomopteris carpenteri,Tomopteris sp.,Vibilia antarctica
component_1,0.05001885972500456,0.033697565749452645,0.00012132974743809655,0.0,0.00026830417014084913,0.0,2.028218431623393e-05,3.912031970773634e-06,4.802927881002649e-06,7.489896684010864e-05,0.0029272557767732977,1.294671305665552e-05,3.553051357838692e-05,0.08057256409471791,0.1563033217405861,0.03429892423074875,7.617294397557401e-06,4.227411657409723e-05,0.0,6.588448203516127e-07,0.0,0.0,2.893785146387837e-06,0.0,0.0,1.7514804749311846e-06,0.0,0.0,0.002221915768388714,0.0,0.0,0.03330066894296489,1.933772914561699e-06,2.3392874348423914e-06,3.3842136187076934e-05,0.0,2.3033640966862893e-05,0.0,0.0,0.0,0.0,0.0011570580887864008,0.0,0.0006637022401591788,0.0005713978874722271,0.0,0.0,0.5660245945011301,0.0001561756181745593,0.004535600418871019,0.0001940283989512719,6.729277998662065e-06,9.384575591621032e-07,1.65812700610781e-06,0.0,1.0991234594614548e-05,0.0,0.0,0.0,0.0,0.0,9.110121747105769e-06,0.00069126826629331,0.0015572267777007106,0.023679493057723218,2.7232979061613048e-06,9.318253722679651e-05,0.000152054725123389,0.0,1.5368650671648278e-06,4.869122449147193e-09,0.0,2.4583442902973287e-05,0.0,0.0007017022236430362,0.0,0.0,0.0,0.0008777767012533252,8.301710008546248e-05,0.0,0.00022366763056364824,0.0003431556431575005,0.0,0.001627181958712386,0.0012921136001969812,0.0010240914223035016,0.0,0.0,0.0002745669716862181,0.0,1.3152687290340768e-05,6.088206815423596e-06
component_2,0.0,0.004512040139820537,9.482217777648331e-05,0.026339201833095627,0.00044576242365328074,1.2796843454006499e-05,0.00018240506262621813,0.0,1.449293430766446e-06,0.00015879499552137006,0.011322720184393679,2.259341440469771e-06,0.0,0.06393583698920721,0.3399447560280047,0.033746879497656694,0.0,0.0,4.777853840617473e-05,0.0,2.2030536079200612e-06,7.296201419122515e-06,8.234891225100895e-07,4.073006922295802e-05,6.129771577231073e-05,7.176846600168394e-06,0.000289704036842484,0.0006386373542283643,0.002630956060142249,0.0008138115954914176,0.3293039634470233,0.039089409466699254,3.4078900796815707e-06,4.669905619739671e-06,0.0,0.0010375403729035704,0.0,0.09565915609313738,3.148410308053828e-05,0.0008932649916694054,0.0001940483885365625,0.0043465342580036705,0.0010775701682913727,0.002704130081889603,0.0006723626263879985,7.672596637618609e-08,0.004723065895588288,0.0,0.0,0.003369930496107104,9.113567341572661e-05,7.451728362553381e-06,3.0907076867520725e-06,3.356532163217406e-06,2.8761244234156116e-06,0.0,1.4446459088470612e-05,0.001022173766238015,3.0155723642924315e-06,6.591380021575208e-05,2.422418720014688e-05,3.490152185095991e-05,0.0008800254616949688,8.383100471351687e-05,0.01714023303043573,1.2591993931568832e-06,0.0001044839989307345,0.0,1.034588521691947e-06,2.8974703170403416e-06,0.0,5.0197221869536694e-05,0.0,0.00010359827064750157,0.0003402169959487338,1.874600183239295e-05,0.0010329183567976878,0.00042385445663567744,1.2546223739422414e-05,0.00013051851655843168,0.0009481990900798815,0.0002790893015745644,0.0,0.0017367400932404493,0.0037342292032732398,0.0,4.00446442044847e-06,0.0004577996480063432,0.0027485272438203083,7.859368215886905e-05,1.2796843454006499e-05,5.031887700620605e-05,0.0
