component,Calanoida indet (small),Calanoides acutus,Calanus propinquus,Calanus simillimus,Candacia sp.,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Cnidaria indet,Copepoda nauplius indet,Decapoda (natant) indet juv,Egg indet,Eukrohnia hamata,Euphausia frigida,Euphausia longirostris,Euphausia longirostris furcilia,Euphausia superba,Euphausia triacantha furcilia,Euphausia vallentini,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Hansarsia megalops,Harpacticoida indet,Heterorhabdus austrinus,Heterorhabdus lobatus,Heterorhabdus sp.,Heterorhabdus spinifrons,Hyperiidea indet,Limacina sp.,Metridia gerlachei,Metridia lucens,Neocalanus tonsus,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta antarctica,Paraeuchaeta exigua,Paraeuchaeta sp.,Pelagobia longicirrata,Pisces larvae,Pleuromamma borealis,Pleuromamma robusta,Primno macropa,Pseudosagitta gazellae,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Salpidae indet,Sapphirina sp.,Solmundella bitentaculata,Subeucalanus longiceps,Teuthida indet,Themisto gaudichaudii,Thysanoessa gregaria,Thysanoessa gregaria furcilia,Thysanoessa macrura,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F5,Thysanoessa macrura F6,Tomopteris sp.,Vibilia antarctica
component_1,28.432328850330038,0.980355947954643,0.17417818238821328,0.0,0.0,0.03795993638920012,2.604307749107862,0.50066706973708,0.0001248269932624192,0.4393034813041943,0.0,0.007637693207192734,0.0001995064150096408,0.0001166672330465931,0.0002778192614729041,0.0018503183964420657,0.03937380805460489,0.0,0.0,0.0024004575203022955,0.0,0.004904714735450486,0.06436269439481712,0.008095211284664427,0.5462858842527577,2.5607052978422558,0.0009913497211603134,0.0006666236335124847,0.0,0.00021224231389338152,0.0,0.00011898617179656625,0.021903169561598688,0.0,0.007124326421772971,0.09987114318826737,0.0,0.3836541484771661,27.46641881383762,7.289793613941138e-05,0.0,0.005563838901844035,0.006945861780805096,0.01442507586466173,0.0021561344984219887,4.6450443932214554e-05,0.012865753589587981,0.006012605126756188,0.0006537327968364784,0.0,0.07150984604941826,1.1819956545995274,0.06852969711654687,0.0014917468631742107,0.00017525392577420618,0.0009912491398532321,0.0,0.0,0.08094063750686192,0.006210840096585544,0.008937711962735363,0.011551643253373768,0.004370388420550689,0.0007555102709987234,0.0068425947044212275,0.009504209380617242,0.0013621736634877818,0.23268852586674513,0.0028456699619039258,0.006103587896679793
component_2,2.3250673326809252,0.0790719085325099,0.0,26.603221065202888,0.0041256803476429505,0.06074234558487555,1.3608275496247437,0.44796547657899116,0.0,0.0,0.010745705496463077,0.004250634415448041,0.00011858582918040952,0.0,0.0,0.0,0.0,0.011815244733876235,0.190584779348134,0.0,0.0041256803476429505,0.0,0.0,0.0,0.3819873481807574,0.0,0.0,0.0,0.0044718550461734525,0.0,0.00571070572507224,0.0,0.07180934884277958,1.5358155138459617,0.0,0.10912132050878896,0.1572520665767361,0.404263609818005,0.0,0.0,0.3501802171734562,0.011814661449372339,0.03322770983300999,0.01039714710680777,0.0004998922567719619,0.0,0.0,0.02185670414334468,0.04651599146529337,0.03663467291083926,0.01624268940519788,0.02531393452236297,0.011741611793179145,0.0,0.0,0.0,0.018002040967822805,0.0041256803476429505,0.04077502859023404,0.0,0.0,0.10766170577049872,0.0005764686513098817,0.0,0.0,0.0,0.005443646871178916,0.2855056639716657,0.006162333930902683,0.0
