component,Calanoida indet (small),Calanoides acutus,Calanus propinquus,Calanus simillimus,Candacia sp.,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Copepoda nauplius indet,Ctenocalanus sp.,Eukrohnia hamata,Euphausia frigida,Euphausia frigida furcilia,Euphausia triacantha,Euphausia triacantha furcilia,Euphausia vallentini,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Harpacticoida indet,Hyperiidea indet,Limacina sp.,Metridia gerlachei,Metridia lucens,Metridia sp.,Oikopleura sp.,Oithona similis,Ostracoda indet,Paraeuchaeta sp.,Pisces larvae,Pleuromamma robusta,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Subeucalanus longiceps,Subeucalanus sp.,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F5,Tomopteris sp.
component_1,47.11945887670434,0.0,0.0,3.0450367325480174,0.01406787222321304,0.0,0.407494561171072,0.1031886647718136,0.014595170372812874,26.588434845195483,0.0009054997208678606,0.029545397826749725,0.03724018804709305,0.0032456575547353777,0.0,0.0,0.002435634173509855,0.10812080400985237,0.0,0.006373478435843594,0.0,0.0,0.07019019442435266,0.16522912406032234,0.0,0.0007375532161282874,0.0020844888182923035,0.0,7.97443896252567,0.22084153154409777,0.02335834578602822,0.0020819715564079923,0.0006085269580249341,0.0007375532161282874,0.0,0.000554515581061248,0.0,0.0003507599279256564,0.0,0.0,0.0007971076634137371,0.0010876768843177543,0.02190032649664736,0.0,0.024788207149298636,0.010691672021092781
component_2,0.28054575195890824,0.05645426807625235,0.009713720173296086,0.0,0.0,0.005381737320122238,0.0,0.1514870999006519,3.6365636237454817,3.9075071806755557,0.0017806266896612233,0.0,0.0,0.003513836134450901,0.003316085779652332,0.004837697149594055,0.0005282911589749334,0.06804275193196893,0.006957567996251063,0.10889296813856982,1.659643684432645,0.009664933573019669,0.0,0.09957784734637422,0.0007615930297682451,0.0,0.0004951391990134733,0.14156584529820607,40.4645764463749,0.0,0.0,0.001667221539435083,7.616274715757051e-05,0.0,0.5126313426253373,0.00036634943461931924,0.000926749106729559,0.000985180293450665,0.18475814378271438,0.005354651384233809,0.005337798625257117,0.0039942712579401525,0.033771377156985014,0.003968934969655244,0.030090132139696565,0.004872211749918044
