component,Calanoida indet (small),Calanoides acutus,Calanus australis,Calanus propinquus,Calanus simillimus,Calocalanus sp.,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clausocalanus sp.,Clione limacina antarctica,Cnidaria indet,Copepoda nauplius indet,Crustacea nauplius indet,Ctenocalanus sp.,Decapoda (natant) indet juv,Decapoda zoea indet,Egg indet,Egg mass,Euchirella rostromagna,Eukrohnia hamata,Euphausia frigida,Euphausia frigida calyptopis,Euphausia frigida furcilia,Euphausia spinifera calyptopis,Euphausia superba,Euphausia triacantha furcilia,Euphausia vallentini,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Euphausiidae nauplius indet,Evadne sp.,Foraminifera indet,Fritillaria sp.,Hansarsia megalops,Harpacticoida indet,Hyperiidea indet,Limacina sp.,Mecynocera clausi,Metridia lucens,Metridia sp.,Neocalanus tonsus,Noctiluca scintillans,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta sp.,Pelagobia longicirrata,Phronima sp.,Pisces egg,Pisces larvae,Pleuromamma borealis,Pleuromamma piseki,Pleuromamma robusta,Primno macropa,Pseudosagitta gazellae,Pteropoda indet,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa fusiformis,Salpa thompsoni,Siphonophorae nectophore,Spongiobranchaea australis,Subeucalanus longiceps,Teuthida indet,Themisto gaudichaudii,Thysanoessa gregaria,Thysanoessa gregaria calyptopis,Thysanoessa gregaria furcilia,Thysanoessa macrura,Thysanoessa macrura C1,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F5,Thysanoessa macrura F6,Tomopteris sp.,Vibilia antarctica
component_1,37.92088844050313,0.004393254892585393,0.0,9.72722873105954e-05,0.9593380039703204,2.5597454789004554e-05,0.04620480420172447,2.5423244939672993,0.7202456780085127,0.00043656743258390843,0.0008854427022597113,0.008353985230571017,1.583604525409617,0.0,0.01074548252841969,0.002838559745758061,0.0025014404207265176,0.7093348993714634,0.0005930229766732351,0.0031292650604349184,0.013154321955812242,0.002500491160445307,0.10730346987712577,0.0090382522400896,0.0,0.0,0.0047822967459608045,0.008640964473072372,0.01278030932472084,0.04424427031431844,0.1297541846430037,0.06085663647979348,0.055957618553212594,0.012495710526614244,2.2062625764111657e-05,3.0955288154525467,18.713194563786594,0.005133929402179149,0.006270839014388327,0.05682540113325975,1.2995933195555314,0.0,0.22147830075458477,0.0012447774685791402,0.5173939337991252,0.02972280234513449,0.4321140476327438,6.8696249568305845,0.0018243743665750983,0.3902283335775384,0.006027453385638163,0.07172190885840947,0.001410416567643299,0.009398012348905017,0.005701978243919652,0.00201385433982741,0.0063527569798234665,0.0,0.0401186544365484,0.008918893937521516,0.0,0.0020449594993798407,0.05182229553938578,0.7969695882085288,0.0,0.08331540043247185,0.0020383971410426857,0.009250195959788833,0.003926249660619441,0.0006750226628749388,0.1028311522075253,0.0,0.0,0.0004589118219269743,0.04845896342908962,0.003821029944459532,0.04445582180055549,0.06934907633513575,0.06829947632675175,0.015888239393801337,0.002366837155208832,0.001353705319133338,0.01991689636392524,0.01644540779768706,0.0011487096623887286
component_2,1.768135711924269,0.0,0.00586688633379888,0.0005185105152231771,0.0018375591402879825,5.558227324314516e-05,0.0,1.2452873546753176,0.16864675936623394,0.0,0.0,0.0019433033285729884,5.077516209725123,0.00022660569323902353,0.0,0.0004529841028789701,0.0,0.06951614366765332,0.00113118603261519,0.0,0.0,0.0,0.0,0.0,0.0024750144609761732,0.006832955160163136,0.0,0.0,0.0,0.0,0.0,0.002559302078386677,0.0,0.0,0.0001504803789406446,9.291410226539618,0.796421080353951,0.0,0.005280873760583177,0.0,0.21370128705446043,8.47199464077979e-05,0.0,0.00047748927445887766,0.0,0.2002182492961734,0.0,34.22733353097729,0.005604189346004939,0.0,0.0010317440870035307,0.0,0.0,0.0,0.0,0.0,0.0,0.005282904705681183,0.0,0.004037032430638239,0.00041245081199830916,0.002222241572858776,0.0,2.1304555116656676,0.0005573640542433687,0.0,0.0003880734350459341,0.0,0.0,0.0010884431252845565,0.042793755714081644,0.0022104893790260735,0.0005998314706142702,0.005146773615515738,0.07894004529821133,0.0,0.0,0.0,0.0,0.011805321759761473,0.0018503861628819042,4.3578637073852265e-05,0.0,0.0,0.0
