component,Calanoida indet (small),Calanoides acutus,Calanus australis,Calanus simillimus,Candacia sp.,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clio sp.,Clione limacina antarctica,Cnidaria indet,Copepoda nauplius indet,Ctenocalanus sp.,Decapoda zoea indet,Egg indet,Eukrohnia hamata,Euphausia frigida,Euphausia longirostris,Euphausia longirostris furcilia,Euphausia lucens,Euphausia spinifera calyptopis,Euphausia spinifera furcilia,Euphausia superba,Euphausia vallentini,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Euphausiidae nauplius indet,Foraminifera indet,Fritillaria sp.,Globigerina bulloides,Globigerinita uvula,Globorotalia sp.,Haloptilus oxycephalus,Harpacticoida indet,Heterorhabdus austrinus,Heterorhabdus sp.,Hyperiidea indet,Limacina sp.,Lucicutia sp.,Mecynocera clausi,Metridia lucens,Myctophidae indet,Neocalanus tonsus,Neogloboquadrina incompta,Neogloboquadrina pachyderma,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta biloba,Paraeuchaeta exigua,Paraeuchaeta sp.,Pelagobia longicirrata,Phronima sp.,Pisces egg,Pisces larvae,Pleuromamma borealis,Pleuromamma robusta,Pleuromamma sp.,Primno macropa,Pseudosagitta sp.,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Siphonophorae nectophore,Subeucalanus longiceps,Teuthida indet,Themisto gaudichaudii,Thysanoessa gregaria,Thysanoessa gregaria calyptopis,Thysanoessa gregaria furcilia,Thysanoessa macrura,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F5,Thysanoessa macrura F6,Tomopteris carpenteri,Tomopteris sp.,Triconia antarctica,Turborotalita quinqueloba,Vibilia antarctica,Vibilia sp.
component_1,0.3380909100058484,0.01938277902182247,4.9313504519397024e-06,0.0,0.00013291785678076434,0.004029640968806418,0.06934343159344375,0.03257824830389288,2.3306714450301116e-05,0.0,0.00033584151553285834,0.011167675554021707,0.0019237011823388763,5.6250481189342785e-05,0.0010329593132718136,0.0009381343940526361,0.0,0.0,6.126639619057565e-05,2.5046151013440777e-05,9.175997936520273e-05,4.410198933576711e-05,3.650793994560229e-05,0.00015366019487575376,0.0,2.2770335035655754e-05,0.0008300247984844866,0.0021679969512398258,0.0006623217821540624,3.659138453170716e-05,0.0035915031354530553,0.04339631758036453,0.005479127630309354,0.0004386960675166566,0.00011005235966545548,0.0,4.9036290206859746e-05,0.000184368690352277,0.00017895876626044976,0.0019962549700212754,0.0,4.123195007315321e-05,2.204066428308129e-05,0.011498631720189216,1.2205657323574963e-05,0.011892674175964107,0.00037221737795750616,0.0,0.016692310100734825,0.39959756210988306,0.002128937645528429,0.0026845508595971365,0.00010477054117563734,3.4228671941579104e-05,0.00013456524013157414,0.0001049477511264603,3.6608749869200885e-05,4.246994464840613e-05,2.448044203419923e-05,6.622047652321977e-05,0.00012161514504316848,3.099008578309123e-05,0.0002158073451519271,8.263322155088065e-05,0.0029353541077240973,0.002878529314372723,0.0037617077566222193,0.0,7.291005921807461e-05,0.0010053461643242474,8.875869745291538e-06,0.000424987781997568,0.0008425647735125327,0.0007530797760890949,0.0008182619700268915,0.00023842211252334485,5.581413858206881e-05,0.0,0.0,0.0011632159755438508,3.210305044936298e-05,3.47728766800655e-05,0.00010986123824002655,0.0003113593609495562,0.0,1.4042148659023536e-05
component_2,0.1505481902577575,0.00080333911632204,0.0,0.5085250455743803,6.722371396087015e-07,0.0012528307016504805,0.057315834105124856,0.0007882701958276897,0.0,0.00014315151821989297,0.0,0.0,0.0031971664039615014,0.0,0.0,0.00044667408586420354,0.0004843507103332343,0.00010057007995626618,0.0,0.0,0.0,0.0,0.0,0.0015896475098626489,0.00020519807708523188,0.0001726358445497328,0.0,0.0,0.0003708454439801472,0.0,0.026673801315280313,0.0,0.027530231968099433,0.0031661050152597078,0.0,0.00022930250845260515,0.0,0.0,0.0,0.008228261557611301,0.11811804150423261,0.0,0.0,0.01720252404024707,0.0,0.0,0.007217170146406337,0.03251464135377074,0.009850570155385346,0.0007758781051388273,0.0,0.007174971907806178,0.0,0.0012688447117481878,0.00029822276254648744,0.0,0.0,0.0,0.0,0.0,0.0008114197819461633,0.0,0.001473723861424779,1.0068874432884567e-05,0.0009309330576767861,0.0,0.0,0.0015187771269863635,0.0,0.0,1.5852808027439153e-06,0.0,0.0004905049361341795,0.0001968971545257792,0.00019048047793635928,0.003266547181782626,0.00018086318336644892,0.0004648384390811489,0.00022538673299000552,0.003306896469547432,0.0,5.262812416201576e-05,2.9887733281091867e-05,0.00019696765301791883,0.0004586050169052103,0.0
