Segment_ID,component_1,component_2,component_3
AA_464.0_25-Nov-2008_14:00,0.009757641757347287,0.09745654811060718,0.8927858101320455
AA_464.0_25-Nov-2008_14:24,0.07594288067669187,0.18607389350372378,0.7379832258195843
AA_464.0_25-Nov-2008_14:49,0.39450498518642907,0.2564602005885516,0.34903481422501914
AA_464.0_25-Nov-2008_15:13,0.6826587763616743,0.31734122363832573,0.0
AA_464.0_25-Nov-2008_15:38,0.2212191379455485,0.1314611039860234,0.6473197580684281
AA_464.0_25-Nov-2008_16:03,0.9996200343328732,0.0,0.0003799656671268068
AA_464.0_25-Nov-2008_16:27,0.7306825210045825,0.2627658143192455,0.006551664676171906
AA_464.0_25-Nov-2008_16:52,1.0,0.0,0.0
AA_464.0_25-Nov-2008_17:17,0.9992366565226135,0.0,0.0007633434773865296
AA_464.0_25-Nov-2008_17:41,0.6079864144854263,0.39201358551457377,0.0
AA_464.0_25-Nov-2008_18:05,0.17222053872184395,0.5243226938608794,0.30345676741727673
AA_464.0_25-Nov-2008_18:30,0.43515391979908,0.2505339262068406,0.3143121539940795
AA_464.0_25-Nov-2008_18:55,0.6622704735375164,0.09882440356277188,0.23890512289971177
AA_464.0_25-Nov-2008_19:19,0.07417381839510218,0.16519828303993,0.7606278985649678
AA_464.0_25-Nov-2008_19:44,1.0,0.0,0.0
AA_464.0_25-Nov-2008_20:08,1.0,0.0,0.0
AA_464.0_25-Nov-2008_20:33,0.090281228797456,0.0,0.9097187712025441
AA_464.0_25-Nov-2008_20:59,0.031301175119799095,0.0,0.9686988248802009
AA_464.0_25-Nov-2008_21:24,0.17990044202693964,0.0,0.8200995579730603
AA_464.0_25-Nov-2008_21:49,0.0,0.0,1.0
AA_464.0_25-Nov-2008_22:13,0.0,0.0,1.0
AA_464.0_25-Nov-2008_22:40,0.0,0.0,1.0
AA_464.0_25-Nov-2008_23:03,0.0,0.0,1.0
AA_464.0_25-Nov-2008_23:22,0.0,0.0,1.0
AA_464.0_25-Nov-2008_23:41,0.0,0.0,0.0
AA_464.0_26-Nov-2008_00:00,0.5250619016062313,0.0,0.47493809839376866
AA_464.0_26-Nov-2008_00:19,0.0,0.0,1.0
AA_464.0_26-Nov-2008_00:39,0.0,0.0,1.0
AA_464.0_26-Nov-2008_00:58,0.0,0.0,1.0
AA_464.0_26-Nov-2008_01:18,0.0,0.0,1.0
AA_464.0_26-Nov-2008_01:37,0.0,0.0,1.0
AA_464.0_26-Nov-2008_01:57,0.0,0.0,0.0
AA_464.0_26-Nov-2008_02:16,0.0,0.0,0.0
AA_464.0_26-Nov-2008_02:36,0.9760988219159704,0.0,0.023901178084029678
AA_464.0_26-Nov-2008_02:55,1.0,0.0,0.0
AA_464.0_26-Nov-2008_03:14,1.0,0.0,0.0
AA_464.0_26-Nov-2008_03:34,0.3717016054122694,0.3635069490876437,0.2647914455000869
AA_464.0_26-Nov-2008_03:53,0.0,0.0,0.0
AA_464.0_26-Nov-2008_04:12,0.0,0.0,0.0
AA_464.0_26-Nov-2008_04:32,0.0,0.0,0.0
AA_464.0_26-Nov-2008_04:51,0.0,0.0,0.0
AA_464.0_26-Nov-2008_05:10,1.0,0.0,0.0
AA_464.0_26-Nov-2008_05:29,0.014660012425196588,0.048415030408700446,0.9369249571661029
AA_464.0_26-Nov-2008_05:48,0.014660012425196588,0.048415030408700446,0.9369249571661029
AA_464.0_26-Nov-2008_06:08,0.04500302924465287,0.0,0.9549969707553471
AA_464.0_26-Nov-2008_06:27,0.0,0.0,1.0
AA_464.0_26-Nov-2008_06:47,0.0,0.0,1.0
AA_464.0_26-Nov-2008_07:06,1.0,0.0,0.0
AA_464.0_26-Nov-2008_07:26,0.025024086094013884,0.9749722336128868,3.6802930993508506e-06
AA_464.0_26-Nov-2008_07:45,0.0,0.0,0.0
AA_464.0_26-Nov-2008_08:05,0.0,0.0,0.0
AA_464.0_26-Nov-2008_08:25,1.0,0.0,0.0
AA_464.0_26-Nov-2008_08:45,0.001018651433379573,0.0,0.9989813485666204
AA_464.0_26-Nov-2008_09:04,0.004006113778263106,0.0,0.9959938862217369
AA_464.0_26-Nov-2008_09:24,0.044037874953729975,0.0,0.95596212504627
AA_464.0_26-Nov-2008_09:43,0.36027949155228023,0.0,0.6397205084477197
AA_464.0_26-Nov-2008_10:02,0.026050692688674344,0.0,0.9739493073113256
AA_464.0_26-Nov-2008_10:21,0.020209771606992204,0.0,0.9797902283930079
AA_464.0_26-Nov-2008_10:41,0.01630094431496634,0.0,0.9836990556850338
AA_464.0_26-Nov-2008_11:00,0.04876608802993253,0.008149571859804656,0.9430843401102629
AA_464.0_26-Nov-2008_11:19,0.9363811970025587,0.0,0.06361880299744124
AA_464.0_26-Nov-2008_11:38,1.0,0.0,0.0
AA_464.0_26-Nov-2008_11:58,1.0,0.0,0.0
AA_464.0_26-Nov-2008_12:17,0.9782742878723626,0.021725712127637433,0.0
AA_464.0_26-Nov-2008_12:36,1.0,0.0,0.0
AA_464.0_26-Nov-2008_12:55,1.0,0.0,0.0
AA_464.0_26-Nov-2008_13:15,0.984330546536546,0.01566945346345396,0.0
AA_464.0_26-Nov-2008_13:34,1.0,0.0,0.0
AA_464.0_26-Nov-2008_13:53,1.0,0.0,0.0
AA_464.0_26-Nov-2008_14:12,1.0,0.0,0.0
AA_464.0_26-Nov-2008_14:33,0.9986622005291331,0.0,0.0013377994708669017
AA_464.0_26-Nov-2008_14:55,0.9519379299135532,0.04806207008644687,0.0
AA_464.0_26-Nov-2008_15:15,0.9783423152682548,0.021307127507588404,0.00035055722415677315
AA_464.0_26-Nov-2008_15:35,1.0,0.0,0.0
AA_464.0_26-Nov-2008_15:54,1.0,0.0,0.0
