component,Calanoida indet (small),Calanoides acutus,Calanus simillimus,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Copepoda nauplius indet,Ctenocalanus citer,Decapoda zoea indet,Euchirella rostromagna,Eukrohnia hamata,Euphausia frigida,Euphausia longirostris furcilia,Euphausia vallentini,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Hansarsia megalops,Harpacticoida indet,Hyperiella sp.,Hyperiidea indet,Limacina sp.,Metridia lucens,Myctophidae indet,Neocalanus tonsus,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Pelagobia longicirrata,Pisces larvae,Pleuromamma borealis,Pleuromamma robusta,Pseudosagitta gazellae,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Scina sp.,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F4,Vibilia antarctica
component_1,0.6669903245191598,0.00037796670351137213,0.07761119424717047,0.0,0.08487949935833598,0.005954337361366181,0.034382522012046765,0.02246825872382385,1.2089521428721602e-05,2.376585626298157e-05,1.3050655897887347e-05,0.0002373087851967986,1.7796672525999375e-05,2.3586265195719128e-05,0.01731547862696668,0.0035410810617465165,0.0004757169497229979,0.0,0.0,4.5513903706867615e-05,0.0011519415398428534,0.00022270336939905677,0.0025654945284554168,0.009303923669221528,0.004108964429412212,0.0004858364448312656,0.0,0.000255508974926904,0.02787697817247747,0.00021624521854239504,0.004946339513494357,0.0020981310903875174,0.0001703074336101474,0.0,0.0002608594100955642,0.0,0.0008906249535057813,0.0,0.013541082685392716,8.590252390284303e-06,0.003842178817507931,0.0,0.00043948277250231195,0.0009511040426056891,0.011183932470728965,0.00022587417082119344,0.0,0.0,0.0008844048157830043
component_2,0.0,0.0018291302991865204,0.013553111083260752,0.0,0.06763138714777124,0.012122474272116506,0.009205926270861777,0.0,0.0,4.758409636946034e-05,4.23537656429432e-05,0.00024397388237649428,0.0,3.519744649077308e-05,0.0,0.0,0.0009405232477675337,0.0019748769254628313,0.02558357255289546,0.0,0.0,0.0015658520418094098,0.0017150988757617088,0.0027449708960027588,0.0,0.00012454986498962144,0.0,0.0013633990470057647,0.48218902866789703,0.0,0.0,0.0,0.0005986609003222176,1.8748106821531873e-05,0.0,3.0703624796627664e-05,0.0008862897155539717,0.3624391905718901,0.0,8.898039016046706e-06,9.171879338255727e-05,0.006643079961159846,0.0,0.0,0.0,0.0007096575978847135,0.0016921190389779432,0.0030722281852746443,0.0008956950812510989
component_3,0.0,4.8684420231388495e-05,0.0,0.000565747418470765,0.010329362902478217,0.0004521740588800372,0.0,5.740188938505248e-05,0.00020350964574464855,0.0010421309468612082,0.0,2.857880220285601e-05,1.8460949155821924e-07,0.0009292726775608845,0.00037805165579493926,0.00012138520749175994,0.0005512317215742213,1.4313388895041838e-05,0.0,0.0011087739710908832,0.0,0.0,0.0004037374650515591,0.0,0.0,0.0,0.9779103531200145,5.6590608534023585e-05,0.0015652187932471446,0.0006773618859813996,0.0002812860232726791,0.0,3.6469632777437666e-05,0.0006797031187453111,0.0,0.0008614821454453766,8.958152455695185e-05,0.0,0.0008911552378324694,6.775577860570299e-05,0.0003232691168186489,0.0,0.0,0.0,0.0003252322329634253,0.0,0.0,0.0,0.0
