component,Aetideus australis,Amphipoda indet,Calanoida indet (small),Calanoides acutus,Calanoides brevicornis,Calanus propinquus,Calanus simillimus,Calocalanus sp.,Candacia cheirura,Chaetognatha indet,Cirripedia nauplius,Clausocalanus brevipes,Clausocalanus laticeps,Clausocalanus sp.,Copepoda indet,Copepoda nauplius indet,Ctenocalanus sp.,Eucalanus sp.,Eukrohnia hamata,Euphausia crystallorophias,Euphausia frigida,Euphausia lucens,Euphausia superba,Euphausia superba C3,Euphausia vallentini,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Gastropoda indet,Globigerina bulloides,Globorotalia sp.,Hansarsia megalops,Heterorhabdus sp.,Hyperiidea indet,Limacina sp.,Lucicutia sp.,Metridia gerlachei,Metridia lucens,Metridia sp.,Microcalanus pygmaeus,Microsetella rosea,Microsetella sp.,Nannocalanus minor,Neocalanus tonsus,Oikopleura sp.,Oithona similis,Oncaea curvata,Oncaea sp.,Ostracoda indet,Paraeuchaeta sp.,Pelagobia longicirrata,Pisces egg,Pisces larvae,Polychaeta indet,Polychaeta larvae,Primno macropa,Rhincalanus gigas,Rhincalanus gigas nauplius,Sagittidae indet,Salpa thompsoni,Salpidae indet,Scolecithricella minor,Soestia zonaria,Spongiobranchaea australis,Teuthida indet,Themisto australis,Themisto gaudichaudii,Themisto sp.,Thysanoessa gregaria,Thysanoessa gregaria calyptopis,Thysanoessa gregaria furcilia,Thysanoessa macrura,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa sp.,Tintinnina indet,Tomopteris sp.,Vibilia antarctica
component_1,1.7560812920187157e-06,2.0696664457861436e-05,0.030772579009997244,0.0014253244658099752,0.0,3.5976000392094996e-05,0.003191958553220643,0.0008037615770448468,0.0,0.0007668464793641317,0.0,5.505100865374599e-06,0.00010876336273682226,0.002642132688723036,0.11237762874657749,0.06107937702098357,0.030137306216869216,1.4716828425476999e-05,3.283226737457063e-07,0.0,7.085254951365771e-05,0.0,0.0002784497074629647,7.34325982756911e-06,0.0,0.0,0.0008807236532059447,0.0,0.03794701694327689,0.00285423281200185,4.630894923218505e-06,0.0028514785693801036,1.0917481433753626e-05,0.0,9.699466775446457e-06,0.0,0.0014450323335999022,2.577647288856486e-06,0.00013614932907114456,0.000703150832199399,3.902936413039567e-06,0.0003060601823636255,4.53133482687106e-06,0.00012217299652758895,1.39631432813486e-06,0.0,0.0005687605525557132,0.6752153745227926,0.00126534899503467,0.000283917605758695,0.0008234871777355841,0.00015234974809759548,8.74626172727288e-06,0.0,1.9112516936600933e-05,0.0,4.7426997320348433e-05,6.88167392537278e-08,8.864593929813903e-05,0.020103889383095944,1.8310830452347537e-05,1.2276621282176246e-07,0.0002604542380786634,2.842104895828609e-06,0.0,0.00014075781449588391,3.462631536558132e-05,1.1691788843316244e-06,0.000715241897109135,0.0,0.0004844321226964212,0.0006933549320090066,0.000498407276048698,0.0008226444550483845,1.9753923198454653e-05,0.00036224600204391824,0.00032692416395151396,0.00013914666423753687,0.0006012135088991626,0.0004707410598753667,0.0,0.004770974156786339,0.0,3.453170876449912e-05
component_2,0.0,1.2093739164950599e-05,0.0,0.0,1.188761976149954e-05,0.0,0.0054027211557994064,0.0,2.0089562320286696e-05,0.0002645453402453359,0.00011518798279941968,7.38094265393013e-05,0.0,0.005389471160503572,0.0,0.06277828314310382,0.0037704724637756437,0.0005658030028145941,0.0,1.0994184562071137e-05,0.0,2.4502047262864748e-05,0.0,0.0,0.00028658086438152814,0.0021205474460549937,0.00014472767268516144,6.998273375694859e-05,0.0,0.7873368622620287,0.0,0.0008839580193638064,0.0,2.6081703624488454e-06,0.0,0.0024576796116682555,0.0,0.0,0.0,0.001034997078335633,0.0019519695243443715,0.0009980480569359925,3.9941841900561995e-07,0.0,0.0,0.0024998157681051076,0.002710060337577349,0.1130312806052046,0.0,0.00037070054538987027,0.000900141124333432,0.0,0.0,6.1025872386731145e-05,0.0,0.00023442812982908974,0.0,0.0,0.0007111640623276882,0.0,0.00016694849201090152,0.0,0.0,0.0,6.118855873539059e-06,0.0,0.0,0.0,0.0005895712294772313,3.4779467316223235e-05,0.0,0.0,0.0,0.00207832773968316,9.472029295211325e-05,0.0,0.0,0.0,0.0,0.0,8.316571881709018e-05,0.0006429192578149421,4.919701796677141e-05,7.413795944765237e-06
