component,Aetideus australis,Amphipoda indet,Calanoida indet (small),Calanoides acutus,Calanoides brevicornis,Calanus propinquus,Calanus simillimus,Calocalanus sp.,Candacia cheirura,Chaetognatha indet,Cirripedia nauplius,Clausocalanus brevipes,Clausocalanus laticeps,Clausocalanus sp.,Copepoda indet,Copepoda nauplius indet,Ctenocalanus sp.,Eucalanus sp.,Eukrohnia hamata,Euphausia crystallorophias,Euphausia frigida,Euphausia lucens,Euphausia superba,Euphausia superba C3,Euphausia vallentini,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Gastropoda indet,Globigerina bulloides,Globorotalia sp.,Hansarsia megalops,Heterorhabdus sp.,Hyperiidea indet,Limacina sp.,Lucicutia sp.,Metridia gerlachei,Metridia lucens,Metridia sp.,Microcalanus pygmaeus,Microsetella rosea,Microsetella sp.,Nannocalanus minor,Neocalanus tonsus,Oikopleura sp.,Oithona similis,Oncaea curvata,Oncaea sp.,Ostracoda indet,Paraeuchaeta sp.,Pelagobia longicirrata,Pisces egg,Pisces larvae,Polychaeta indet,Polychaeta larvae,Primno macropa,Rhincalanus gigas,Rhincalanus gigas nauplius,Sagittidae indet,Salpa thompsoni,Salpidae indet,Scolecithricella minor,Soestia zonaria,Spongiobranchaea australis,Teuthida indet,Themisto australis,Themisto gaudichaudii,Themisto sp.,Thysanoessa gregaria,Thysanoessa gregaria calyptopis,Thysanoessa gregaria furcilia,Thysanoessa macrura,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa sp.,Tintinnina indet,Tomopteris sp.,Vibilia antarctica
component_1,0.00012956221504922542,0.0015269826650271751,2.270375248249072,0.10515925190564937,0.0,0.0026542793437844747,0.23550004340925454,0.0593008596849622,0.0,0.05657729452541662,0.0,0.00040616175653657556,0.008024470311500187,0.19493434908779483,8.291127847304072,4.50638556234961,2.223505350703749,0.0010857953432852144,2.4223373402308597e-05,0.0,0.00522744208858446,0.0,0.020543787490178468,0.0005417795937272061,0.0,0.0,0.06497905756084547,0.0,2.7996993032307995,0.21058291952078823,0.00034166357026825365,0.21037971379422063,0.0008054826867894438,0.0,0.0007156185798087857,0.0,0.10661328197610524,0.0001901766699968452,0.010044984097316714,0.05187788273100594,0.00028795539771873816,0.022580865331021688,0.00033431810928537345,0.009013821923425541,0.00010301890811111458,0.0,0.041962679835299006,49.816827931638244,0.09335639491867893,0.02094720447211347,0.060756198074069775,0.011240237519428922,0.0006452919052984601,0.0,0.0014101055803773473,0.0,0.003499124359382181,5.077241703274708e-06,0.006540223566406324,1.483248213745424,0.0013509578193101513,9.057588927507715e-06,0.019216096747798107,0.0002096881319671152,0.0,0.010384994313452505,0.002554700706708475,8.626104425305439e-05,0.05276995142915176,0.0,0.035740998519149164,0.05115514937416381,0.03677207369328996,0.06069402269612909,0.0014574280001365607,0.026726208308718823,0.02412019251454041,0.010266124989351562,0.04435703192358963,0.034730883307777155,0.0,0.3519984994460385,0.0,0.002547720710480398
component_2,0.0,0.0005839734656117462,0.0,0.0,0.0005740205254398607,0.0,0.260882573541015,0.0,0.0009700698163559986,0.012774168273963962,0.005562111485515745,0.0035640545924695774,0.0,0.26024276764089505,0.0,3.031390959586944,0.1820657649080127,0.027321073813528107,0.0,0.0005308789922387966,0.0,0.001183136601469474,0.0,0.0,0.013838203244527678,0.1023954150305945,0.006988502020352729,0.003379274102708527,0.0,38.018335751076464,0.0,0.04268390619166175,0.0,0.0001259413870839274,0.0,0.11867460184263899,0.0,0.0,0.0,0.04997716773033781,0.09425524995639764,0.04819300091613657,1.9286819005644497e-05,0.0,0.0,0.1207092411685226,0.13086137428352979,5.457970256945319,0.0,0.017900111722508053,0.04346534390621573,0.0,0.0,0.00294677185472481,0.0,0.011319890858067231,0.0,0.0,0.03434016034508417,0.0,0.008061484386963734,0.0,0.0,0.0,0.0002954627531909391,0.0,0.0,0.0,0.02846877623263204,0.0016794050031811072,0.0,0.0,0.0,0.10035674130770454,0.004573782928882226,0.0,0.0,0.0,0.0,0.0,0.0040158442624975,0.031044806074768446,0.0023755889463104854,0.0003579918544754352
