component,Bivalvia larvae,Calanoida indet (small),Calanus australis,Calocalanus sp.,Chaetognatha indet,Cirripedia cyprid,Clausocalanus sp.,Cnidaria indet,Copepoda indet,Copepoda nauplius indet,Ctenocalanus sp.,Decapoda zoea indet,Euphausia vallentini,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Gastropoda indet,Globigerina bulloides,Hyperiidea indet,Limacina sp.,Mecynocera clausi,Metridia lucens,Metridia sp.,Microcalanus pygmaeus,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Pleuromamma gracilis,Sagittidae indet,Salpidae indet,Siphonophorae sp.,Thysanoessa sp.,Vibilia sp.
component_1,0.002245565784400074,1.188556744947953,0.002195730017657355,0.0,0.0,0.0,1.1217667340222297,0.00017528666719715023,0.028493814711991996,0.0,0.4483702256397068,0.016933371045064104,0.0,0.010349948940464879,0.01172603680857709,0.035390669632245936,0.0,0.0,0.002028747614002778,1.9187254271311533,0.0013719403601712401,30.7943482813127,0.0032935950264860324,0.27730415236793554,0.3126452254803608,0.02154239024185289,0.0,0.06920944016509654,0.00025430476535618924,0.2894889409857377,0.0,0.0009995009167568748,0.09954933306045925,0.0,0.015233602608440453,0.006062165435123603
component_2,0.0371171715504762,3.504922001326856,0.0041491659848799664,0.08181625718401386,0.9987506157309173,0.010428894752195708,4.240640175857646,0.01373879142500253,0.2283911329143162,0.04325952417401078,3.75766389038225,0.017396039030101725,0.03380244728589625,0.1598668444031204,0.5597961695125895,0.28908705070274276,0.3474754200480744,1.4576264282958449,0.1923236925437153,17.63507334285758,0.14693714098228103,0.0,0.006223748977319951,1.1536047695182665,2.584876829180044,1.3253760818201221,0.01753182923202451,0.6678149832397542,0.05771880593289118,1.1637042308014438,0.009050820285861906,0.0047782745722240415,0.22998372416073815,0.013038926853736555,0.36333698431876804,0.01830739850751056
