component,Calanoida indet (small),Calanoides acutus,Calanoides brevicornis,Calanus simillimus,Candacia sp.,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clio sp.,Cnidaria indet,Copepoda nauplius indet,Ctenocalanus sp.,Decapoda megalopa indet,Decapoda zoea indet,Egg indet,Euchirella sp.,Eukrohnia hamata,Euphausia frigida,Euphausia frigida calyptopis,Euphausia frigida furcilia,Euphausia longirostris,Euphausia longirostris furcilia,Euphausia lucens,Euphausia spinifera calyptopis,Euphausia spinifera furcilia,Euphausia triacantha calyptopis,Euphausia triacantha furcilia,Euphausia vallentini,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Euphausiidae nauplius indet,Foraminifera indet,Fritillaria sp.,Haloptilus oxycephalus,Hansarsia megalops,Harpacticoida indet,Hyperiidea indet,Limacina sp.,Mecynocera clausi,Metridia lucens,Neocalanus tonsus,Nyctiphanes australis furcilia,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta exigua,Paraeuchaeta sp.,Pelagobia longicirrata,Phronima sp.,Pisces larvae,Pleuromamma borealis,Pleuromamma piseki,Pleuromamma robusta,Primno macropa,Pseudosagitta gazellae,Pyrosomatidae indet,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Salpidae indet,Scolecithricella minor,Siphonophorae nectophore,Subeucalanus longiceps,Themisto gaudichaudii,Thysanoessa gregaria,Thysanoessa gregaria furcilia,Thysanoessa macrura,Thysanoessa macrura C1,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F2,Tomopteris sp.,Travisiopsis sp.,Vibilia sp.
component_1,5.517286834986705,0.30637531316152894,0.0,0.9870147725850963,0.010299465694533898,0.14146104913250762,0.765289138174642,0.0,0.003061428197316645,0.0,4.268507811567245,0.020988084743589586,0.0,0.0,1.0094008749997874,0.0,0.006683991846885239,0.015506202763772639,0.06870568987298435,0.0018475067433830247,0.0,0.0,2.3478977558710325e-05,0.0,0.0,0.05834157340363109,0.0080399285753083,0.0,0.036981923428173455,0.030585446778523633,0.040654082486893915,0.00854645616474056,0.0014686681790063779,0.05444250447286934,0.002445452734632197,19.23742531174143,0.020718208464049873,0.0,0.0,0.15986106111145448,0.004181471369261314,0.0,0.029055534496733617,0.0,0.0,1.3721020865526188,24.176645061991707,0.0,0.08799093075764411,0.0,0.002786822768919868,0.03708428528658703,0.0,0.0,0.0,0.0,0.010221256772269286,0.0,0.0,0.0,0.0011593221292084057,0.11432990258412683,4.211169704423359,0.0059185768470476135,0.0,0.0002045355003088267,0.016030224337813336,0.0,0.0025212171608246137,0.0,0.0,0.26077561751183015,0.007293643100227929,0.16087756203114517,0.07835071442057075,0.018311823024092864,0.0,0.025237782590582784,0.0,0.0002714263965509043
component_2,22.695612441142888,0.23893935853194367,0.040404346650951856,0.20920863235035247,0.008660162367322847,0.245755140346783,3.137577386311015,1.1545140076991283,0.0071719256467245186,0.0205823246850723,0.7410328122529155,0.0051140646414426895,0.014975650621650929,0.07481551546257446,0.03178634556419941,0.030785004727169798,0.05635069972742552,0.014948145058555252,0.04388677515419896,0.0,0.0029525597370507256,0.01372153331027608,0.00021833965714951721,0.038253833664360685,0.0052004949445396955,0.00520639900720658,0.0,0.00838205158667313,0.007086538930851785,0.020177296485683848,0.08337821796515604,0.013729785222819276,0.011402415752679976,0.0,0.0,0.0,0.008656842312779862,0.012831258929245415,0.0007079060401326746,0.08379238925263849,0.08036289314628679,0.01171864286348648,0.2504783636019133,5.090141472732492,0.0036161649835871035,1.2878663109046227,4.844739506389752,0.18927228641275212,0.19907560082290318,0.02464570351049835,0.0204312402395227,0.052364599531775795,0.00015397927380438286,0.006008272752489943,0.28195261793567805,0.1710957260217934,0.0,0.02167738290544327,0.016047151820314423,0.027943885027661305,0.0025681040981377448,0.02418791250138755,0.0,0.08944187890076591,0.023225911271075688,0.008056811627066857,0.01881400198880373,0.09982686025915086,0.004928549370234239,0.011978577542486737,0.04272836215048572,0.0,0.015127003118403369,0.04530649925675909,0.11581437686793881,0.015483038362926924,0.00151671398679911,0.007615210423738981,0.002725447830400447,0.00013259458318150885
