component,Calanoida indet (small),Calanus propinquus,Calanus simillimus,Candacia falcifera,Clausocalanus brevipes,Clausocalanus laticeps,Copepoda nauplius indet,Ctenocalanus citer,Decapoda zoea indet,Eukrohnia hamata,Euphausia triacantha,Euphausia vallentini,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Hansarsia megalops,Harpacticoida indet,Hyperiidea indet,Limacina sp.,Metridia lucens,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta exigua,Paraeuchaeta sp.,Pelagobia longicirrata,Pisces larvae,Primno macropa,Pseudosagitta gazellae,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F5,Thysanoessa macrura F6,Thysanoessa macrura furcilia,Tomopteris sp.
component_1,29.882522059004394,5.6884730453667845e-08,0.0,0.00029228497269372024,0.0740423492551775,0.013207002930422481,0.18948105027916076,0.00023439885882640217,0.0,0.00028580898789741825,0.0029315527896763456,0.0003386918869398166,0.0034148981058164693,0.0007004534582343696,0.01739381710050913,0.24566670322342615,1.8940782226842792,0.0,0.0004360136490301458,0.018794827718139583,0.08252990419632625,0.003138806674696096,0.01524109765112415,21.434114593279652,0.0003279675266569614,0.02006529480775625,0.0,0.013133402390335154,0.0018952193026957097,0.0017543343970277217,0.001057803240102848,0.0,0.0011203247251472827,0.26388879958114647,0.0006202524993506814,0.027080718619738316,0.01571161111317186,0.04036505240728368,0.005507848331154937,0.007748066065669146,0.0011766641379252088,0.0018274198202295117,0.00023439885882640217,0.0003279675266569614
component_2,4.8125844506277025,1.0508830616930545e-06,19.49478558872175,0.002509038686932194,2.42936163984701,0.04851179537877189,0.010102814338001065,0.011321170101865662,0.0016984349548737102,0.0001516712741260222,0.0012915605161035067,0.00813094324223741,0.022033806192298472,0.05951397369574528,0.025089329066786504,0.10717691994307756,0.0,0.00924237354334111,0.0020929599513066573,0.03179469753883238,0.15355474655647883,0.04144390011089734,0.026137802018425627,0.0,0.0019081570169960564,0.1804045691779879,0.048256078089484865,0.0,0.007861457753957449,0.003552364976524142,0.0,0.025117933642719803,0.001956408268797934,0.12586431702489673,0.004417195703928251,0.06637154397508932,0.1923276609723375,0.0775717895000271,0.0,0.010267174054240706,0.0,0.0,0.011321170101865662,0.0019081570169960564
