Segment_ID,component_1,component_2
YU_448.0_12-Mar-2008_13:52,0.01282643199317171,0.2811291215614235
YU_448.0_12-Mar-2008_14:22,0.10731077697565386,0.19647273464087697
YU_448.0_12-Mar-2008_14:52,0.5044878048953398,0.27954086930082617
YU_448.0_12-Mar-2008_15:22,0.3448761579256744,0.37377999390816646
YU_448.0_12-Mar-2008_15:54,0.7340967772250762,0.0
YU_448.0_12-Mar-2008_16:25,0.754146798820854,0.0
YU_448.0_12-Mar-2008_16:56,0.5427845165937601,0.0
YU_448.0_12-Mar-2008_17:28,0.3670140625107086,0.014378269334112312
YU_448.0_12-Mar-2008_17:58,0.9753343401556361,0.0
YU_448.0_12-Mar-2008_18:31,0.8237110988346708,0.09106262008614548
YU_448.0_12-Mar-2008_19:03,1.1677185989861578,0.38196663583887014
YU_448.0_12-Mar-2008_19:35,3.3148462023759198,0.6448117449895826
YU_448.0_12-Mar-2008_20:07,4.085170478616742,0.7414271854918144
YU_448.0_12-Mar-2008_20:39,2.9380091040502063,0.8990414265752519
YU_448.0_12-Mar-2008_21:10,1.972153270291657,2.6361156329026785
YU_448.0_12-Mar-2008_21:41,2.7078673056906313,1.5545148589051796
YU_448.0_12-Mar-2008_22:12,1.7604409587796201,1.473645431906584
YU_448.0_12-Mar-2008_22:42,1.5522829027844005,1.9131369607367834
YU_448.0_12-Mar-2008_23:13,2.146627171084118,2.9218648437218397
YU_448.0_12-Mar-2008_23:44,0.9601558911790881,2.9978881915623163
YU_448.0_13-Mar-2008_00:14,0.0,4.069309864943098
YU_448.0_13-Mar-2008_00:44,1.8173741993141959,3.0267985528331987
YU_448.0_13-Mar-2008_01:14,2.069651243663304,1.769003320337638
YU_448.0_13-Mar-2008_01:44,1.542865887776663,1.7448780233534333
YU_448.0_13-Mar-2008_02:14,3.3901757140475652,3.180800205468342
YU_448.0_13-Mar-2008_02:44,3.522000674207914,1.8550128827157462
YU_448.0_13-Mar-2008_03:16,4.235237222924422,3.1283289373391234
YU_448.0_13-Mar-2008_03:48,3.893990182428695,3.8019764394385938
YU_448.0_13-Mar-2008_04:21,5.327869274886883,1.9969592176757232
YU_448.0_13-Mar-2008_04:52,3.161268669068948,1.5126012698630686
YU_448.0_13-Mar-2008_05:22,2.189515100653098,3.241248544080152
YU_448.0_13-Mar-2008_05:53,0.7711462051806337,2.395678412642921
YU_448.0_13-Mar-2008_06:23,1.1313986287567068,2.7028295413102277
YU_448.0_13-Mar-2008_06:52,0.20443073804033332,2.137949103706881
YU_448.0_13-Mar-2008_07:21,0.9188351607600297,2.061010631172669
YU_448.0_13-Mar-2008_07:51,1.3613382988155014,2.1659150738028736
YU_448.0_13-Mar-2008_08:22,0.778315419054652,3.024876936362841
YU_448.0_13-Mar-2008_08:53,2.4124656594453695,2.764543207152733
YU_448.0_13-Mar-2008_09:24,2.324651524388167,0.8180046482958153
YU_448.0_13-Mar-2008_09:54,1.6140958726235888,0.6083952136022978
YU_448.0_13-Mar-2008_10:24,1.2972300159073546,0.15815010950154518
YU_448.0_13-Mar-2008_10:54,0.7673961321468044,0.09645582480277926
YU_448.0_13-Mar-2008_11:26,0.16602486296625132,0.04632543617337144
YU_448.0_13-Mar-2008_12:06,0.27281677071150406,0.2457908851304779
