Segment_ID,component_1,component_2
SA_1052.0_19-Jan-2019_17:35,0.9822213400074308,0.6566763647427021
SA_1052.0_19-Jan-2019_18:01,0.27468572649426604,0.3821260915213105
SA_1052.0_19-Jan-2019_18:28,0.6184182208447048,0.7150829141674305
SA_1052.0_19-Jan-2019_18:54,0.91686493187062,0.4578625527423469
SA_1052.0_19-Jan-2019_19:20,1.0695501339400995,0.7117414907427977
SA_1052.0_19-Jan-2019_19:46,2.1162487414728695,0.7407641771813648
SA_1052.0_19-Jan-2019_20:12,4.994574429250562,0.9085769204245145
SA_1052.0_19-Jan-2019_20:38,2.063039163532097,2.5272168617340034
SA_1052.0_19-Jan-2019_21:04,1.8849455390059509,2.1246362467122197
SA_1052.0_19-Jan-2019_21:29,2.1530311736788925,2.1664117454293237
SA_1052.0_19-Jan-2019_21:54,2.1738644726810943,1.6958922757710557
SA_1052.0_19-Jan-2019_22:19,2.1053383581667493,3.001025828928315
SA_1052.0_19-Jan-2019_22:43,2.828229145947886,1.152197239609367
SA_1052.0_19-Jan-2019_23:08,1.986800328593174,0.8186293737525424
SA_1052.0_19-Jan-2019_23:33,1.1322656847770554,4.555067190390124
SA_1052.0_19-Jan-2019_23:57,4.603078991954505,3.458021834866252
SA_1052.0_20-Jan-2019_00:22,3.5878946335774082,2.127975985300467
SA_1052.0_20-Jan-2019_00:46,1.8209300478079609,2.521245917771747
SA_1052.0_20-Jan-2019_01:11,4.098075939432224,3.62603712351217
SA_1052.0_20-Jan-2019_01:35,5.137894375049731,4.119459450979733
SA_1052.0_20-Jan-2019_01:59,2.7276633561444465,2.2582019750657696
SA_1052.0_20-Jan-2019_02:26,2.656450828873362,1.8436004263151884
SA_1052.0_20-Jan-2019_02:52,4.619925074081711,1.400185310320378
SA_1052.0_20-Jan-2019_03:19,3.41290768095175,2.2851921974561833
SA_1052.0_20-Jan-2019_03:45,0.7519127887541395,3.923893266100352
SA_1052.0_20-Jan-2019_04:11,6.4216242700290485,1.8411236207681598
SA_1052.0_20-Jan-2019_04:37,4.036004042699258,3.7391212774030524
SA_1052.0_20-Jan-2019_05:04,4.299798609356903,4.403183303941906
SA_1052.0_20-Jan-2019_05:30,4.093265946193622,3.1443864448435557
SA_1052.0_20-Jan-2019_05:56,4.710657022242827,2.797548582218897
SA_1052.0_20-Jan-2019_06:23,5.345357151901806,2.420957108280345
SA_1052.0_20-Jan-2019_06:49,6.208317362645498,2.068544470912901
SA_1052.0_20-Jan-2019_07:16,4.37669236709883,4.579231773014866
SA_1052.0_20-Jan-2019_07:43,5.7158035283193,3.8156027292006383
SA_1052.0_20-Jan-2019_08:09,5.602839715020728,7.072693329872
SA_1052.0_20-Jan-2019_08:36,4.2870892856230745,4.601954740607508
SA_1052.0_20-Jan-2019_09:03,1.826878109063703,1.9643109563632561
SA_1052.0_20-Jan-2019_09:29,0.31883178408511703,0.41631686490732833
SA_1052.0_20-Jan-2019_09:55,0.2727310226718857,0.14941493488396004
SA_1052.0_20-Jan-2019_10:23,0.14506314252789884,0.10844560733576407
SA_1052.0_20-Jan-2019_10:50,0.8903201134252943,0.0
SA_1052.0_20-Jan-2019_11:17,0.5325478659546442,0.0
SA_1052.0_20-Jan-2019_11:44,0.09863709882097059,0.19753687461460923
SA_1052.0_20-Jan-2019_12:11,0.13121887089484371,0.34286202490482437
SA_1052.0_20-Jan-2019_12:38,0.09292067746006705,0.10269929839944889
SA_1052.0_20-Jan-2019_13:05,0.4690592700762887,0.07774732032912672
SA_1052.0_20-Jan-2019_13:32,0.3573652913030709,0.11912587709154936
SA_1052.0_20-Jan-2019_14:00,0.1098729367216649,0.1840180918421948
