component,Calanoida indet (small),Calanoides acutus,Calanus propinquus,Calanus simillimus,Calanus sp.,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Copepoda nauplius indet,Ctenocalanus sp.,Decapoda zoea indet,Euaugaptilus sp.,Eukrohnia hamata,Euphausia frigida,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Foraminifera indet,Fritillaria sp.,Globigerina bulloides,Harpacticoida indet,Heterorhabdus austrinus,Heterorhabdus sp.,Hyperiella sp.,Hyperiidea indet,Limacina sp.,Metridia lucens,Neocalanus tonsus,Neogloboquadrina pachyderma,Oikopleura sp.,Oithona frigida,Oithona similis,Ostracoda indet,Paraeuchaeta sp.,Pisces larvae,Pleuromamma robusta,Primno macropa,Rhincalanus gigas,Rhincalanus gigas nauplius,Spongiobranchaea australis,Subeucalanus sp.,Themisto gaudichaudii,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F5,Tomopteris sp.,Turborotalita quinqueloba
component_1,9.396142869586264,0.2995649328572538,0.04951145525746012,0.0,0.0,0.0,0.0,0.1460767966736598,2.1893636145223034,5.134996743987013,0.0009434034881534604,2.9134804721652273e-05,0.0,0.0,0.0,0.03669685435085161,0.1944125989812854,1.245100741009095,0.0,0.014635231963994116,0.0,8.289365858663547e-05,0.004799622156567271,0.004916945731119786,0.0,0.0,0.0,0.025588810929446468,0.14338100242185775,0.0,26.261977471537467,0.0,0.0,0.002692153549495345,0.0,0.0,0.021750185230386746,2.8871858361202176,0.0,0.0,0.07657865716018764,0.018837314210712313,0.00741225267630637,0.03201487134995322,0.011985904326193245,0.0,0.0
component_2,20.988334026647667,0.32828727550971665,0.012826969169832031,6.138030141054761,0.012792928558677204,0.055546372785707225,0.5538152138414588,0.7399130538978044,0.7784366213959907,4.260197979379775,0.0012553830389269007,0.003441919878270241,0.0034989208921355442,0.002283078281057647,0.038632710314902924,0.31589773647856806,0.19874787487287252,0.0,0.04838905274921463,0.0,0.017669761213848702,0.011719160378757393,0.013487576602877853,0.05766126628761663,0.45306491726555087,0.46292990393162076,0.2712772483912524,0.0942594588978918,0.31883794612883404,0.05290931545622048,2.8535134852848234,0.21980414913992694,0.028647994792429715,0.000997942702661419,0.01266733139773532,0.020472920054242966,0.02325830311231931,0.0,0.00357443087750009,0.08221462685604128,0.05114248271534887,0.04920423786211794,0.008950951026021793,0.03736928718694998,0.0315499657147307,0.024360354741548126,0.015607447105351623
