component,Acartia sp.,Amphipoda indet,Brachyscelus crusculum,Calanoida indet (small),Calanoides brevicornis,Calanus australis,Calanus simillimus,Calanus sp.,Calocalanus sp.,Chaetognatha indet,Cirripedia nauplius,Clausocalanus brevipes,Clausocalanus laticeps,Clausocalanus sp.,Clio pyramidata,Copepoda nauplius indet,Ctenocalanus sp.,Cumacea indet,Decapoda (natant) indet juv,Decapoda megalopa indet,Decapoda zoea indet,Euchirella rostromagna,Euphausia lucens,Euphausia superba,Euphausia vallentini,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Harpacticoida indet,Hyperia sp.,Hyperiidea indet,Limacina sp.,Metridia lucens,Metridia sp.,Munida gregaria,Mysidae indet,Neocalanus tonsus,Nyctiphanes australis,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paracalanus sp.,Pisces larvae,Pleuromamma sp.,Polychaeta indet,Primno macropa,Pseudosagitta gazellae,Rhincalanus gigas,Rhincalanus gigas nauplius,Sagittidae indet,Salpidae indet,Sergestidae indet,Subeucalanus longiceps,Subeucalanus sp.,Teuthida indet,Thalia sp.,Themisto gaudichaudii,Thysanoessa gregaria,Thysanoessa macrura calyptopis,Thysanoessa sp. furcilia,Tintinnina indet,Vibilia sp.
component_1,0.000775651293075232,0.0,1.7567980357508528e-05,7.555849663577722,8.392068792607024e-05,0.0007113356443640615,0.0968862420084246,0.0022997634844599273,0.0011578230538802081,0.2785832495851243,0.00021403561961922757,0.0013615465520878335,0.0143282777777215,0.0,0.0033461570824935964,4.905098202806938,0.0,6.966546233839227e-06,0.0004529104735595751,2.7080772333343697e-05,0.0025901744509799944,0.00410416215037897,0.004154381412947226,0.0005213449596538882,0.0,0.07889253655546122,0.09150024038847887,0.03863054006868871,2.095238061780269,17.829950162937468,0.008429842033247146,0.0012269364245144083,0.01728037770325995,0.0,0.0023964651886661686,0.0,2.5275178093987167e-05,7.39210692807725e-07,0.14665533765308586,0.002397507840303718,3.390227314688344,51.647672589576494,0.0023092916906712084,0.030452190432146867,0.000529153419745574,0.002519265523047704,0.000902078846445384,0.004816644703405459,0.0,0.00055644983031999,0.1818743742177721,4.243345615870229,0.06547762198618466,0.07967138685820122,0.003223306507392434,0.0019324170107542676,0.006330234214120225,0.0003616750169349269,0.0,0.013743650606033319,0.006762861701197836,0.00990367523916306,0.023491104184379892,0.018792671613305556,0.00010632426365895682
component_2,0.004738062149297843,0.00011489954197475083,0.000883533836627168,21.176142337791855,0.0006073785216954423,0.0006956573171563114,0.019273892364026365,0.002038433077679655,0.0,0.4513295314339768,0.000371266652044665,0.0008814568498668528,0.00023733369289166472,7.411012897962682,0.0,0.11691746610369934,26.183059557007518,1.0562079758846573e-05,0.0005043441985615683,0.00010908634584285363,0.0028349592456475945,0.0006326838697533966,0.0026548718128553746,0.0,0.012884278056969194,0.123574566876963,0.21456830810185415,0.04365170028199254,0.4668935565471604,0.0,0.0,0.0,0.0756815455661584,0.14873211743788517,0.08173407528338733,0.17165325661417508,0.0034294065654201064,0.00012679839021396223,0.47347888943786365,0.009438015128280328,0.0,0.21085816165264812,0.005221409069832416,0.024347970432331653,0.002528911929862766,0.0025973971896679883,1.1018511443504315e-05,0.0,0.0002200148169887,0.0,0.021626299573398098,0.8657405775931467,0.12483183411522328,0.09840845897502709,0.0019999078233919987,2.5266716456073745e-06,0.0,0.00047092728170774117,0.1319638636652541,0.00710568206339761,0.001405181120270112,0.0029231890991127476,0.0036721512734327368,0.0,0.00023107822072991258
