component,Calanoida indet (small),Calanoides acutus,Calanus simillimus,Candacia sp.,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Cnidaria indet,Copepoda nauplius indet,Ctenocalanus sp.,Decapoda (natant) indet juv,Decapoda zoea indet,Egg indet,Euchirella rostromagna,Eukrohnia hamata,Euphausia frigida calyptopis,Euphausia frigida furcilia,Euphausia triacantha,Euphausia triacantha furcilia,Euphausia vallentini,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Globigerina bulloides,Harpacticoida indet,Hyperiidea indet,Isopoda indet,Limacina sp.,Mecynocera clausi,Metridia lucens,Neocalanus tonsus,Neogloboquadrina pachyderma,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta antarctica,Paraeuchaeta exigua,Paraeuchaeta sp.,Pleuromamma borealis,Pleuromamma sp.,Primno macropa,Pseudosagitta sp.,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Subeucalanus longiceps,Teuthida indet,Themisto gaudichaudii,Thysanoessa gregaria,Thysanoessa gregaria calyptopis,Thysanoessa gregaria furcilia,Thysanoessa macrura,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F5,Thysanoessa macrura F6,Tomopteris sp.,Travisiopsis levinseni,Vibilia sp.
component_1,0.060604871721953564,0.0,0.805052460966042,0.0005587838991370284,0.0006438143756186162,0.010652584777899803,0.0010716484226901033,0.00010959422316089509,0.001132728370158278,0.004217409343156821,0.0,0.0,0.00023837918983869635,0.0,0.0008193756459908522,0.00018563512633539497,9.725460327084909e-05,4.347462949868044e-05,0.0009183085568301356,0.00013552689428931083,6.0096867969488494e-05,0.0,1.2489325384377742e-05,0.0007815798780414438,0.0,0.0,0.0,0.0,2.269402544505288e-05,0.005732148036905936,0.0,0.05486017391067234,0.0,0.0007365524319765248,0.0,0.0,0.01414409034229292,0.01828619688306804,0.0,0.007604267289648976,0.0,0.0007157282502497407,0.0,0.0,0.0,0.0005529168937822808,0.00028553397999166115,0.00021838249175299847,0.0,0.0003733244622377087,0.0003113884548988608,0.0001199896594992749,3.167941985990912e-05,6.147007843234529e-05,0.0,0.0,0.0,0.0036068058881979907,4.3412877003133964e-05,0.000279829856369558,0.0,9.316062685673465e-05,4.877619856869742e-06,1.4840745185579294e-05,0.004309107727173978,0.0,0.00018926405735510054,6.614717401988047e-05
component_2,0.5665786529493301,0.010286051982835982,0.0,0.0001766998150771701,0.002177638815426221,0.04894074546214643,0.00917068172987816,6.994679700010323e-05,0.006019827327208597,0.0047296587731841715,1.5490533555429838e-05,2.6142972955306093e-05,0.00034233851545658993,2.956587528912743e-06,0.0004755552347492798,0.0,6.606933033896389e-05,7.900377943948136e-07,0.0,0.00027968648045001166,0.0001045049320295197,0.0017822315741719283,0.0007494216229740901,0.0030087527479617784,6.858877609168362e-05,0.0005636521361777354,0.011979664152560106,2.0601242204582648e-05,2.933095958174608e-05,0.007445301857246086,1.5490533555429838e-05,0.0020589258946926347,0.00016739242624825413,0.004158762896375461,0.0018603694798573136,3.506591047281558e-05,0.02366418869800402,0.26835663663905274,0.00028114935969431113,0.003478663171368869,0.0001322523179457507,0.00022508791343896266,0.00022146726695060565,8.475585267646958e-05,4.9897652915218785e-05,0.00034442826539243923,0.00011130993503625036,0.00019601816465224998,0.0014992211102825258,0.0020224596935309574,0.0007986202638757817,0.0003356664094551908,2.3371838335103504e-06,0.0017213948631880846,0.00028355289757897204,0.0003953915570889017,0.0009872566815559637,0.0038648896662820905,1.47741907555446e-05,0.0001039658385544558,8.009271025780177e-05,0.0007339569522009975,0.000166587804589967,0.00018183376159475265,0.005909205200144149,0.00034594749098556144,0.0,0.0
