component,Calanoida indet (small),Calanoides acutus,Calanus simillimus,Candacia cheirura,Candacia sp.,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clio sp.,Clione limacina antarctica,Cnidaria indet,Copepoda nauplius indet,Ctenocalanus sp.,Decapoda (natant) indet juv,Decapoda zoea indet,Echinoidea larvae,Egg indet,Egg mass,Euchirella sp.,Eukrohnia hamata,Euphausia frigida,Euphausia frigida calyptopis,Euphausia frigida furcilia,Euphausia longirostris,Euphausia spinifera calyptopis,Euphausia triacantha calyptopis,Euphausia triacantha furcilia,Euphausia vallentini,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Globigerina bulloides,Globorotalia inflata,Haloptilus oxycephalus,Hansarsia megalops,Harpacticoida indet,Heterorhabdus sp.,Hyperiidea indet,Limacina sp.,Lucicutia sp.,Mecynocera clausi,Metridia lucens,Neocalanus tonsus,Neogloboquadrina pachyderma,Oikopleura sp.,Oithona frigida,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta exigua,Paraeuchaeta sp.,Pelagobia longicirrata,Pisces egg,Pisces larvae,Pleuromamma borealis,Pleuromamma piseki,Pleuromamma robusta,Pleuromamma sp.,Primno macropa,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Siphonophorae nectophore,Spongiobranchaea australis,Subeucalanus longiceps,Themisto gaudichaudii,Thysanoessa gregaria,Thysanoessa gregaria calyptopis,Thysanoessa gregaria furcilia,Thysanoessa macrura,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F2,Tomopteris carpenteri,Tomopteris sp.,Travisiopsis sp.,Vibilia sp.
component_1,27.292779096715698,0.8472146393348702,0.9987554924849849,0.0,0.0020503588111143163,0.23810407743403655,4.518530579121275,0.7697113328639146,0.0,0.002389443931214401,0.006393106515798244,0.6204581851658552,0.4184215727296113,0.0037467365094265618,0.02332438803470924,4.178818537347325e-05,0.41379454665594484,0.011846870958540173,0.032235960686376595,0.004374552645219404,0.0022813452457493754,0.010897765191417722,0.00858688447705151,0.0016212330770481195,0.0012270624742935856,0.0011234217677088434,0.002729717021251401,0.011631842794923108,0.013030288337792888,0.01590385771918281,0.04947195921138203,0.02321019502610818,0.0,0.0,0.0,0.0,0.0025884994035334278,0.007983628521829449,0.045217999937447725,0.0,0.004272656238545597,0.08617425874561509,0.0909483223090476,0.0038018871706326633,0.0015094594015752545,0.478188557108919,0.7101837008405625,0.0,0.506394369780508,0.0,23.187092221896567,0.07492542233044074,0.04527929643275132,0.0022771941718465485,0.00589483100848411,0.0021376793433284967,0.05123164253607749,0.004435318433230709,0.04736273322849148,0.03684099451243617,0.0064197153715138885,0.06437827945780839,0.002251235026412777,2.9693032186254813,0.09826848460042346,0.26787406408580944,0.04418324994367765,0.03346907178864769,0.0012730275145944139,0.06953158120485416,0.0037440867025066455,0.02814185543778406,0.0062320522673439205,0.008988628881593807,0.08212318540534738,0.006045780516839522,0.18242145401285803,0.22709592177565666,0.004894875684810093,0.0018268055578386623,0.03613821945135534,0.0016157699439528043,0.001170064565051443
component_2,14.632571535924551,0.2959531733441485,0.0067759256109656985,0.005061498636645154,0.009187909674906097,0.06619598465324683,0.7805636121480486,0.008676101186205449,0.006076163542165864,0.0,0.0,1.6506439912431947,0.2424642976897229,0.0,0.0,0.00020191621215662236,1.363016372959822,0.05290198090570461,0.0,0.0,0.0,0.001551746781291484,0.008994844084479408,0.0,0.0,0.0,0.0004771891674213223,0.0,0.0,0.0,0.0,0.008330358476074974,0.032770416806182284,2.482095277213709,20.581172524826613,0.08646288197851121,0.0,0.034535916837329185,0.0,0.014466537901078495,0.0,0.1655933965559687,0.0,0.0,0.0007568832690733774,0.0,0.0,0.011344606979832354,1.0757255812189956,0.009272578325392545,2.650475905246519,0.0,0.0,0.0,0.0012466885592196813,0.00397947557809781,0.0,0.0032734938709563714,0.0,0.0,0.0,0.0,0.0,2.089046707896234,0.30579268684376093,0.3478451149503472,0.07268695753490412,0.0,0.002122583869530317,0.0,0.026890822715466733,0.0,0.0,0.0,0.04996551172026083,0.013734423601719139,0.2048720438675803,0.07102395867647399,0.009448799887460049,0.0,0.0,0.0,0.0013330236571911893
