Segment_ID,component_1,component_2
TA_337.0_06-Mar-2006_14:59,0.1148133579817403,0.8851866420182597
TA_337.0_06-Mar-2006_15:32,0.3458786011084412,0.6541213988915587
TA_337.0_06-Mar-2006_16:00,0.3937877678689702,0.6062122321310299
TA_337.0_06-Mar-2006_16:26,0.2372397446843895,0.7627602553156105
TA_337.0_06-Mar-2006_16:53,0.26775858673369346,0.7322414132663065
TA_337.0_06-Mar-2006_17:19,0.384426047345412,0.6155739526545879
TA_337.0_06-Mar-2006_17:45,0.7138578543774162,0.2861421456225838
TA_337.0_06-Mar-2006_18:12,0.4435580638123424,0.5564419361876575
TA_337.0_06-Mar-2006_18:38,0.7550159296629707,0.24498407033702932
TA_337.0_06-Mar-2006_19:02,0.7414000011291827,0.25859999887081736
TA_337.0_06-Mar-2006_19:25,0.8649521919162473,0.1350478080837527
TA_337.0_06-Mar-2006_19:49,0.8308585421974891,0.16914145780251086
TA_337.0_06-Mar-2006_20:13,0.777095698983346,0.22290430101665398
TA_337.0_06-Mar-2006_20:37,0.9817284978766632,0.018271502123336884
TA_337.0_06-Mar-2006_21:01,0.767570390353553,0.23242960964644707
TA_337.0_06-Mar-2006_21:26,0.9115834168471665,0.08841658315283349
TA_337.0_06-Mar-2006_21:50,0.9610751907103882,0.0389248092896119
TA_337.0_06-Mar-2006_22:14,0.9641446233809788,0.03585537661902106
TA_337.0_06-Mar-2006_22:39,0.8887032678984038,0.11129673210159612
TA_337.0_06-Mar-2006_23:03,1.0,0.0
TA_337.0_06-Mar-2006_23:27,0.8834523366533421,0.1165476633466578
TA_337.0_06-Mar-2006_23:51,0.8534073582800907,0.1465926417199093
TA_337.0_07-Mar-2006_00:15,0.8394014170357768,0.16059858296422314
TA_337.0_07-Mar-2006_00:38,0.9063859717848313,0.0936140282151688
TA_337.0_07-Mar-2006_01:02,1.0,0.0
TA_337.0_07-Mar-2006_01:25,0.8021721527950586,0.19782784720494137
TA_337.0_07-Mar-2006_01:48,0.940651632044882,0.05934836795511796
TA_337.0_07-Mar-2006_02:12,0.8345995843877527,0.1654004156122473
TA_337.0_07-Mar-2006_02:35,0.8474087524991172,0.1525912475008829
TA_337.0_07-Mar-2006_02:59,0.8451992974136784,0.15480070258632161
TA_337.0_07-Mar-2006_03:23,0.9419572146593933,0.058042785340606695
TA_337.0_07-Mar-2006_03:47,0.7744720729934782,0.22552792700652197
TA_337.0_07-Mar-2006_04:12,0.8698075263531457,0.13019247364685435
TA_337.0_07-Mar-2006_04:36,0.7807594342902537,0.21924056570974623
TA_337.0_07-Mar-2006_05:00,0.9666006871478526,0.033399312852147436
TA_337.0_07-Mar-2006_05:25,0.9525392168459248,0.04746078315407528
TA_337.0_07-Mar-2006_05:51,0.9069740615030828,0.09302593849691723
TA_337.0_07-Mar-2006_06:16,0.9739565930361097,0.026043406963890327
TA_337.0_07-Mar-2006_06:41,0.943765686316796,0.05623431368320396
TA_337.0_07-Mar-2006_07:09,0.8218175769386087,0.17818242306139132
TA_337.0_07-Mar-2006_07:37,0.9368862947823504,0.06311370521764952
TA_337.0_07-Mar-2006_08:04,0.9764881376072817,0.023511862392718297
TA_337.0_07-Mar-2006_08:31,0.8475271095505682,0.1524728904494318
TA_337.0_07-Mar-2006_08:57,0.9598033551075059,0.04019664489249415
TA_337.0_07-Mar-2006_09:24,0.9316676959992072,0.06833230400079274
TA_337.0_07-Mar-2006_09:50,0.9802908845051326,0.019709115494867348
TA_337.0_07-Mar-2006_10:16,1.0,0.0
TA_337.0_07-Mar-2006_10:43,0.9181325776659716,0.0818674223340284
TA_337.0_07-Mar-2006_11:08,0.7612475087400085,0.23875249125999143
TA_337.0_07-Mar-2006_11:38,0.776868739896298,0.22313126010370193
TA_337.0_07-Mar-2006_12:09,0.5084655741553483,0.49153442584465173
TA_337.0_07-Mar-2006_12:41,0.31637563596618057,0.6836243640338194
TA_337.0_07-Mar-2006_13:12,0.6149149278988616,0.38508507210113846
TA_337.0_07-Mar-2006_13:43,0.5635263638974284,0.4364736361025716
TA_337.0_07-Mar-2006_14:14,0.6095357766294933,0.39046422337050674
TA_337.0_07-Mar-2006_14:45,1.0,0.0
TA_337.0_07-Mar-2006_15:15,0.6627770898242981,0.33722291017570194
TA_337.0_07-Mar-2006_15:46,0.6496621232888377,0.35033787671116234
TA_337.0_07-Mar-2006_16:18,1.0,0.0
TA_337.0_07-Mar-2006_16:49,0.30849188580774217,0.6915081141922579
TA_337.0_07-Mar-2006_17:17,0.9855340452839055,0.014465954716094511
TA_337.0_07-Mar-2006_17:45,0.9547017030764235,0.04529829692357652
TA_337.0_07-Mar-2006_18:12,1.0,0.0
TA_337.0_07-Mar-2006_18:39,0.30849188580774217,0.6915081141922579
TA_337.0_07-Mar-2006_19:07,1.0,0.0
TA_337.0_07-Mar-2006_19:33,0.0,1.0
TA_337.0_07-Mar-2006_20:00,0.0,0.0
TA_337.0_07-Mar-2006_20:26,0.08506861161312791,0.914931388386872
TA_337.0_07-Mar-2006_20:52,0.0895884426713659,0.9104115573286342
TA_337.0_07-Mar-2006_21:15,1.0,0.0
