component,Acartia sp.,Amphipoda indet,Bivalvia larvae,Calanoida indet (small),Calanoides acutus,Calanoides brevicornis,Calanus australis,Calanus simillimus,Candacia cheirura,Candacia sp.,Chaetognatha indet,Cirripedia cyprid,Cirripedia nauplius,Clausocalanus brevipes,Clausocalanus laticeps,Clausocalanus sp.,Copepoda indet,Copepoda nauplius indet,Ctenocalanus sp.,Decapoda (natant) indet juv,Decapoda phyllosoma indet,Decapoda zoea indet,Egg indet,Eucalanus sp.,Euchirella sp.,Euphausia lucens,Euphausia superba F5,Euphausia vallentini,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Gastropoda indet,Globigerina bulloides,Haloptilus oxycephalus,Heterorhabdus sp.,Hyperiidea indet,Hyperoche sp.,Limacina sp.,Mesocalanus sp.,Metridia gerlachei,Metridia lucens,Metridia sp.,Microcalanus pygmaeus,Microsetella norvegica,Microsetella sp.,Munida gregaria,Neocalanus tonsus,Neogloboquadrina pachyderma,Nyctiphanes australis,Oculosetella gracilis,Oikopleura sp.,Oithona similis,Oithona sp.,Oncaea sp.,Ostracoda indet,Paraeuchaeta sp.,Pisces egg,Pisces larvae,Pleuromamma robusta,Pleuromamma sp.,Polychaeta indet,Polychaeta larvae,Primno macropa,Pseudosagitta gazellae,Pteropoda indet,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Rhincalanus sp.,Sagittidae indet,Salpa thompsoni,Salpidae indet,Scolecithricella minor,Scolecithricella sp.,Sergestidae indet,Siphonophorae sp.,Soestia zonaria,Subeucalanus sp.,Teuthida indet,Themisto gaudichaudii,Themisto sp.,Thysanoessa macrura,Thysanoessa macrura C1,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F5,Thysanoessa macrura F6,Thysanoessa macrura furcilia,Thysanoessa sp.,Thysanoessa sp. furcilia,Tintinnina indet,Tomopteris sp.
component_1,0.006389961547717598,1.5575149203214585e-05,0.0,7.97591529874515,0.030122845718417324,0.022900152610982303,0.011825302296117644,0.42059911098652614,0.004829850805866362,0.002833118604158339,0.053557290560736555,0.0003602560703668273,0.0006453483839736464,0.01791384846557948,0.0524173676008686,1.6850730520568142,9.07693545993758,12.002327545636055,2.8646051446936474,0.006939154439872331,0.002546422123138175,0.00014234941004534054,0.002546422123138175,0.0029545776730437266,0.0014261472523248169,0.008848420242938481,0.004268507692580563,0.0,0.10376812607274807,0.22611175022404537,0.15058146826847987,0.0,5.1614678862561165,0.0,0.007523000700542815,0.002581762695428306,0.0012732110615690875,0.16681805048268414,0.002711079515508593,0.06663615760692217,0.004675832622854157,0.0007815116617925692,0.03255567804631418,0.01489849302786762,0.1296425476980326,0.14696239259002944,0.024149816801921246,0.002873606170301277,1.3564937445314504,3.0895349090436335e-05,0.023563445717167966,0.002644618609898527,2.0202570828733686,47.19525688342177,0.008974390172177878,0.7433952565518416,0.24039896568991617,0.0034212971000017597,0.012176593508261902,0.024508858375179698,0.0009365885475010198,0.0006884755736709285,0.038216577566295505,0.026667039821570836,0.007944374227605955,0.00016778208291909192,0.0014650129043641297,0.7158787834682907,0.3380456882814197,11.307360401481718,0.001728479826300251,0.03551041367118183,0.0031200322282245,0.029569322206728258,0.000649096811631061,0.0008799209777451652,0.004816936325947588,0.0,0.0010851998681050718,0.012909938543154597,0.0,0.003501124098700519,0.005069208631613277,0.041800661288290984,0.005228517089923373,0.006518659168091484,0.09151150521907427,0.19507887600199444,0.08883816280000538,0.023289896800457337,0.11441555360870469,0.017933528213261447,0.06580382277264792,0.0052280359821737996,0.014697746132117669,0.013474688860224704,0.03801048185700618,0.01698617519429009
component_2,0.0,0.0,0.013903783418381917,2.2857771029193064,0.0029977791334717596,0.0032274780620999695,0.0064697273276793895,0.0,0.0,0.0,0.24551041827107833,0.00013708889268230747,0.001420135678695612,0.12802676566491053,0.0,0.3175791391007606,0.10129022067940122,10.057431347470729,2.215801563322591,0.002171339728532958,0.0007638609430929912,0.0,0.0007638609430929912,0.0,0.0,0.016518345295541838,0.0,0.007234875396001138,0.48572938522080245,0.33539916381757623,0.29437840732994497,9.757460517382746,37.1924515648178,0.0695479633761282,0.0,0.0015539827146126076,0.0003819304715464956,0.02838847015710428,0.0,1.176843589779301,0.002682803202631703,0.007187517311340603,0.07973738091039921,0.009835081246909894,0.1532804239418098,0.0,0.05376840201491303,0.0,0.8805164044238247,0.00058190952071773,0.0,0.00010588329225253515,0.0,6.137627019285724,0.0,0.08116576700195942,0.22650824888342636,0.007126951952135319,0.028468405453404066,0.0017591502958569478,0.0,0.0,0.0,0.0,0.0,0.01043699024119121,0.0,0.0,0.0,0.0,0.0022521147366253427,0.029298191367058878,0.0,0.0,0.0,0.0006116384870353167,8.752169612425391e-05,0.011238420294397686,0.0,1.1820665666881878,0.0025404974603375355,0.0,0.010963139942613274,0.010052928739997828,0.0,0.004084760880714976,0.0,0.0,0.0,0.010941064790410985,0.0,0.0,0.0,0.0,0.05373328313772638,0.0,0.016318661414390832,0.001255138817376583
