component,Calanoida indet (small),Calanoides acutus,Calanus propinquus,Calanus simillimus,Candacia maxima,Chaetognatha indet,Cnidaria indet,Cyllopus lucasii,Decapoda (natant) indet juv,Decapoda zoea indet,Eukrohnia hamata,Euphausia frigida calyptopis,Euphausia frigida furcilia,Euphausia superba,Euphausia triacantha,Euphausia triacantha calyptopis,Euphausia triacantha furcilia,Euphausia vallentini,Euphausiidae calyptopis indet,Foraminifera indet,Fritillaria sp.,Harpacticoida indet,Heterorhabdus austrinus,Hyperiella dilatata,Limacina sp.,Nauplius indet,Oikopleura sp.,Oithona similis,Ostracoda indet,Paraeuchaeta antarctica,Paraeuchaeta sp.,Pelagobia longicirrata,Pisces egg,Pisces larvae,Pleuromamma robusta,Pseudosagitta gazellae,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Spongiobranchaea australis,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura calyptopis,Thysanoessa macrura furcilia,Tomopteris sp.
component_1,0.6461103103892997,0.000350126749616183,0.0,0.005240120483514912,7.510054474182724e-05,0.0,4.8812114430076234e-05,3.060722905830531e-05,0.0,3.3862920936047333e-05,0.0,0.000125844309895715,2.9792860110354798e-05,0.0,4.641020530120349e-06,8.525616117327321e-05,8.801495632189586e-05,0.0,0.0,0.0,0.0009995940731015738,3.146133515301003e-06,2.025807203478963e-05,0.0,0.009486487065630872,0.0005979569990035053,0.0013728929361410884,0.3039567630379703,0.00031201998242471463,5.265322627060559e-05,0.00015088484411402624,8.130036664166749e-06,4.659165666550552e-05,4.02593382442268e-05,2.593191889581516e-05,0.0,0.006904864330956876,0.01270791902981565,2.8511164836805706e-05,2.9192716163392733e-05,0.001159854616058501,0.0006076569972710971,0.0,0.00923478103697039,3.116104762262961e-05
component_2,0.05805018262697314,0.010981761453431877,0.0,0.003958464170803501,0.0,0.0001780541664155411,0.0,4.119788165755766e-06,1.2431952814569137e-05,0.0,0.0006807656089537962,7.928199803571623e-05,0.0,7.464785953136921e-05,0.0,0.0,0.0,0.0,3.5003508717672686e-05,0.003783098953835504,0.009764123469538472,3.645720023915711e-05,0.0,9.734678264548279e-05,0.0,0.010690109746647851,0.014114839601294256,0.8626462778052126,0.00044906091372199676,0.0,0.0,8.561616394020732e-05,7.229381284176859e-05,7.480592263412273e-05,8.542579110081965e-05,0.0002648354105125663,0.003300485657347181,0.015219572274280672,0.00025550781276821176,0.0,0.004856686265041532,0.0,3.939443670748945e-05,0.0,0.00010934884584682268
component_3,0.47164574711981927,0.0,0.22487209420190418,0.0,0.0005493138093283484,0.0001357324806254209,0.0,0.0,0.0,0.00023144632686057426,0.00047969197946195607,0.002891962075329043,0.00026383039501592714,0.0,9.973044972137431e-07,7.476673985696887e-05,0.0032269226518041455,0.0031985366542612494,0.0010457574725593194,0.0025503234559614684,0.0,0.0002912062348605444,0.00030183750851248907,0.0,0.08745571406946763,0.007913739337332058,0.016700992490680747,0.09604722485523781,0.004246982940286753,0.0005624810274398308,0.00384836931789518,0.000505074302196449,0.0010952399370511613,0.00031363076230605337,0.0,0.0005991169196829041,0.0,0.0,0.0005249935880548528,0.0,0.04363902004859307,0.003505875188637776,0.0008967901576922512,0.02019064801614488,0.00019394063064247328
