component,Calanoida indet (small),Calanoides acutus,Calanus propinquus,Calanus simillimus,Candacia cheirura,Candacia sp.,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clio sp.,Cnidaria indet,Copepoda nauplius indet,Ctenocalanus sp.,Decapoda zoea indet,Egg indet,Euchirella sp.,Eukrohnia hamata,Euphausia frigida,Euphausia frigida calyptopis,Euphausia frigida furcilia,Euphausia longirostris furcilia,Euphausia spinifera calyptopis,Euphausia spinifera furcilia,Euphausia superba,Euphausia superba F2,Euphausia superba F3,Euphausia triacantha calyptopis,Euphausia triacantha furcilia,Euphausia vallentini,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Globigerina bulloides,Globigerinita uvula,Globorotalia sp.,Haloptilus oxycephalus,Hansarsia megalops,Harpacticoida indet,Heterorhabdus austrinus,Heterorhabdus lobatus,Heterorhabdus sp.,Hyperiella sp.,Hyperiidea indet,Limacina sp.,Lucicutia sp.,Mecynocera clausi,Metridia gerlachei,Metridia lucens,Myctophidae indet,Neocalanus tonsus,Neogloboquadrina incompta,Neogloboquadrina pachyderma,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta antarctica,Paraeuchaeta exigua,Paraeuchaeta sp.,Pelagobia longicirrata,Phronima sp.,Pisces egg,Pisces larvae,Pleuromamma borealis,Pleuromamma piseki,Pleuromamma sp.,Polychaeta indet,Primno macropa,Pseudosagitta sp.,Pyrosomatidae indet,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Siphonophorae nectophore,Spongiobranchaea australis,Subeucalanus longiceps,Teuthida indet,Themisto gaudichaudii,Thysanoessa gregaria,Thysanoessa gregaria calyptopis,Thysanoessa gregaria furcilia,Thysanoessa macrura,Thysanoessa macrura C1,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F5,Thysanoessa macrura F6,Tomopteris carpenteri,Tomopteris sp.,Travisiopsis sp.,Turborotalita quinqueloba
component_1,48.28567714212225,1.0600466113727172,0.16184103885494494,3.2581672675376168,0.0010323231515774365,0.0026445439691645933,0.035510727511400365,7.439962848373249,2.032913804508796,0.0005475585306482759,0.005852999682885038,0.28366121954195067,1.0793657817775049,0.0012796832589320858,0.015400094111685778,0.000327436157709023,0.0,0.02992750389976921,0.0015974078795634014,0.026268326645702538,0.0003895590304786972,0.000388694655510239,0.0003268635410684668,0.004008660241042556,0.002382950895686135,0.00675071531612972,0.004469150971489785,0.006804904093225331,0.002244591074495051,0.0014544559527592843,0.001925416985606264,0.017315706387695584,0.01755733466755059,0.004184386594653268,0.02010206411643794,0.5177464984498072,0.013759830952595602,0.0018245690197814513,0.0001990078183500293,0.0013685954325561092,0.0014661433584691515,0.00015523563996929594,0.003740857215249434,0.001815960552026386,0.008791715127118545,0.00030623102575624047,0.04007572311518537,0.0,0.001638230510740259,0.0005265240155445593,0.0031890027304091167,0.4423168617003714,0.00039392328689912253,0.2354125611639613,0.0004218813645355778,0.0,0.4242678548714619,19.14609854143999,0.037237165152791935,0.1794455512389016,0.006528371307356252,0.0769932727199265,0.00880157790154087,0.0011707169828523256,0.0003268635410684668,0.000708499290126343,0.0006611828660627961,0.02540392023953958,0.030967619009760562,0.008135745219708643,0.003456710307850078,0.01511421196382423,0.003991937037712961,0.0010908411970556998,0.8084419166340446,0.03281995991340956,0.24871482727932412,0.0032702891058692617,0.0015569550986639497,0.0,0.008089639814289803,0.0,0.11664239781771968,0.0009276694197761286,0.10071592013604565,0.12670546720203346,0.18801535168759584,0.001926197265803022,0.005781888709912848,0.0065954499011024684,0.02989663047786949,0.0018441326882538947,0.015534414294412,0.012386072824005438,0.06522589361657126,0.5804068349054713,0.0034129293035521785,0.0011681591169663671,0.0005460768369134196,0.0030660943037627186
component_2,0.0,0.23001171801057335,0.02107728317584947,15.682961196980362,0.0,0.002422960538361024,0.02896956589318155,0.9261420742888663,0.388512600208719,0.0,0.0037056402770477516,0.0046389278296077655,0.15819822938926756,0.0,0.02348930025203574,0.0,0.007105023094771505,0.036823684987618954,0.0002708597755794205,0.011730541353254862,6.34850530213312e-05,0.0,0.0,0.0,0.00026384522097297057,0.000808611288452251,0.0,0.0009084538472703315,0.0008092051079898215,0.0,0.0,0.0,0.030082357835055258,0.021734722874894648,0.41991026729525244,0.5888987098731223,1.2441490180771084,0.00039096070219763265,0.0002535559258732632,0.0,0.0,0.003389967969717461,0.0,0.0002831140252978566,0.0,0.003167201170294884,0.09618144557228821,31.162549977931306,0.0,0.0,0.0018206829097128431,0.1676737647654008,0.0,0.0,0.3367675345557731,0.6066372646598164,0.12781586799890324,1.0043816799962189,0.0,0.28013537027180363,0.0013018871628919682,0.2064394033418265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019056020169964206,0.0018650810864090511,0.0,0.0,7.490872523718343e-05,0.02465180897922419,0.038175619411947095,0.0,0.00531735208693964,0.0,0.00531735208693964,0.0,0.0,0.0,0.0,0.21124880651314398,0.0,4.913660182732449e-05,0.0008628315104173967,0.0,0.0,0.001491838352066956,0.007869896816763417,0.00886115159717756,0.3197073962374916,0.00034279301804965664,0.0032114925422824176,0.0,0.008941584294573332
