component,Calanoida indet (small),Calanoides acutus,Calanus simillimus,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clione limacina antarctica,Cnidaria indet,Copepoda nauplius indet,Ctenocalanus sp.,Egg indet,Egg mass,Eukrohnia hamata,Euphausia frigida,Euphausia triacantha calyptopis,Euphausia triacantha furcilia,Euphausia vallentini calyptopis,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Globigerina bulloides,Haloptilus oxycephalus,Harpacticoida indet,Hyperiidea indet,Limacina sp.,Metridia lucens,Neogloboquadrina pachyderma,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Pelagobia longicirrata,Pisces larvae,Pseudosagitta gazellae,Pseudosagitta sp.,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Siphonophorae nectophore,Solmundella bitentaculata,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura F1,Tomopteris carpenteri,Tomopteris sp.,Travisiopsis sp.,Vibilia sp.
component_1,26.393128731963877,1.840295144659637,0.7100309560781324,0.1812959144201216,4.447533038015771,0.4431174856193596,0.0028186160459844523,0.0023138167870196675,0.8330293774824664,0.18618223418888136,0.17279730244977615,0.03565200347672205,0.007944332899264293,0.0010228686269021458,0.009866212013563446,0.0026038380909675354,0.007981047440302275,0.11650727819409884,0.0036604405900591257,0.0043093461358062616,0.0,3.2600036185741996,0.0006688525098054092,0.07924986348956219,0.028030518216031728,0.08524002430225804,0.20931235079969657,0.33711546077457843,0.0,0.8509794334131063,14.7125048528703,0.007054089083882247,0.007520753288128808,0.17783971548940586,0.00382549958721021,0.0023150757950774698,0.0025520032581848526,0.9147882150010201,0.4235858205708726,0.5586699554860634,0.2599239350779224,0.012139369327702593,0.0062947455978385304,0.003381566588047842,0.10402072641510719,0.10029029073872743,0.6068802664125877,0.20345335683016494,0.0001730136622142016,0.11974882127730771,0.0024659270223851767,0.009484791902016312
component_2,1.7714904598126453,0.614100066433384,0.2173474580728734,0.07900024646476295,0.08063869794946044,0.05224958218467172,0.0001743631200036234,0.005713118049203903,1.3140474867141936,0.0629348245247383,0.6949583833520717,0.03143989097791598,0.011567921459804472,0.004824114996781772,0.002796160170645513,0.0,0.0,0.018953731874893676,0.0,0.004628416853936349,0.5606839664037971,4.725946319608367,0.01940806642451611,0.009632476468774161,0.0019149734681445478,0.03016580418171647,0.05119447906175413,0.0,0.008670704143173405,0.6742771486021863,20.277322028018368,0.0,0.0,0.0,0.0,0.0,0.0,1.5349359139304248,0.1285255022010736,0.3650011716206578,0.0,0.00016649718678443464,0.0,0.0,0.02077497385229983,0.0,0.017497359977051204,0.013242237513389628,0.0029680842811133025,0.0,0.0,0.0
