Segment_ID,component_1,component_2
AA_1079.0_01-Nov-2019_00:16,1.4771306765051326,2.7115010990534834
AA_1079.0_01-Nov-2019_00:45,0.829797696546596,3.719647494625206
AA_1079.0_01-Nov-2019_01:14,1.3520760253423714,2.2259557813556277
AA_1079.0_01-Nov-2019_01:42,2.0839716445719216,1.8126823603033877
AA_1079.0_01-Nov-2019_02:11,2.288213366638977,2.894679683827036
AA_1079.0_01-Nov-2019_02:40,3.1363828017729007,2.3209486243041084
AA_1079.0_01-Nov-2019_03:09,3.232002445313504,1.9598379154604144
AA_1079.0_01-Nov-2019_03:38,4.5328600478742445,0.619006611084631
AA_1079.0_01-Nov-2019_04:07,1.9568089416678243,0.658615367237484
AA_1079.0_01-Nov-2019_04:37,3.3890034509859333,2.4303460958863545
AA_1079.0_01-Nov-2019_05:06,2.482795305153786,4.039006323282018
AA_1079.0_01-Nov-2019_05:33,3.9727411149911753,0.8630776286784625
AA_1079.0_01-Nov-2019_05:59,3.7735100394556618,2.0803583723144996
AA_1079.0_01-Nov-2019_06:26,2.7720222588936094,2.2129279605796106
AA_1079.0_01-Nov-2019_06:52,2.51638890860501,2.6277984451677696
AA_1079.0_01-Nov-2019_07:18,2.2951455982985487,3.1968006847005364
AA_1079.0_01-Nov-2019_07:46,1.4349775976179224,4.62030685060102
AA_1079.0_01-Nov-2019_08:13,1.7483225826998088,3.0092720160766837
AA_1079.0_01-Nov-2019_08:41,3.008956686221925,2.9238343978849115
AA_1079.0_01-Nov-2019_09:09,1.7774847597823882,2.327029358329286
AA_1079.0_01-Nov-2019_09:37,3.2477329666046573,2.6854043382576087
AA_1079.0_01-Nov-2019_10:04,2.355296716502109,2.0744426940844733
AA_1079.0_01-Nov-2019_10:32,2.1578131248131913,3.350521229060404
AA_1079.0_01-Nov-2019_10:59,3.581442668840555,1.7614343338236977
AA_1079.0_01-Nov-2019_11:26,3.2643785367695557,3.6028227730291684
AA_1079.0_01-Nov-2019_11:53,3.569938746926503,3.1458868665630395
AA_1079.0_01-Nov-2019_12:21,3.5911998770866944,3.9996768433052785
AA_1079.0_01-Nov-2019_12:48,3.8682120226800167,2.9022309833422892
AA_1079.0_01-Nov-2019_13:15,3.123768301474344,3.5927062571535058
AA_1079.0_01-Nov-2019_13:45,2.987015538587785,1.8152049241736443
AA_1079.0_01-Nov-2019_14:18,2.8781871193270567,3.1624863749565764
AA_1079.0_01-Nov-2019_14:49,3.379600432071046,1.097108858015573
AA_1079.0_01-Nov-2019_15:21,2.735883600148149,2.786767332737335
AA_1079.0_01-Nov-2019_15:54,2.882010064808842,2.1771734689175153
AA_1079.0_01-Nov-2019_16:28,2.31372973253731,0.21946570463825504
AA_1079.0_01-Nov-2019_17:01,4.125685776240689,0.0
AA_1079.0_01-Nov-2019_17:34,2.819120197552786,1.947073753042341
AA_1079.0_01-Nov-2019_18:08,3.3665262987128988,2.367603024425148
AA_1079.0_01-Nov-2019_18:42,3.515686969538996,1.7002316937841708
AA_1079.0_01-Nov-2019_19:15,3.6748213676980277,2.454572652133346
AA_1079.0_01-Nov-2019_19:48,4.507826641011552,1.37958167839286
