component,Calanoida indet (small),Calanoides acutus,Calanus simillimus,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clio sp.,Cnidaria indet,Copepoda nauplius indet,Ctenocalanus sp.,Cyllopus magellanicus,Egg indet,Euphausia frigida furcilia,Euphausia superba,Euphausia triacantha,Euphausia triacantha furcilia,Euphausia vallentini,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Globigerina bulloides,Harpacticoida indet,Hyperiidea indet,Limacina sp.,Metridia lucens,Neogloboquadrina incompta,Neogloboquadrina pachyderma,Oikopleura sp.,Oithona frigida,Oithona similis,Ostracoda indet,Paraeuchaeta exigua,Paraeuchaeta sp.,Pisces larvae,Pleuromamma robusta,Primno macropa,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura F3,Thysanoessa macrura F6,Tomopteris sp.
component_1,20.432130756032823,2.23137016472094,9.355728142453959,0.010799234533067624,2.880328794268628,0.6906639263072997,0.005628970902437811,0.008156045802648795,0.41345101247128563,0.6477419352144972,0.05951096500874913,0.0,0.029755482504374566,0.0014005918124766186,0.0011074496358269258,0.007611752058811066,0.01719875050785039,0.004259797394216055,0.007904655494585413,0.004435812743469455,0.16384728416698194,0.0005000750859537576,1.0806597525568484,0.9542914911535382,0.43831527234002343,0.002011207153185413,0.018880172501181534,1.4440781399044407,1.5526663141095134,0.029755482504374566,0.0645138334794047,0.44993148667178706,0.0,14.61218614375497,0.24343935628198146,0.18671074189498743,0.010183688438814282,0.0380248448189163,0.2999270269615122,0.012903272030932871,0.31193198208518613,0.07008475150491052,0.014241484933771666,0.03025483041452861,0.1481668619360619,0.3664792793849131,0.3023041711132414,0.9063960593081725,0.0011074496358269258
component_2,6.951218681569455,0.3734719723753979,0.0,0.0002710559075299398,1.2590846664275128,0.16311997536951553,0.0014217144380858715,0.0012444866391245995,0.4282195243357207,0.04658501381577189,0.0,0.5965929896772433,0.0,0.0649443632665675,0.0009429130641319718,0.0020056056428774034,0.010619224853535832,0.0016403903106714758,0.008821176783885006,0.013367834718876622,0.0,0.0018229619988166922,1.5151420199727774,1.276283152969453,0.2801204745904049,0.02178770541831882,0.010297828488549364,0.0,0.7051300928246854,0.0,0.0,0.0,0.010310800050621929,12.088626690802268,0.0,0.0,0.007705374433815238,0.0,0.0,0.0,0.21648590801224868,0.12591495703302716,0.2517209222759894,0.009053138217087659,0.0,0.05270557572338151,0.0,0.08762082863789981,0.0009429130641319718
