component,Calanoida indet (small),Calanoides acutus,Calanus simillimus,Candacia sp.,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clione limacina antarctica,Copepoda nauplius indet,Ctenocalanus sp.,Egg indet,Eukrohnia hamata,Euphausia frigida,Euphausia frigida calyptopis,Euphausia frigida furcilia,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Foraminifera indet,Fritillaria sp.,Haloptilus oxycephalus,Harpacticoida indet,Hyperiidea indet,Limacina sp.,Metridia lucens,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta sp.,Pelagobia longicirrata,Pleuromamma robusta,Primno macropa,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Solmundella bitentaculata,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura C1,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F2,Tomopteris sp.,Vibilia sp.
component_1,22.50906580019743,0.6408399803180304,1.3271408365041273,0.005945878737018439,0.18219030065637332,3.4418322832436545,0.6132850602960676,0.009291816106427788,0.0457964960877715,0.17931058578859208,0.17487900355235558,0.058636473255751796,0.020114383056705477,0.04336890510973878,0.005945878737018439,0.02398863338413508,0.01201997331095774,0.07093592541418922,0.018074349269116784,1.1839263256500252,0.035366627736240566,0.00032340680316704143,0.34909694197288293,0.10086985378653242,0.4580378178489765,0.6466282227976318,4.749186515649581,0.0,0.2563636557263878,0.004903068137782227,0.005035735541556788,0.009900038454515737,0.009774997670829944,0.2157918197306895,0.3374355539166639,0.010328723555814715,0.04113193731464999,0.0,0.004296146311671217,0.1292110942256414,0.011610346331122188,0.05071369912491616,0.20085120125006875,0.04854356072752001,0.0,0.010811608995628505,0.0075727043007584845
component_2,1.6417269797618557,0.0,0.0,0.0,0.1482239139349921,0.5109833635657588,0.06783564152180414,0.0,0.24332489060034684,0.0,1.499408434900013,0.03258366816842475,0.0,0.0,0.0,0.0001053677433675963,0.0,0.0,0.045180592255402614,2.9907064162292603,0.02666550725598778,0.007188113162974354,0.0,0.027195069950057098,0.0,0.854120016814397,17.699299778309623,0.023316164935016894,0.014516981179415855,0.0,4.700398788575161e-06,0.0028914174227747886,0.0,4.274504152188702,0.08094584835557794,0.04170851933814334,0.0,0.027809187946259774,0.0005752527810992603,0.1713656606630188,0.0,0.008097761650936936,0.0,0.01711950375942052,0.007457020054079592,0.0,0.0
