component,Calanoida indet (small),Calanoides acutus,Calanus simillimus,Candacia sp.,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clione limacina antarctica,Copepoda nauplius indet,Ctenocalanus sp.,Egg indet,Eukrohnia hamata,Euphausia frigida,Euphausia frigida calyptopis,Euphausia frigida furcilia,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Foraminifera indet,Fritillaria sp.,Haloptilus oxycephalus,Harpacticoida indet,Hyperiidea indet,Limacina sp.,Metridia lucens,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta sp.,Pelagobia longicirrata,Pleuromamma robusta,Primno macropa,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Solmundella bitentaculata,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura C1,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F2,Tomopteris sp.,Vibilia sp.
component_1,0.5883127462944385,0.01674944362874747,0.0346870846250933,0.00015540566098830918,0.004761853605067,0.0899581449009835,0.01602924889405962,0.00024285742909807844,0.0011969693732834991,0.004686587355572343,0.004570760411043749,0.0015325640308808002,0.0005257236369181048,0.0011335201511859076,0.00015540566098830918,0.0006269837634019967,0.00031416246110459986,0.0018540311473518852,0.000472403881635359,0.03094392962533971,0.0009243670117352562,8.452787256050326e-06,0.009124242759699766,0.002636405314473462,0.011971597973785284,0.016900729197843037,0.12412807295013611,0.0,0.006700500486748335,0.0001281500310591353,0.00013161751946363763,0.00025875435539157813,0.00025548620168400167,0.005640086497615678,0.008819452534558606,0.0002699587701584717,0.0010750531904251744,0.0,0.00011228709612105928,0.0033771518716218694,0.00030345616278007156,0.001325488843995809,0.0052495880039112285,0.0012687685832909004,0.0,0.00028257980302425845,0.00019792551603877996
component_2,0.05388920165107484,0.0,0.0,0.0,0.004865406054734521,0.016772877499725336,0.002226684832595491,0.0,0.007987067434434128,0.0,0.04921763758634838,0.0010695492527720148,0.0,0.0,0.0,3.4586649545582554e-06,0.0,0.0,0.0014830395533364257,0.09816905193744234,0.000875287374429681,0.00023594768466706926,0.0,0.0008926701129479501,0.0,0.028036236467897446,0.5809742707490299,0.0007653462051863876,0.000476515605692171,0.0,1.5428919746128423e-07,9.490992014758991e-05,0.0,0.14030933221860525,0.002657023487232828,0.0013690697886362304,0.0,0.0009128283542041914,1.888250208661151e-05,0.00562502703395826,0.0,0.00026580662674678196,0.0,0.0005619426382281722,0.0002447744736878819,0.0,0.0
