component,Calanoida indet (small),Calanoides acutus,Calanus propinquus,Calanus simillimus,Candacia maxima,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clio pyramidata,Cnidaria indet,Copepoda nauplius indet,Ctenocalanus citer,Decapoda zoea indet,Egg indet,Egg mass,Euchirella rostromagna,Eukrohnia hamata,Euphausia crystallorophias,Euphausia frigida,Euphausia frigida calyptopis,Euphausia longirostris furcilia,Euphausia similis,Euphausia superba,Euphausia triacantha,Euphausia vallentini,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Harpacticoida indet,Hyperiidea indet,Limacina sp.,Metridia lucens,Microcalanus pygmaeus,Neocalanus tonsus,Oikopleura sp.,Oithona similis,Ostracoda indet,Paraeuchaeta sp.,Pelagobia longicirrata,Phronima sp.,Pisces larvae,Pleuromamma robusta,Primno macropa,Pseudosagitta gazellae,Rhincalanus gigas,Rhincalanus gigas nauplius,Siphonophorae nectophore,Spongiobranchaea australis,Stephos longipes,Subeucalanus longiceps,Teuthida indet,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F6,Tomopteris sp.
component_1,45.6484421896923,1.7832058132440993,0.002926186736343591,0.0,0.0018617816761002733,0.0,0.2047858318290663,0.17148190704190683,0.0,0.0001300327831474003,0.2432903879395013,0.0,0.00014028566341087845,0.0,3.676277092305871e-05,0.0,0.0,0.00016015419741504728,0.0,0.0,0.0001300327831474003,0.004844828180309321,0.0004923942997504577,0.0,0.0,0.010186623090792853,0.0032900532607188465,0.0009519769081579932,0.013521973562498927,0.15001836101347135,1.2158120080127883,0.0,0.0,0.0,0.13463103802508822,0.0,0.04873370771988345,0.10420304504180881,11.436657809510923,0.058335020483652314,0.02127456727422543,0.002652197839966831,0.0,0.0,0.0026387769161131474,0.0010547671203943885,0.0,0.0,1.407142131965038,0.0003323259858997895,0.0,0.0,0.0,0.0,0.024065849516683654,0.04968619907987799,0.022390070530696797,0.006245203073473484,0.0251177473089656,0.43169748963627047,0.005333050780603865
component_2,9.25823119857691,0.0,0.0,17.721611417782217,0.01145578448321562,0.25804353572746014,0.6399389450932187,0.17611765886062183,0.0,0.0001784609900752715,0.0,2.0124824827826346,1.425656136740832e-05,0.0,2.3520701443299046e-05,0.0006992019552008367,0.018779003822866198,0.0,0.05814423842601905,0.0,0.0001784609900752715,0.003834908101622682,0.0018948744795489105,0.07785621006444059,0.04296021207501419,0.002671774365503601,0.0036070392576518823,0.09869221265273917,0.0,1.4276805328179116,0.0,0.0,0.46813445736108583,17.06449740145624,1.1721318166371435,0.00018751431713497427,0.060151567486997265,0.5058012485689755,0.6761431344843655,0.6560235476137452,0.0,0.0,0.0007639857597376446,0.001335676410686805,0.000549593189819538,0.07143258537209662,0.03593040696650896,0.018282317396246917,0.0,3.093771900305885e-05,0.0,0.00016282574693908644,0.00029332173820607903,0.0069957157603748035,0.08331508215042363,0.1813421769722291,0.026755282024896018,0.0,0.02926637586629348,0.9174302824694537,0.0
component_3,0.0,2.9578425048234824,0.009844172112472535,3.54061551059113,0.0,0.009682177945968665,0.21200363983768264,0.0,0.005015077187940296,0.0,0.8832499695952976,0.31297648110416265,0.0,0.007224041162108934,0.0,0.0002738173657723046,0.0,0.0,0.0,0.0012131230970591075,0.0,0.0,0.010300207044996347,0.0,0.0,0.0024762562586623576,0.016930192629533988,0.12481172930737218,0.0,1.6556449415632257,0.16078107074692968,8.335174226316517e-05,0.0,0.0,0.0,0.006421714494528421,0.0,0.18218936648119477,34.44916165624914,0.0,0.0,0.008385203880513076,0.0004443573232523304,0.0,0.0,0.0,0.0008937056976308986,0.07243209380245255,1.2078740305231024,0.00012763739802834135,0.00012319894833000964,2.555601377230396e-05,8.708085912830439e-05,0.0,0.051373577843186836,0.0,0.03888671190990381,0.0,0.018265206359989985,0.7063594785954536,0.0
