,Euphausia superba,Chaetognatha indet,Thysanoessa macrura,Calanus propinquus,Thysanoessa macrura furcilia,Ctenocalanus citer,Oithona similis,Limacina sp.,Nematocarcinus longirostris,Metridia gerlachei,Calanoida indet (small),Calanoides acutus,Drepanopus sp.,Euphausia superba furcilia,Themisto gaudichaudii,Paraeuchaeta antarctica,Oikopleura sp.,Hansarsia megalops,Onchocalanus sp.,Hyperiidea indet,Salpa thompsoni,Nauplius indet,Foraminifera indet,Clio pyramidata,Clione limacina antarctica,Spongiobranchaea australis,Crustacea nauplius indet,Vanadis antarctica,Copepoda indet,Hyperiella dilatata,Hyperiella sp.,Euphausia superba calyptopis,Pisces larvae,Calanus simillimus,Euphausia frigida,Pisces egg,Eukrohnia hamata,Fritillaria sp.,Rhincalanus gigas,Ostracoda indet,Cnidaria indet,Euphausia frigida calyptopis,Euphausia frigida furcilia,Tomopteris sp.,Pseudosagitta gazellae,Candacia maxima,Pleuromamma robusta,Harpacticoida indet,Primno macropa,Hyperia spinigera,Rhincalanus gigas nauplius,Euaugaptilus sp.,Candacia falcifera,Heterorhabdus austrinus,Ctenophora indet,Haloptilus oxycephalus,Metridia lucens,Vibilia antarctica,Thysanoessa macrura calyptopis,Euphausia triacantha furcilia,Euphausia triacantha calyptopis,Euphausiidae indet,Egg mass,Euphausia crystallorophias furcilia,Pelagobia longicirrata,Tomopteris carpenteri,Decapoda zoea indet,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausia triacantha,Teuthida indet,Euphausia vallentini,Siphonophorae nectophore,Solidosagitta marri,Paraeuchaeta sp.,Radiozoa indet,Decapoda (natant) indet juv,Euphausia superba C1,Euchirella rostromagna,Echinoidea larvae,Gastropoda indet,Pleuromamma sp.,Phronima sp.,Euphausia longirostris,Solmundella bitentaculata,Polychaeta indet,Oncaea sp.,Appendicularia indet,Thysanoessa macrura metanauplius,Euphausiidae metanauplius indet,Egg indet,Cyllopus lucasii,Scolecithricella minor,Hyperiella antarctica,Metridia sp.,Travisiopsis sp.,Calanus sp.,Clausocalanus brevipes,Clausocalanus laticeps,Clausocalanus sp.,Copepoda nauplius indet,Scolecithricella sp.,Oithona frigida,Pteropoda indet,Candacia sp.,Phalacrophorus pictus,Euphausiidae nauplius indet,Microsetella rosea,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Doliolidae indet,Subeucalanus longiceps,Neocalanus tonsus,Calocalanus sp.,Paracalanus sp.,Cyclopoida nauplius indet,Stephos longipes,Thysanoessa macrura F3,Thysanoessa macrura F5,Thysanoessa macrura F4,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F6,Thysanoessa macrura C3,Thysanoessa sp.,Protomyctophum sp.,Iospilidae indet,Euphausia longirostris calyptopis,Thysanoessa macrura C2,Thysanoessa macrura C1,Eucalanus sp.,Microcalanus pygmaeus,Euphausia longirostris furcilia,Myctophidae indet,Typhloscolex muelleri,Mecynocera clausi,Thysanoessa gregaria,Sapphirina sp.,Ctenocalanus sp.,Pyrosomatidae indet,Subeucalanus sp.,Pleuromamma borealis,Decapoda nauplius indet,Mysidae indet,Paraeuchaeta exigua,Vanadis longissima,Centropages bradyi,Sagittidae indet,Hyperia sp.,Euphausia superba C2,Lubbockia sp.,Pleuragramma antarctica,Euphausia superba C3,Euphausia crystallorophias calyptopis,Euphausia superba F1,Euphausia superba F2,Vibilia sp.,Paraeuchaeta barbata,Pseudosagitta sp.,Oithona sp.,Maupasia sp.,Rhincalanus sp.,Chelophyes sp.,Alciopidae indet,Vibilia armata,Platysceloidea indet,Dairella californica,Euphausia lucens,Pleuromamma piseki,Euphausia similis,Heterorhabdus sp.,Decapoda megalopa indet,Cyllopus magellanicus,Hyperoche sp.,Hyperoche medusarum,Phalacrophorus sp.,Oncaea curvata,Triconia antarctica,Euphausia spinifera calyptopis,Euphausia spinifera furcilia,Euphausia crystallorophias,Branchiopoda indet,Paralabidocera antarctica,Heterorhabdus lobatus,Paraeuchaeta biloba,Calanus australis,Nyctiphanes australis,Temora turbinata,Salpa fusiformis,Euphausia spinifera,Cirripedia nauplius,Paraheterorhabdus farrani,Euphausia superba F5,Euphausia superba F6,Euphausia superba F3,Calanoides brevicornis,Candacia cheirura,Euphausia superba F4,Pleuromamma abdominalis,Euphausia recurva,Pleuromamma gracilis,Acartia (Acartia) danae,Sulcanus conflictus,Scina sp.,Acartia sp.,Munida gregaria,Thalia sp.,Mesocalanus tenuicornis,Amphipoda indet,Bivalvia larvae,Lucicutia sp.,Themisto australis,Neocalanus gracilis,Salpidae indet,Thysanoessa sp. furcilia,Microsetella sp.,Tintinnina indet,Centropages aucklandicus,Nyctiphanes australis calyptopis,Nyctiphanes australis furcilia,Noctiluca scintillans,Evadne sp.,Isopoda indet,Euphausia hanseni furcilia,Squilla sp.,Thysanoessa gregaria furcilia,Thysanoessa gregaria calyptopis,Themisto sp.,Globorotalia sp.,Heterorhabdus spinifrons,Abylidae indet,Candacia bipinnata,Podon sp.,Cumacea indet,Sergestidae indet,Brachyscelus crusculum,Pleuromamma xiphias,Euchirella sp.,Euchirella rostrata,Euphausia similis furcilia,Decapoda phyllosoma indet,Siphonophorae sp.,Clione sp.,Clio sp.,Globigerina bulloides,Neogloboquadrina pachyderma,Clausocalanus pergens,Paracalanus indicus,Microsetella norvegica,Mecynocera sp.,Oncaea mediterranea,Scaphocalanus echinatus,Calocalanus plumulosus,Lensia sp.,Rhincalanus nasutus,Calanoides sp.,Mesocalanus sp.,Clausocalanus ingens,Oculosetella gracilis,Nannocalanus minor,Centropages furcatus,Oncaea venusta typica,Acartia (Acartiura) tranteri,Calocalanus styliremis,Travisiopsis levinseni,Turborotalita quinqueloba,Neogloboquadrina incompta,Globigerinita uvula,Scaphocalanus farrani,Aetideus sp.,Paracalanus aculeatus,Cirripedia cyprid,Acartia (Odontacartia) pacifica,Lucicutia flavicornis,Oithona atlantica,Hemityphis sp.,Oithona longispina,Centropages sp.,Sapphirina nigromaculata,Clytemnestra scutellata,Clausocalanus arcuicornis,Farranula sp.,Eucalanus hyalinus,Polychaeta larvae,Euterpina sp.,Lopadorrhynchidae indet,Clytemnestra sp.,Soestia zonaria,Aetideus australis,Globorotalia inflata,Gammaridea indet,Orcadia riedeli,Euphausia similis var armata,Bryozoa larvae
K2_MC0,0.00065071625,0.0022577203,0.002813869,0.0005734365,0.00018553619,3.5117785e-06,0.1886604,0.031291973,1.14436695e-07,0.00040326428,0.40414378,0.010569826,0.00018216175,1.1150636e-05,0.001742483,1.9567968e-05,0.008402477,0.00015118867,2.4928516e-07,0.002509647,0.0013325476,1.484283e-07,2.3152923e-05,5.8207656e-06,1.21989315e-05,2.5924031e-05,2.0171686e-07,3.5718156e-07,4.2077824e-07,3.2442395e-07,6.516174e-05,4.842762e-06,0.00036034282,0.08700165,0.0003134794,7.0575144e-05,0.00031231795,1.7309526e-07,0.0019141699,0.005563381,0.00019191866,0.00012919275,0.000112977636,0.00026140502,7.47431e-05,0.00012308259,0.0003034633,0.00014191665,0.00030200608,1.4198482e-05,0.00613752,8.239515e-06,5.94306e-07,7.72347e-05,6.61482e-06,4.964121e-05,0.011523764,1.0560098e-05,9.470774e-06,0.00011158052,2.0662495e-05,0.0009135689,1.3530029e-05,1.5988238e-06,5.4962835e-05,3.7858067e-06,0.00015248582,0.0030669782,0.005228773,7.943223e-05,2.1989037e-05,0.0009297158,0.00015172311,1.2293377e-07,0.0005316915,0.0013977733,5.1310708e-05,7.964241e-07,1.1853043e-05,5.6203935e-06,0.00011199811,0.000261742,2.3552377e-05,6.445996e-05,1.1616505e-05,1.2847355e-05,0.0011127841,3.089846e-05,1.0492487e-07,3.3729802e-07,3.8478e-07,1.6842179e-06,8.459496e-06,8.470385e-07,0.0014974165,2.9004989e-06,7.4813843e-06,0.04397974,0.012952134,0.010559709,0.00016872308,3.555826e-07,7.092208e-05,1.6608124e-05,5.4794004e-05,1.1018895e-07,0.00016578397,2.6966864e-06,0.00015901284,0.00018291386,5.4435874e-05,0.00071399874,0.022782532,0.00036436922,0.0019175304,1.2348552e-07,1.6562899e-06,0.0011138753,0.0002495937,5.3454245e-05,0.0013758558,8.8153945e-05,0.0028322514,0.0004874831,4.1765128e-05,1.0591682e-07,0.00012777698,1.16333185e-05,0.00015334418,3.1593212e-05,4.7370337e-05,0.00056482584,3.0122723e-05,3.3338042e-06,1.17273174e-07,0.00015593371,0.0010657095,5.0033136e-06,0.08653001,0.00015165021,0.00061139645,0.00035968432,1.2443294e-07,3.701317e-06,0.00028122842,1.9727139e-07,1.1999299e-05,6.0025028e-05,6.731521e-06,3.5455905e-05,1.0326461e-07,0.000386582,4.1313604e-05,3.2284388e-06,2.1170736e-05,4.959357e-06,5.8176905e-05,3.0032584e-07,0.00016538716,0.0006331019,1.0386668e-07,1.26159875e-05,1.0324551e-07,4.1578213e-07,1.17940274e-07,1.0482295e-07,1.0520005e-07,7.6874036e-05,0.00011239805,1.3843397e-05,0.00013167888,4.040043e-06,1.1559179e-05,6.0493437e-07,3.3137583e-06,6.2651884e-06,3.562998e-07,1.98998e-06,4.0056704e-05,2.0061045e-05,4.812139e-07,1.000883e-06,6.350551e-06,1.6072265e-06,4.093517e-05,0.00044554716,0.00064725964,4.690688e-05,2.5564817e-05,7.717496e-06,1.5249682e-05,1.13969676e-07,4.7193464e-07,4.2980068e-07,6.6589305e-06,0.00015231706,9.403192e-06,1.0577312e-07,4.360234e-06,7.3299947e-07,3.9442788e-05,3.8714762e-07,1.175308e-07,1.2277441e-07,0.0011599616,2.9118735e-05,0.00014264524,2.17484e-06,4.1210656e-05,1.06498355e-05,1.5097201e-05,6.9572684e-06,1.3770865e-07,0.00045376958,3.1273867e-05,6.9076373e-06,1.675063e-07,4.924003e-05,0.0005125198,2.9743276e-05,0.00044329706,1.8688885e-05,1.2307432e-06,1.2756406e-07,4.0450038e-07,0.0012115095,0.0003150319,1.9346939e-05,6.72239e-05,1.2085071e-06,1.8761789e-07,1.2600545e-07,3.6712862e-07,1.3386443e-07,1.6130292e-05,1.3556482e-07,1.6712703e-06,4.818234e-05,1.5637524e-05,1.3618413e-07,8.9947974e-07,2.1575075e-05,1.8520744e-06,2.5934638e-05,0.012357001,0.0012439856,0.00015243028,5.5359305e-05,7.836636e-07,4.489124e-06,9.932691e-06,1.4682918e-07,1.0990667e-06,1.4636824e-07,1.4572223e-07,1.1511155e-05,1.4904147e-05,6.36167e-06,4.383874e-07,3.3121282e-07,1.9191022e-07,2.1168603e-06,1.464963e-07,2.8530906e-06,1.4702748e-07,0.00018565873,0.0003517854,6.055901e-05,1.4616397e-07,1.4147962e-07,1.9109878e-07,7.962282e-06,1.3347817e-07,7.3542515e-07,2.4535697e-07,1.4696298e-07,1.4696298e-07,2.212198e-06,2.4625868e-07,1.4662668e-07,1.365101e-07,1.4403058e-07,2.0235407e-07,8.919301e-06,6.1517716e-07,2.011199e-06,1.9879161e-07,1.7613336e-06,2.394542e-07,5.006707e-06,3.2744694e-07,2.469231e-07,2.1916087e-07,1.872115e-07
K2_MC1,0.00013383676,0.0007257771,0.00095016183,2.2117666e-07,2.3045617e-05,0.007821829,0.46054757,0.0025381309,1.4208742e-07,2.50247e-06,0.017977145,0.0005296781,3.952868e-07,1.3786114e-07,0.00066002813,1.4592499e-07,0.015732827,2.1560042e-07,1.0779573e-06,0.00023086192,1.3240673e-05,0.00031667884,0.10996829,0.00015759448,6.572006e-06,2.02846e-05,0.0003424048,1.6272595e-07,0.03041082,1.9934994e-06,1.907246e-07,1.6122657e-07,1.5398444e-05,1.7450625e-07,2.2838508e-07,5.4767115e-05,3.1813113e-05,0.17766626,0.00089184806,2.4685187e-05,1.2702249e-05,2.8788003e-05,3.0880767e-07,0.00012346359,1.3660553e-05,1.4601544e-07,1.6581747e-07,0.0001415636,7.924756e-06,1.410128e-07,0.032438185,3.6690628e-07,1.7627316e-07,1.5290753e-07,1.6661346e-07,5.1648127e-05,1.6290574e-07,2.6525458e-06,7.644976e-06,1.5097044e-07,6.4995306e-06,0.00061518763,5.7123547e-05,1.6639547e-07,0.000105823696,6.860581e-07,5.0855188e-06,0.00043332676,0.0007905553,2.9894025e-07,2.3162702e-06,1.3531547e-05,3.2432865e-07,8.9413277e-07,1.6711054e-07,0.021126047,1.9654597e-06,2.9589173e-05,1.6875681e-07,3.3967033e-05,5.892608e-07,1.4255218e-07,1.7680061e-07,1.5210209e-07,5.65625e-07,0.00028870197,0.0015303286,0.00012436762,1.3642004e-07,0.00041523058,0.009368222,9.634965e-07,1.0164164e-05,4.321141e-07,2.514211e-07,1.5551453e-07,0.00013175822,2.2296018e-07,0.0006573225,0.0011868568,0.09397203,3.155476e-06,9.405955e-05,0.0001698483,2.0874409e-06,9.670412e-06,7.531167e-05,7.4466807e-06,1.9031266e-07,1.8938576e-07,2.652066e-06,1.4933244e-06,1.9934251e-07,2.1915484e-05,1.4309535e-07,0.00026717628,5.4175747e-05,4.0082254e-05,6.322151e-05,0.00017207637,0.00012144867,0.00010411642,1.7103078e-07,0.00018095625,0.00092455297,1.7260707e-07,3.4457375e-07,1.4613188e-07,0.0001250444,3.6036377e-05,1.0210073e-05,0.0004537962,1.4251215e-07,1.7205464e-07,1.6038216e-07,1.7712841e-07,7.618393e-07,2.2867118e-06,0.00083566445,1.6195507e-07,0.0002913307,1.3867738e-07,1.4127167e-07,1.5025923e-07,1.5170934e-07,1.4547223e-07,2.5813634e-07,0.00017884452,1.6513752e-06,6.096939e-05,1.5867529e-07,7.007168e-06,1.1666623e-05,4.0508482e-07,1.770094e-07,2.0516921e-07,2.0594462e-07,2.3934834e-07,2.652843e-07,2.1093275e-07,1.4101245e-07,1.5669168e-05,1.4203177e-07,1.5111723e-07,4.9453735e-07,1.4710949e-07,1.4645988e-07,1.543995e-06,1.3965831e-07,1.4190461e-07,1.838136e-07,6.2649013e-07,2.2237805e-07,3.4873435e-07,3.3737004e-07,5.205795e-07,0.0010036075,1.5896931e-07,1.4319832e-07,1.6180564e-07,1.36215385e-05,1.39509e-07,1.200505e-05,1.3766171e-07,1.4310439e-07,1.5638965e-07,1.5664423e-07,1.3817512e-07,1.4494071e-07,1.4244041e-07,1.7822313e-05,1.3506846e-07,7.712135e-06,4.681158e-06,3.6251433e-07,2.0622483e-07,1.7315486e-07,1.5544661e-07,1.3749676e-07,1.3915485e-07,1.4094115e-07,1.354962e-07,1.3895226e-07,1.3584915e-07,1.4942894e-07,1.4158803e-07,1.7675887e-07,2.460377e-07,5.7228837e-05,7.4967975e-06,1.422388e-07,2.9157416e-06,2.5578333e-07,0.00026992452,0.00018304393,0.00031128005,0.0015806099,1.4408519e-07,3.881583e-07,1.5414294e-07,1.4804462e-07,1.8135857e-07,2.4336845e-07,1.3624559e-07,1.6887246e-07,2.0485702e-07,3.312079e-07,2.6524804e-05,6.7336623e-07,1.534518e-07,1.8753754e-07,1.4297491e-07,1.4536359e-07,1.373129e-07,1.9238301e-05,1.3563927e-07,1.7467757e-07,1.5171393e-07,1.4453857e-07,1.3498384e-07,2.9083037e-07,7.1307677e-06,1.4059323e-05,5.8742935e-05,2.2858652e-05,0.00021097265,1.5921466e-07,1.6713209e-07,6.8095454e-05,1.6203951e-07,1.4795641e-07,1.3521746e-07,1.4799079e-07,1.357243e-07,1.3665561e-07,3.2329348e-07,2.1306481e-05,1.5555996e-07,5.5280634e-07,2.0152957e-07,1.37968e-07,1.0451037e-06,1.353054e-07,2.318995e-07,1.3504425e-07,0.00010221325,2.9596402e-05,3.8161636e-07,1.360892e-07,1.420352e-07,1.3724737e-07,2.000758e-06,1.530625e-07,1.6186907e-07,1.367773e-07,1.3509369e-07,1.3509369e-07,1.5690938e-07,1.3543526e-07,1.3543182e-07,1.4897374e-07,1.3885014e-07,1.3858475e-07,2.6107906e-05,4.1489807e-07,8.588494e-07,1.6107681e-07,1.6784359e-06,1.981674e-07,4.3660464e-07,1.7806651e-07,5.0254033e-07,1.4479005e-07,1.9238244e-07
K3_MC0,2.0340773e-05,0.0046535907,0.00519086,0.0013355054,0.00017095766,0.0011281946,2.597342e-07,0.08787478,2.1678456e-07,0.0010960586,0.07905039,0.00396837,1.6644952e-05,3.0843745e-05,0.0013938368,3.1344505e-05,0.0046935393,0.00041820182,2.9882506e-06,0.0052964496,0.002873152,1.9559924e-07,0.0060519194,2.1735714e-07,2.280514e-05,4.3521162e-05,2.3727391e-07,1.3954296e-06,0.0051403726,2.0077086e-07,0.0001709623,1.34036e-05,0.00089174433,0.22860053,0.0006585408,1.57354e-05,0.0005363564,2.287446e-07,4.7731522e-05,0.01372175,0.00019489205,2.8048233e-05,0.00022656843,0.00014648474,0.00016996248,0.0003025801,0.00067993504,6.166484e-05,0.0006547658,3.9117207e-05,2.216172e-07,1.1240091e-06,1.5598301e-06,0.0002031193,1.45448175e-05,2.1938675e-07,0.029434953,2.3006029e-05,2.057627e-07,0.00029242155,2.1460338e-07,0.002967052,2.057054e-07,7.124794e-07,8.323593e-06,2.114812e-07,0.00034526,0.007555108,0.013399002,0.00021472604,5.8467573e-05,0.0025846157,0.00027974715,2.1674113e-07,0.0012744456,2.1739628e-07,0.00013384443,1.5829397e-05,3.2807566e-05,3.1227464e-07,0.0003112079,0.0007237076,6.420565e-05,0.00017814744,7.526253e-07,8.877197e-05,0.0033863026,0.0003650766,1.9080164e-07,6.2649843e-07,2.03326e-07,5.9600675e-06,2.9016006e-05,2.0999833e-07,0.004140848,6.9756625e-06,2.3614634e-06,0.028378163,0.02092254,0.02933868,9.17483e-07,7.189205e-07,0.00017417406,2.695683e-05,9.806195e-05,1.9117375e-07,0.00041112985,1.6871902e-05,0.00015707735,0.00038251295,0.0001618347,0.0019419233,0.06299724,0.0010469272,0.005302413,2.1600758e-07,4.0208947e-06,0.0021874802,0.00065251306,0.0001269963,0.0010488767,0.00021796903,0.005809475,0.00010047971,0.0019776123,1.9481313e-07,0.0003555589,3.217841e-05,3.7531695e-06,2.3801688e-07,0.00015240395,0.0017351343,8.3307285e-05,9.166033e-06,2.5582887e-07,0.00022844813,0.0029485119,1.842977e-05,0.24103573,0.0004196044,0.0017152533,0.000993855,1.9141166e-07,1.0888148e-05,0.00072231656,3.6564177e-07,2.5764924e-05,0.00024213667,1.7484434e-05,0.00019490744,1.9057224e-07,2.2365012e-07,0.00013870084,2.8950473e-07,5.880925e-05,1.3994938e-05,0.00014141969,1.0512831e-06,0.00041800953,0.0017541551,1.9285825e-07,4.8349575e-05,1.9057143e-07,1.3466192e-06,3.6085686e-07,1.9676679e-07,1.9879143e-07,0.00021581604,0.00031080123,3.8262944e-05,0.00036428164,1.2319184e-05,3.1985965e-05,1.752057e-06,8.48307e-06,1.8727209e-05,5.072095e-07,4.025639e-07,0.000110674984,5.5362667e-05,2.0425631e-07,5.81664e-07,4.1982425e-05,4.3979726e-06,0.000113987175,0.0012279414,0.001790064,3.3155567e-07,7.043376e-05,2.6264703e-07,4.733664e-05,2.0491643e-07,2.3797851e-07,2.7698988e-07,1.8635687e-05,0.0004214109,2.4966595e-05,1.936109e-07,1.2062658e-05,2.3091731e-07,0.00010920501,2.5215337e-07,1.9248634e-07,2.2236767e-07,0.0032078929,8.0752594e-05,0.000394628,5.6501067e-06,0.00017295418,3.1429936e-05,4.1546446e-05,1.5554462e-05,2.1824899e-07,0.0014630891,0.00030297638,2.8697268e-05,2.3708571e-07,0.00013686372,0.0014229683,8.190369e-05,2.0078433e-07,2.0451286e-07,3.6878555e-06,2.4457788e-07,9.2478655e-07,0.0033502604,0.0008570434,7.769494e-05,0.00018479583,3.535505e-06,2.5205134e-07,2.341364e-07,7.795449e-07,2.8036735e-07,7.162898e-05,2.3357633e-07,4.5417814e-06,0.00013301431,4.3558557e-05,2.2292186e-07,2.6895075e-06,6.487807e-05,5.6392564e-06,2.6953756e-05,0.034085296,0.0033693695,0.00042523377,0.00015681921,4.533225e-06,1.5994327e-05,3.0935487e-05,2.9058054e-07,4.313412e-06,2.7825553e-07,2.7702947e-07,3.4211145e-05,8.152389e-05,2.0711632e-05,2.3583352e-06,1.0107638e-06,3.9598675e-07,1.2375674e-05,2.716465e-07,9.094427e-06,3.1819135e-07,0.00038353496,0.0009953748,0.00016830149,3.208912e-07,2.2089364e-07,4.144296e-07,2.6438245e-05,2.6602598e-07,2.753383e-06,5.008647e-07,3.0085567e-07,3.0085567e-07,6.3287034e-06,5.861916e-07,3.1050115e-07,2.9658958e-07,3.084712e-07,4.2665303e-07,2.8588107e-05,2.2394445e-06,9.984269e-06,3.482901e-07,9.557712e-06,4.4914196e-07,4.9724704e-06,5.563386e-07,5.413657e-07,5.135536e-07,3.3300674e-07
K3_MC1,0.0014465266,0.00085715466,0.0009584039,1.5334363e-07,1.4723416e-07,0.010989912,0.31704193,0.0027906268,1.3742986e-07,2.053535e-07,2.0012906e-06,0.0002310489,4.2048643e-07,1.3830223e-07,0.00035757545,1.3883421e-07,0.015128365,1.437311e-07,1.8781436e-07,0.00030007807,1.3344195e-05,3.1837845e-07,0.16144475,0.0002313923,9.964756e-06,2.001729e-05,0.00051617104,1.4602914e-07,0.042165864,5.083193e-07,6.24096e-07,1.3910754e-07,2.1286387e-05,1.4847333e-07,1.4521895e-07,3.633195e-05,2.0054147e-05,0.26330703,0.0006389303,1.959453e-07,9.48267e-06,1.7842375e-07,1.4993245e-07,0.000106224295,2.0600874e-05,1.3855359e-07,1.4502662e-07,8.6843436e-05,1.3824577e-05,1.3728351e-07,0.027054686,1.730216e-07,1.4978197e-07,1.4118456e-07,1.5079866e-07,8.272121e-06,1.4702115e-07,3.6497447e-06,1.4501089e-07,1.449763e-07,1.6149524e-07,0.0005164163,1.49914495e-05,1.7631368e-06,0.00011863834,1.6721144e-07,8.303768e-06,0.0007804268,0.000838293,1.6408325e-07,3.6502868e-06,1.9089329e-07,1.6389332e-07,3.567557e-07,1.4446348e-07,0.0039695976,2.631793e-07,3.491346e-05,1.4495424e-07,2.323368e-06,2.4155142e-07,1.3924742e-07,1.4507187e-07,1.418281e-07,1.6066855e-07,0.0003973046,0.002038876,1.116981e-06,1.3580951e-07,0.00062919204,0.0064166,1.7317718e-07,1.11667905e-05,1.4278724e-07,1.6568185e-07,1.7483619e-07,0.00021145842,1.488267e-07,0.00047385372,0.0016891115,0.12544002,4.5450397e-06,0.00010495908,0.0002700904,2.8316886e-06,1.4561754e-05,0.00014703501,4.207998e-06,1.4813267e-07,1.4662214e-07,5.835871e-07,2.2188229e-07,1.515718e-07,5.2288938e-06,1.3823248e-07,0.00040260606,8.2177095e-05,5.1122726e-05,8.823266e-05,0.0002421274,8.2486295e-05,0.00014320301,1.466366e-07,0.00014581726,6.7943234e-05,1.7341468e-07,2.1052716e-07,1.388974e-07,8.2340026e-05,3.4544395e-05,3.2440465e-07,0.00056063395,1.3755532e-07,1.4606472e-07,1.5551169e-07,1.8760322e-07,1.744932e-07,1.6520386e-07,2.6009886e-07,1.4091978e-07,0.00038214543,1.3866077e-07,1.4146681e-07,1.392691e-07,1.4158176e-07,1.3836127e-07,2.7297477e-07,0.00021532444,2.974411e-06,2.2962895e-05,1.5886168e-07,0.0007727798,1.8045321e-07,1.9849885e-07,1.3973028e-07,1.4133433e-07,1.548598e-07,1.5470951e-07,1.6445819e-07,1.501384e-07,1.4100887e-07,1.4039345e-05,1.4210832e-07,1.4112598e-07,6.0421735e-07,1.4622853e-07,1.4534213e-07,2.3490875e-07,1.3689926e-07,1.3708802e-07,1.5214555e-07,1.664118e-07,1.5282299e-07,2.6227096e-07,2.3140626e-07,1.8018915e-07,0.0015135275,1.4836915e-07,1.3901035e-07,1.4390797e-07,2.2155298e-05,1.3738682e-07,1.1241843e-06,1.3613645e-07,1.3596285e-07,1.4273401e-07,1.4117624e-07,1.3690962e-07,1.6101899e-07,1.3856963e-07,2.3235656e-05,1.3553107e-07,8.80637e-06,2.7946514e-06,1.8012236e-07,1.5644754e-07,1.7700675e-07,1.5218826e-07,1.3616103e-07,1.3845623e-07,1.371674e-07,1.3575685e-07,1.375987e-07,1.3572479e-07,1.3877117e-07,1.3764993e-07,1.4601085e-07,2.0511715e-07,4.5156037e-05,9.91177e-06,1.4153217e-07,4.174158e-06,2.2505188e-07,0.00025837164,0.00012171638,0.00046215748,0.0023818195,1.5610313e-07,1.9694795e-07,1.5363668e-07,0.00087246665,8.2133425e-07,1.769768e-07,1.3623017e-07,1.4305162e-07,1.5205605e-07,1.616326e-07,2.3052764e-05,2.4737886e-07,1.4052696e-07,1.595606e-07,1.4060592e-07,1.4097822e-07,1.3722153e-07,1.00086645e-05,1.3557174e-07,1.4621232e-07,1.4614737e-07,1.3665301e-07,1.3552066e-07,2.1405907e-07,7.2576804e-06,2.0748366e-05,5.8323534e-05,9.398029e-05,0.00036761703,1.3980598e-07,1.4151894e-07,0.00010146552,1.4241047e-07,1.3741018e-07,1.3554966e-07,1.3893872e-07,1.3560516e-07,1.3570323e-07,1.4553673e-07,2.4785047e-06,1.3957587e-07,3.610623e-07,1.6365458e-07,1.3610067e-07,2.7373073e-07,1.3566188e-07,1.5829389e-07,1.3552719e-07,0.00011086371,2.8389388e-05,1.799238e-07,1.3562375e-07,1.3566061e-07,1.36325e-07,2.6497062e-07,1.4835791e-07,1.4827923e-07,1.360522e-07,1.355332e-07,1.355332e-07,1.4192166e-07,1.3570524e-07,1.3580751e-07,1.4517724e-07,1.3941202e-07,1.3676524e-07,3.7067373e-05,3.1771793e-07,2.5498753e-07,1.4833155e-07,2.9286886e-07,1.7495842e-07,2.4727387e-07,1.5664395e-07,4.3971883e-07,1.3851692e-07,1.6817786e-07
