component,Calanoida indet (small),Calanoides acutus,Calanus propinquus,Calanus simillimus,Candacia sp.,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clio pyramidata,Clione limacina antarctica,Cnidaria indet,Copepoda nauplius indet,Ctenocalanus citer,Decapoda zoea indet,Egg indet,Egg mass,Euphausia frigida,Euphausia frigida calyptopis,Euphausia frigida furcilia,Euphausia spinifera calyptopis,Euphausia superba,Euphausia triacantha,Euphausia triacantha furcilia,Euphausia vallentini,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Hansarsia megalops,Harpacticoida indet,Hyperiidea indet,Limacina sp.,Metridia gerlachei,Metridia lucens,Neocalanus tonsus,Oikopleura sp.,Oithona similis,Ostracoda indet,Paraeuchaeta antarctica,Paraeuchaeta exigua,Paraeuchaeta sp.,Pelagobia longicirrata,Pleuromamma robusta,Primno macropa,Pseudosagitta gazellae,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Siphonophorae nectophore,Spongiobranchaea australis,Subeucalanus longiceps,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura calyptopis,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F5,Thysanoessa macrura F6,Thysanoessa macrura furcilia,Tomopteris sp.,Vibilia antarctica
component_1,0.43806126452335503,0.00993707526271205,1.581504175668959e-05,0.0,7.964650097026288e-05,4.756270523272737e-05,0.025812712477584914,0.008191010690140851,3.73497661442044e-05,1.257015343045552e-07,1.0768890012074293e-07,0.022712992998122364,0.004926466417526811,0.0,2.0335898816099457e-05,2.6507058312484428e-05,0.0011430522934888106,6.829734087295452e-05,2.0335898816099457e-05,8.435072535628817e-05,0.0001376137490094635,0.0,4.54592405835894e-05,0.0,6.829734087295452e-05,0.00013675468925732,0.0016009238302321246,9.54772907914594e-05,0.0032156910164917833,0.02653540316676591,1.2504578917183207e-06,1.949996248433987e-05,0.00014103245437730352,0.0,7.4084288617925396e-06,0.0011437618376535735,1.0068248782109882e-05,0.006312239058156334,0.4172061396570433,0.0,3.5697923260435998e-06,0.0,5.773740692329735e-05,3.7565304928281217e-06,0.0001448000791006944,1.5165772130154484e-05,0.0,0.006362158371292436,0.0005462670872317639,0.013996177657959406,1.3790913652043795e-05,2.9283869818696943e-06,0.0,1.844520783602717e-05,0.005994039164254968,0.0015590258795457911,8.797672275429099e-05,0.00024753519834630754,5.823197554592537e-05,0.001551139880198499,0.00016318434023656332,0.00021116475713745363,3.0617617688725616e-05,0.00014432124205488058,0.0009085331262854738,1.590273159347415e-06,1.4663251628820089e-05,1.149946338271159e-06
component_2,0.3699892885322354,0.009605004439922724,0.0,0.4207212760169289,3.3940989650906516e-05,0.0,0.033561006851899874,0.008671751245082272,0.0,7.142378971574335e-07,4.2598303376446015e-07,0.0,0.003364682327813025,0.00015307964739792355,1.7351027283172382e-05,0.0,7.965150895200717e-05,4.478154034125894e-05,1.7351027283172382e-05,3.273048665455602e-05,0.0,0.0008808407967590781,4.70877976191622e-05,0.0012611351677034432,4.478154034125894e-05,0.00029607697907045523,0.0008969159843400839,0.00045880730988135396,0.0038824334962578003,0.0,0.0,0.0,0.003081639793658177,0.09634103241916894,0.0,0.007379762943947238,2.619787683702557e-05,0.0,0.0,0.009303916431307676,4.9897810290765664e-06,0.004873236799803982,7.031454695477384e-05,0.0,0.0002056952313323042,0.0,0.0013763641905776046,0.0,0.0002064162763851447,0.00497682334464446,0.00010763615200158817,0.0,1.9198397377875097e-06,0.00010456163617365793,0.0013679859983351701,0.0005689954606955181,0.0,0.0,1.8979617009833719e-06,0.0,0.00026563769494270174,0.00042211823260838473,0.0002797060837917805,0.0024347765110191008,0.012523752411211514,1.3323150817275514e-05,0.0,1.8429696881897815e-07
