component,Calanoida indet (small),Calanoides acutus,Calanus australis,Calanus propinquus,Calanus simillimus,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clio sp.,Clione limacina antarctica,Cnidaria indet,Copepoda nauplius indet,Ctenocalanus sp.,Decapoda zoea indet,Egg indet,Egg mass,Euphausia superba,Euphausia triacantha furcilia,Euphausia vallentini,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Globigerina bulloides,Globorotalia sp.,Haloptilus oxycephalus,Hansarsia megalops,Harpacticoida indet,Heterorhabdus sp.,Hyperiidea indet,Limacina sp.,Mecynocera clausi,Metridia lucens,Neocalanus tonsus,Neogloboquadrina pachyderma,Oikopleura sp.,Oithona similis,Ostracoda indet,Paraeuchaeta sp.,Phronima sp.,Pisces larvae,Pleuromamma robusta,Primno macropa,Pseudosagitta gazellae,Pseudosagitta sp.,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Siphonophorae nectophore,Solmundella bitentaculata,Spongiobranchaea australis,Subeucalanus longiceps,Subeucalanus sp.,Teuthida indet,Themisto gaudichaudii,Thysanoessa gregaria,Thysanoessa gregaria furcilia,Thysanoessa macrura,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F6,Tomopteris sp.,Vibilia sp.
component_1,30.553470442813097,0.43952223702175813,0.0,0.0007352721336953915,1.4587318275834533,0.05294915837410808,4.617157793448783,1.2844532947101428,0.0,0.0,0.0,0.0,0.610483356865674,0.0025147060015251604,0.0,0.0,0.0,0.0343681099970414,0.011379158711732224,0.018569493109010918,0.04305329334543251,0.07037467634993437,0.01833004427392042,0.0,0.17857749284553878,0.06260508980096295,0.05174304890249128,0.0,0.0012977738753677513,0.00041730428904892945,0.003834201526784533,0.0006821616060346228,0.10720770009547334,0.3859527740345699,0.0,0.7708960755516715,0.19710885898704109,0.0009490319711556014,0.0,7.466375594965198,0.1594371454916962,0.0048446297626272465,0.0037252822105423218,0.008204558161802752,0.0010264624634985316,0.012312739662013844,0.007584470650001735,0.013715853089168352,0.027670008943288762,0.11626385169176554,1.247469101527122,0.1780534598381096,0.012291922989854275,0.003516119085196396,0.011818117450638956,0.005441983333460122,0.0020347935419399396,0.0056303104348792475,0.10745625141764065,0.0061353286879809125,0.05051074541722156,0.01618839108570046,0.06618305473800123,0.4225811704227188,0.0024767920861966425,0.16960201422519555,0.0,0.0,0.01840958179002141
component_2,9.74398977652299,0.0,0.0006508103107947421,0.0008474283018763448,0.0,0.0,0.5110170080799266,0.0,0.01605593713069413,0.003333454131437906,0.002948176479368387,1.0343852134798768,0.1859832285603368,0.002523758216738277,0.28348424762620955,0.01931408732349477,0.016795075892853405,0.0,0.018187185244156603,0.0,0.0,0.0,0.01366755428949643,0.007465519458397915,0.42562186668397656,9.876539152155084,0.0,0.0008482472297932812,0.0072643189003657235,0.0022325180108595994,0.0,0.00036426183980200794,0.0,0.06748759793116389,0.0074999736782520076,0.0,0.0,0.008105754436116464,0.9483444090027134,26.312969218202515,0.0,0.0,0.0,0.0,0.0011354028369442712,0.0,0.0058384556585963174,0.0,0.8086617455976258,0.0,1.4464361801636487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05842836303785059,0.0,0.0,0.3334014225966281,0.0,0.0,0.01146681308306287,0.0,0.007293390602577173,0.004882192977606336,0.0
