,Euphausia superba,Chaetognatha indet,Thysanoessa macrura,Calanus propinquus,Thysanoessa macrura furcilia,Ctenocalanus citer,Oithona similis,Limacina sp.,Nematocarcinus longirostris,Metridia gerlachei,Calanoida indet (small),Calanoides acutus,Drepanopus sp.,Euphausia superba furcilia,Themisto gaudichaudii,Paraeuchaeta antarctica,Oikopleura sp.,Hansarsia megalops,Onchocalanus sp.,Hyperiidea indet,Salpa thompsoni,Nauplius indet,Foraminifera indet,Clio pyramidata,Clione limacina antarctica,Spongiobranchaea australis,Crustacea nauplius indet,Vanadis antarctica,Copepoda indet,Hyperiella dilatata,Hyperiella sp.,Euphausia superba calyptopis,Pisces larvae,Calanus simillimus,Euphausia frigida,Pisces egg,Eukrohnia hamata,Fritillaria sp.,Rhincalanus gigas,Ostracoda indet,Cnidaria indet,Euphausia frigida calyptopis,Euphausia frigida furcilia,Tomopteris sp.,Pseudosagitta gazellae,Candacia maxima,Pleuromamma robusta,Harpacticoida indet,Primno macropa,Hyperia spinigera,Rhincalanus gigas nauplius,Euaugaptilus sp.,Candacia falcifera,Heterorhabdus austrinus,Ctenophora indet,Haloptilus oxycephalus,Metridia lucens,Vibilia antarctica,Thysanoessa macrura calyptopis,Euphausia triacantha furcilia,Euphausia triacantha calyptopis,Euphausiidae indet,Egg mass,Euphausia crystallorophias furcilia,Pelagobia longicirrata,Tomopteris carpenteri,Decapoda zoea indet,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausia triacantha,Teuthida indet,Euphausia vallentini,Siphonophorae nectophore,Solidosagitta marri,Paraeuchaeta sp.,Radiozoa indet,Decapoda (natant) indet juv,Euphausia superba C1,Euchirella rostromagna,Echinoidea larvae,Gastropoda indet,Pleuromamma sp.,Phronima sp.,Euphausia longirostris,Solmundella bitentaculata,Polychaeta indet,Oncaea sp.,Appendicularia indet,Thysanoessa macrura metanauplius,Euphausiidae metanauplius indet,Egg indet,Cyllopus lucasii,Scolecithricella minor,Hyperiella antarctica,Metridia sp.,Travisiopsis sp.,Calanus sp.,Clausocalanus brevipes,Clausocalanus laticeps,Clausocalanus sp.,Copepoda nauplius indet,Scolecithricella sp.,Oithona frigida,Pteropoda indet,Candacia sp.,Phalacrophorus pictus,Euphausiidae nauplius indet,Microsetella rosea,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Doliolidae indet,Subeucalanus longiceps,Neocalanus tonsus,Calocalanus sp.,Paracalanus sp.,Cyclopoida nauplius indet,Stephos longipes,Thysanoessa macrura F3,Thysanoessa macrura F5,Thysanoessa macrura F4,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F6,Thysanoessa macrura C3,Thysanoessa sp.,Protomyctophum sp.,Iospilidae indet,Euphausia longirostris calyptopis,Thysanoessa macrura C2,Thysanoessa macrura C1,Eucalanus sp.,Microcalanus pygmaeus,Euphausia longirostris furcilia,Myctophidae indet,Typhloscolex muelleri,Mecynocera clausi,Thysanoessa gregaria,Sapphirina sp.,Ctenocalanus sp.,Pyrosomatidae indet,Subeucalanus sp.,Pleuromamma borealis,Decapoda nauplius indet,Mysidae indet,Paraeuchaeta exigua,Vanadis longissima,Centropages bradyi,Sagittidae indet,Hyperia sp.,Euphausia superba C2,Lubbockia sp.,Pleuragramma antarctica,Euphausia superba C3,Euphausia crystallorophias calyptopis,Euphausia superba F1,Euphausia superba F2,Vibilia sp.,Paraeuchaeta barbata,Pseudosagitta sp.,Oithona sp.,Maupasia sp.,Rhincalanus sp.,Chelophyes sp.,Alciopidae indet,Vibilia armata,Platysceloidea indet,Dairella californica,Euphausia lucens,Pleuromamma piseki,Euphausia similis,Heterorhabdus sp.,Decapoda megalopa indet,Cyllopus magellanicus,Hyperoche sp.,Hyperoche medusarum,Phalacrophorus sp.,Oncaea curvata,Triconia antarctica,Euphausia spinifera calyptopis,Euphausia spinifera furcilia,Euphausia crystallorophias,Branchiopoda indet,Paralabidocera antarctica,Heterorhabdus lobatus,Paraeuchaeta biloba,Calanus australis,Nyctiphanes australis,Temora turbinata,Salpa fusiformis,Euphausia spinifera,Cirripedia nauplius,Paraheterorhabdus farrani,Euphausia superba F5,Euphausia superba F6,Euphausia superba F3,Calanoides brevicornis,Candacia cheirura,Euphausia superba F4,Pleuromamma abdominalis,Euphausia recurva,Pleuromamma gracilis,Acartia (Acartia) danae,Sulcanus conflictus,Scina sp.,Acartia sp.,Munida gregaria,Thalia sp.,Mesocalanus tenuicornis,Amphipoda indet,Bivalvia larvae,Lucicutia sp.,Themisto australis,Neocalanus gracilis,Salpidae indet,Thysanoessa sp. furcilia,Microsetella sp.,Tintinnina indet,Centropages aucklandicus,Nyctiphanes australis calyptopis,Nyctiphanes australis furcilia,Noctiluca scintillans,Evadne sp.,Isopoda indet,Euphausia hanseni furcilia,Squilla sp.,Thysanoessa gregaria furcilia,Thysanoessa gregaria calyptopis,Themisto sp.,Globorotalia sp.,Heterorhabdus spinifrons,Abylidae indet,Candacia bipinnata,Podon sp.,Cumacea indet,Sergestidae indet,Brachyscelus crusculum,Pleuromamma xiphias,Euchirella sp.,Euchirella rostrata,Euphausia similis furcilia,Decapoda phyllosoma indet,Siphonophorae sp.,Clione sp.,Clio sp.,Globigerina bulloides,Neogloboquadrina pachyderma,Clausocalanus pergens,Paracalanus indicus,Microsetella norvegica,Mecynocera sp.,Oncaea mediterranea,Scaphocalanus echinatus,Calocalanus plumulosus,Lensia sp.,Rhincalanus nasutus,Calanoides sp.,Mesocalanus sp.,Clausocalanus ingens,Oculosetella gracilis,Nannocalanus minor,Centropages furcatus,Oncaea venusta typica,Acartia (Acartiura) tranteri,Calocalanus styliremis,Travisiopsis levinseni,Turborotalita quinqueloba,Neogloboquadrina incompta,Globigerinita uvula,Scaphocalanus farrani,Aetideus sp.,Paracalanus aculeatus,Cirripedia cyprid,Acartia (Odontacartia) pacifica,Lucicutia flavicornis,Oithona atlantica,Hemityphis sp.,Oithona longispina,Centropages sp.,Sapphirina nigromaculata,Clytemnestra scutellata,Clausocalanus arcuicornis,Farranula sp.,Eucalanus hyalinus,Polychaeta larvae,Euterpina sp.,Lopadorrhynchidae indet,Clytemnestra sp.,Soestia zonaria,Aetideus australis,Globorotalia inflata,Gammaridea indet,Orcadia riedeli,Euphausia similis var armata,Bryozoa larvae
K23_MC0,0.9965203,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876376e-05,1.1876369e-05,1.1876369e-05,1.1876371e-05,1.1876801e-05,1.1876369e-05,1.1876372e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876374e-05,1.1876409e-05,1.1876601e-05,1.1876369e-05,1.1876369e-05,1.1876372e-05,1.18775115e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876398e-05,1.1876369e-05,1.187637e-05,1.1877516e-05,1.187681e-05,1.1876483e-05,1.1881054e-05,1.1876369e-05,1.1876369e-05,1.1876428e-05,1.1876369e-05,1.1876369e-05,1.1876371e-05,1.1876372e-05,1.1876369e-05,1.1876369e-05,1.187637e-05,1.1876369e-05,1.1876388e-05,1.1876369e-05,1.1876369e-05,1.1876371e-05,1.1876423e-05,1.1876421e-05,1.1876374e-05,1.1876381e-05,1.1876412e-05,1.1876376e-05,1.1876474e-05,1.1876375e-05,1.1876378e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876376e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1878015e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876374e-05,1.1876369e-05,1.1876387e-05,1.1876369e-05,1.187637e-05,1.1876383e-05,1.1876369e-05,1.1876374e-05,1.187637e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876392e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876811e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876373e-05,1.1876369e-05,1.1876372e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876374e-05,1.1876369e-05,1.187637e-05,1.187637e-05,1.187637e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876403e-05,1.1876373e-05,1.1876377e-05,1.1876569e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.187637e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.187642e-05,1.187701e-05,1.1876785e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.187637e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876462e-05,1.1876372e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876373e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876369e-05,1.1876371e-05,1.1876369e-05,1.1876369e-05
K23_MC1,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,0.9997605,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763443e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.176342e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.176343e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763767e-07,8.176344e-07,8.1763415e-07,8.176753e-07,8.177585e-07,8.176342e-07,8.176346e-07,8.176342e-07,8.176347e-07,8.1763415e-07,8.176342e-07,8.1763415e-07,8.1763415e-07,8.176342e-07,8.176371e-07,8.1765313e-07,8.1763415e-07,8.1763415e-07,8.17654e-07,8.1769167e-07,8.1763415e-07,8.176344e-07,8.1763415e-07,8.176439e-07,8.1763415e-07,8.176342e-07,8.180504e-07,8.1772447e-07,8.176556e-07,8.180248e-07,8.1763415e-07,8.176343e-07,8.176343e-07,8.1763505e-07,8.176342e-07,8.1763494e-07,8.1763415e-07,8.176352e-07,8.176351e-07,8.1763505e-07,8.1763494e-07,8.176566e-07,8.1763415e-07,8.176342e-07,8.1763443e-07,8.176342e-07,8.176418e-07,8.17639e-07,8.176374e-07,8.1764125e-07,8.176346e-07,8.176935e-07,8.1764455e-07,8.176343e-07,8.1763415e-07,8.176347e-07,8.1763415e-07,8.17638e-07,8.17635e-07,8.1763415e-07,8.176385e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.176344e-07,8.1763477e-07,8.1763415e-07,8.1812095e-07,8.176342e-07,8.176343e-07,8.176343e-07,8.1763415e-07,8.1763415e-07,8.176398e-07,8.1763415e-07,8.1763415e-07,8.1763494e-07,8.1763415e-07,8.176369e-07,8.1763415e-07,8.1763466e-07,8.176364e-07,8.1763415e-07,8.176372e-07,8.1763494e-07,8.176345e-07,8.1763415e-07,8.176345e-07,8.1763415e-07,8.1763415e-07,8.176367e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.176345e-07,8.1763415e-07,8.176345e-07,8.1763415e-07,8.1763415e-07,8.176342e-07,8.1764796e-07,8.1763415e-07,8.176342e-07,8.176342e-07,8.1763415e-07,8.1763415e-07,8.176344e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.176342e-07,8.1763415e-07,8.176343e-07,8.176343e-07,8.1763494e-07,8.176343e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763466e-07,8.176342e-07,8.1764045e-07,8.176378e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763477e-07,8.176343e-07,8.1763415e-07,8.176343e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763443e-07,8.176343e-07,8.1763477e-07,8.176859e-07,8.176419e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.176354e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.176356e-07,8.176356e-07,8.1763443e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.176345e-07,8.1763415e-07,8.176344e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07,8.1763415e-07
K23_MC2,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670604e-05,0.40361437,2.8670507e-05,0.13296884,2.867051e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,0.27181154,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,0.1832908,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670738e-05,2.8670522e-05,2.8670507e-05,2.8670534e-05,2.8672088e-05,2.867054e-05,2.8670507e-05,2.8670518e-05,2.8670507e-05,2.8670525e-05,2.8670513e-05,2.867051e-05,2.8670522e-05,2.8670507e-05,2.8670507e-05,2.8670598e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8671233e-05,2.8670507e-05,2.867051e-05,2.8670507e-05,2.8670547e-05,2.867051e-05,2.867053e-05,2.867546e-05,2.867169e-05,2.8671117e-05,2.8678813e-05,2.8670507e-05,2.867051e-05,2.8670507e-05,2.867051e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.867052e-05,2.8670518e-05,2.8670507e-05,2.8670525e-05,2.8681736e-05,2.8670547e-05,2.8670513e-05,2.8670522e-05,2.8670507e-05,2.8670727e-05,2.8670527e-05,2.867052e-05,2.8670707e-05,2.8670518e-05,2.8670855e-05,2.8670624e-05,2.867063e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670518e-05,2.8670507e-05,2.8670507e-05,2.8670604e-05,2.8670513e-05,2.8670507e-05,2.8670507e-05,2.8670525e-05,2.8670678e-05,2.8670507e-05,2.8674436e-05,2.8670513e-05,2.8670534e-05,2.8670533e-05,2.8670507e-05,2.8670507e-05,2.8670514e-05,2.8670507e-05,2.8670507e-05,2.867052e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.867051e-05,2.8670507e-05,2.8670514e-05,2.867053e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.867051e-05,2.8670534e-05,2.867051e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670522e-05,2.867051e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.867051e-05,2.867051e-05,2.8670507e-05,2.8670507e-05,2.8670513e-05,2.8670534e-05,2.8670513e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670514e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670525e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.867051e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670514e-05,2.8670507e-05,2.8670507e-05,2.8670518e-05,2.8670522e-05,2.8670549e-05,2.8670522e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8671557e-05,2.867051e-05,2.867051e-05,2.8670507e-05,2.8670507e-05,2.8670596e-05,2.8670513e-05,2.8670507e-05,2.8670598e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.867051e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.867051e-05,2.8670527e-05,2.8670791e-05,2.8670618e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670542e-05,2.867057e-05,2.867051e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670525e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05,2.8670507e-05
K23_MC3,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,0.9994383,0.00012452777,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979535e-06,1.497952e-06,1.4979518e-06,1.4979533e-06,1.4979555e-06,1.4979518e-06,1.4979526e-06,1.4979518e-06,1.4979518e-06,1.497952e-06,1.4979522e-06,1.4979518e-06,1.497952e-06,1.4979518e-06,1.4979518e-06,1.4979553e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979533e-06,1.4979518e-06,1.4979523e-06,1.4979518e-06,1.4979602e-06,1.4979518e-06,1.4979584e-06,1.4980085e-06,1.4980408e-06,1.4979634e-06,1.4980376e-06,1.4979518e-06,1.4979527e-06,1.4979518e-06,1.497952e-06,1.4979535e-06,1.497952e-06,1.4979518e-06,1.497952e-06,1.4979523e-06,1.4979518e-06,1.4979522e-06,1.4979751e-06,1.4979528e-06,1.497952e-06,1.4979686e-06,1.4979518e-06,1.4979537e-06,1.4979527e-06,1.4979524e-06,1.4979536e-06,1.4979523e-06,1.4979531e-06,1.4979524e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979521e-06,1.497952e-06,1.4979518e-06,1.4979523e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979521e-06,1.497952e-06,1.497952e-06,1.4979518e-06,1.4979526e-06,1.497952e-06,1.4979518e-06,1.4979518e-06,1.497952e-06,1.4979518e-06,1.4979518e-06,1.497952e-06,1.4979518e-06,1.4979604e-06,1.4979518e-06,1.4979518e-06,1.4979576e-06,1.4979518e-06,1.4979537e-06,1.4979522e-06,1.497952e-06,1.497952e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979522e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.497952e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.497952e-06,1.497952e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.497952e-06,1.4979518e-06,1.4979522e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06,1.4979518e-06
