Segment_ID,component_1,component_2,component_3
SA_1136.0_06-Jan-2022_14:10,0.0,0.0,0.1126419735825614
SA_1136.0_06-Jan-2022_14:42,0.0,0.0,0.17989931439925272
SA_1136.0_06-Jan-2022_15:14,0.0,0.0,0.0
SA_1136.0_06-Jan-2022_15:46,0.0,0.5386933265263318,0.0
SA_1136.0_06-Jan-2022_16:18,0.0,0.0,0.21268859625432082
SA_1136.0_06-Jan-2022_16:50,0.0,0.2693466632631659,0.0
SA_1136.0_06-Jan-2022_17:22,0.0,0.0,0.03597986287985054
SA_1136.0_06-Jan-2022_17:54,0.0,0.0,0.0
SA_1136.0_06-Jan-2022_18:26,0.0,0.2693466632631659,0.0
SA_1136.0_06-Jan-2022_18:58,0.0,0.2693466632631659,0.0
SA_1136.0_06-Jan-2022_19:29,0.0,0.5386933265263318,0.0
SA_1136.0_06-Jan-2022_20:01,0.0,0.0,0.0
SA_1136.0_06-Jan-2022_20:33,0.0,3.501506622421157,0.0
SA_1136.0_06-Jan-2022_21:05,0.0,0.0,0.0
SA_1136.0_06-Jan-2022_21:37,0.0,0.5386933265263318,0.0
SA_1136.0_06-Jan-2022_22:09,0.0,0.0,0.0
SA_1136.0_06-Jan-2022_22:41,0.0,0.5386933265263318,0.0
SA_1136.0_06-Jan-2022_23:13,0.0,0.0,0.0
SA_1136.0_06-Jan-2022_23:45,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_00:17,0.0,0.0,0.17670873337447027
SA_1136.0_07-Jan-2022_00:49,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_01:21,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_01:53,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_02:25,0.0012117430309213945,0.0,0.12306653643025639
SA_1136.0_07-Jan-2022_02:57,0.0,0.0,0.007039032348900426
SA_1136.0_07-Jan-2022_03:29,0.0012117430309213945,0.0,0.12306653643025639
SA_1136.0_07-Jan-2022_04:01,0.0012117430309213945,0.0,0.12306653643025639
SA_1136.0_07-Jan-2022_04:33,0.0,0.2693466632631659,0.0
SA_1136.0_07-Jan-2022_05:05,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_05:37,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_06:09,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_06:41,0.013170258999062075,0.0,0.20584946061655718
SA_1136.0_07-Jan-2022_07:13,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_07:45,0.0,0.0,0.17670873337447027
SA_1136.0_07-Jan-2022_08:17,0.0006706286136525264,0.0,0.13019889638687343
SA_1136.0_07-Jan-2022_08:49,0.0,0.0,0.35341746674894053
SA_1136.0_07-Jan-2022_09:21,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_09:53,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_10:25,0.0012117430309213945,0.0,0.12306653643025639
SA_1136.0_07-Jan-2022_10:58,0.0,0.2693466632631659,0.0
SA_1136.0_07-Jan-2022_11:30,0.0,0.0,0.1837477657233707
SA_1136.0_07-Jan-2022_12:02,0.06585129499531037,0.0,1.029247303082786
SA_1136.0_07-Jan-2022_12:34,0.0014210353517096859,0.0,0.8926898543726653
SA_1136.0_07-Jan-2022_13:06,0.015593745060904862,0.0,0.45198253347706996
SA_1136.0_07-Jan-2022_13:38,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_14:10,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_14:42,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_15:14,0.0,0.0,0.3465842947477725
SA_1136.0_07-Jan-2022_15:46,0.0,0.0,0.007039032348900426
SA_1136.0_07-Jan-2022_16:18,0.0,0.0,0.5162539957733423
SA_1136.0_07-Jan-2022_16:51,0.0,0.0,0.9173552814186341
SA_1136.0_07-Jan-2022_17:23,4.568432990265699,0.0,0.0
SA_1136.0_07-Jan-2022_17:55,0.6260333663597261,0.0,1.9721969826967125
SA_1136.0_07-Jan-2022_18:27,0.0,0.0,1.4620606858424898
SA_1136.0_07-Jan-2022_18:59,0.04576126196722615,0.0,0.42711127457621373
SA_1136.0_07-Jan-2022_19:31,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_20:03,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_20:37,0.013170258999062075,0.0,0.20584946061655718
