Segment_ID,component_1,component_2,component_3
SA_1136.0_06-Jan-2022_14:10,0.0,0.0,1.0
SA_1136.0_06-Jan-2022_14:42,0.0,0.0,1.0
SA_1136.0_06-Jan-2022_15:14,0.0,0.0,0.0
SA_1136.0_06-Jan-2022_15:46,0.0,1.0,0.0
SA_1136.0_06-Jan-2022_16:18,0.0,0.0,1.0
SA_1136.0_06-Jan-2022_16:50,0.0,1.0,0.0
SA_1136.0_06-Jan-2022_17:22,0.0,0.0,1.0
SA_1136.0_06-Jan-2022_17:54,0.0,0.0,0.0
SA_1136.0_06-Jan-2022_18:26,0.0,1.0,0.0
SA_1136.0_06-Jan-2022_18:58,0.0,1.0,0.0
SA_1136.0_06-Jan-2022_19:29,0.0,1.0,0.0
SA_1136.0_06-Jan-2022_20:01,0.0,0.0,0.0
SA_1136.0_06-Jan-2022_20:33,0.0,1.0,0.0
SA_1136.0_06-Jan-2022_21:05,0.0,0.0,0.0
SA_1136.0_06-Jan-2022_21:37,0.0,1.0,0.0
SA_1136.0_06-Jan-2022_22:09,0.0,0.0,0.0
SA_1136.0_06-Jan-2022_22:41,0.0,1.0,0.0
SA_1136.0_06-Jan-2022_23:13,0.0,0.0,0.0
SA_1136.0_06-Jan-2022_23:45,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_00:17,0.0,0.0,1.0
SA_1136.0_07-Jan-2022_00:49,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_01:21,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_01:53,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_02:25,0.009750239834145117,0.0,0.9902497601658549
SA_1136.0_07-Jan-2022_02:57,0.0,0.0,1.0
SA_1136.0_07-Jan-2022_03:29,0.009750239834145117,0.0,0.9902497601658549
SA_1136.0_07-Jan-2022_04:01,0.009750239834145117,0.0,0.9902497601658549
SA_1136.0_07-Jan-2022_04:33,0.0,1.0,0.0
SA_1136.0_07-Jan-2022_05:05,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_05:37,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_06:09,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_06:41,0.06013275435735169,0.0,0.9398672456426483
SA_1136.0_07-Jan-2022_07:13,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_07:45,0.0,0.0,1.0
SA_1136.0_07-Jan-2022_08:17,0.005124406263794655,0.0,0.9948755937362054
SA_1136.0_07-Jan-2022_08:49,0.0,0.0,1.0
SA_1136.0_07-Jan-2022_09:21,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_09:53,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_10:25,0.009750239834145117,0.0,0.9902497601658549
SA_1136.0_07-Jan-2022_10:58,0.0,1.0,0.0
SA_1136.0_07-Jan-2022_11:30,0.0,0.0,1.0
SA_1136.0_07-Jan-2022_12:02,0.060132754357351687,0.0,0.9398672456426483
SA_1136.0_07-Jan-2022_12:34,0.0015893278653028645,0.0,0.9984106721346971
SA_1136.0_07-Jan-2022_13:06,0.03335016290745895,0.0,0.966649837092541
SA_1136.0_07-Jan-2022_13:38,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_14:10,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_14:42,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_15:14,0.0,0.0,1.0
SA_1136.0_07-Jan-2022_15:46,0.0,0.0,1.0
SA_1136.0_07-Jan-2022_16:18,0.0,0.0,1.0
SA_1136.0_07-Jan-2022_16:51,0.0,0.0,1.0
SA_1136.0_07-Jan-2022_17:23,1.0,0.0,0.0
SA_1136.0_07-Jan-2022_17:55,0.24094606030103277,0.0,0.7590539396989673
SA_1136.0_07-Jan-2022_18:27,0.0,0.0,1.0
SA_1136.0_07-Jan-2022_18:59,0.0967729323037612,0.0,0.9032270676962388
SA_1136.0_07-Jan-2022_19:31,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_20:03,0.0,0.0,0.0
SA_1136.0_07-Jan-2022_20:37,0.06013275435735169,0.0,0.9398672456426483
