Segment_ID,component_1,component_2
YU_400.0_12-Jan-2008_21:21,0.7124247331167498,0.28757526688325014
YU_400.0_12-Jan-2008_21:42,0.3639244822250859,0.6360755177749141
YU_400.0_12-Jan-2008_22:04,0.4945558940731501,0.5054441059268499
YU_400.0_12-Jan-2008_22:26,0.24358610528267666,0.7564138947173233
YU_400.0_12-Jan-2008_22:47,0.6498662662897108,0.3501337337102893
YU_400.0_12-Jan-2008_23:09,0.9071527536485142,0.09284724635148572
YU_400.0_12-Jan-2008_23:30,0.07291384267449583,0.9270861573255041
YU_400.0_12-Jan-2008_23:52,0.04309635080722038,0.9569036491927796
YU_400.0_13-Jan-2008_00:14,0.812534033868399,0.1874659661316011
YU_400.0_13-Jan-2008_00:37,0.9034539739485371,0.09654602605146287
YU_400.0_13-Jan-2008_00:59,0.8788211581754757,0.12117884182452422
YU_400.0_13-Jan-2008_01:21,0.9061272354758045,0.09387276452419546
YU_400.0_13-Jan-2008_01:43,0.9368339175423356,0.06316608245766434
YU_400.0_13-Jan-2008_02:06,0.9747060158815006,0.025293984118499292
YU_400.0_13-Jan-2008_02:28,0.9506356542854336,0.04936434571456637
YU_400.0_13-Jan-2008_02:51,0.8418508658283032,0.15814913417169685
YU_400.0_13-Jan-2008_03:13,1.0,0.0
YU_400.0_13-Jan-2008_03:34,1.0,0.0
YU_400.0_13-Jan-2008_03:56,1.0,0.0
YU_400.0_13-Jan-2008_04:18,1.0,0.0
YU_400.0_13-Jan-2008_04:39,0.6237845014974851,0.3762154985025148
YU_400.0_13-Jan-2008_05:01,0.8663973203421778,0.13360267965782227
YU_400.0_13-Jan-2008_05:22,0.3876160786309783,0.6123839213690216
YU_400.0_13-Jan-2008_05:43,0.3579342260323364,0.6420657739676636
YU_400.0_13-Jan-2008_06:03,0.5205092649842215,0.4794907350157785
YU_400.0_13-Jan-2008_06:24,0.4884210006312119,0.5115789993687881
YU_400.0_13-Jan-2008_06:45,0.2611619715498758,0.7388380284501243
YU_400.0_13-Jan-2008_07:06,0.07700959782342821,0.9229904021765718
YU_400.0_13-Jan-2008_07:27,0.005438817747903075,0.9945611822520969
YU_400.0_13-Jan-2008_07:48,0.0,1.0
YU_400.0_13-Jan-2008_08:08,0.0,1.0
YU_400.0_13-Jan-2008_08:29,0.05146935762075063,0.9485306423792493
YU_400.0_13-Jan-2008_08:50,0.0,0.0
YU_400.0_13-Jan-2008_09:10,0.0,1.0
YU_400.0_13-Jan-2008_09:31,0.12109485637133295,0.878905143628667
YU_400.0_13-Jan-2008_09:51,0.02280231424664385,0.9771976857533562
YU_400.0_13-Jan-2008_10:11,0.0,1.0
YU_400.0_13-Jan-2008_10:32,0.0,1.0
YU_400.0_13-Jan-2008_10:52,0.0,1.0
YU_400.0_13-Jan-2008_11:13,0.11923187329391031,0.8807681267060896
YU_400.0_13-Jan-2008_11:34,0.01683036381797463,0.9831696361820254
YU_400.0_13-Jan-2008_11:55,0.0,1.0
YU_400.0_13-Jan-2008_12:17,0.0,1.0
YU_400.0_13-Jan-2008_12:38,0.0,1.0
YU_400.0_13-Jan-2008_13:00,0.0,1.0
YU_400.0_13-Jan-2008_13:21,0.0,1.0
YU_400.0_13-Jan-2008_13:43,0.0,1.0
YU_400.0_13-Jan-2008_14:04,0.24170378042776172,0.7582962195722384
YU_400.0_13-Jan-2008_14:25,0.0,1.0
YU_400.0_13-Jan-2008_14:47,0.09017311423199448,0.9098268857680055
YU_400.0_13-Jan-2008_15:20,1.0,0.0
