component,Calanoida indet (small),Calanoides acutus,Calanus propinquus,Calanus simillimus,Candacia sp.,Centropages bradyi,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clio sp.,Clione limacina antarctica,Cnidaria indet,Copepoda nauplius indet,Ctenocalanus sp.,Decapoda zoea indet,Egg indet,Egg mass,Eukrohnia hamata,Euphausia frigida,Euphausia longirostris,Euphausia longirostris calyptopis,Euphausia longirostris furcilia,Euphausia spinifera calyptopis,Euphausia spinifera furcilia,Euphausia superba,Euphausia triacantha,Euphausia triacantha furcilia,Euphausia vallentini,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Euphausiidae nauplius indet,Foraminifera indet,Fritillaria sp.,Globigerina bulloides,Haloptilus oxycephalus,Hansarsia megalops,Harpacticoida indet,Heterorhabdus austrinus,Heterorhabdus sp.,Hyperiidea indet,Limacina sp.,Lucicutia sp.,Mecynocera clausi,Metridia gerlachei,Metridia lucens,Neocalanus tonsus,Neogloboquadrina incompta,Neogloboquadrina pachyderma,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta exigua,Paraeuchaeta sp.,Phronima sp.,Pisces larvae,Pleuromamma borealis,Pleuromamma piseki,Pleuromamma robusta,Pleuromamma sp.,Pleuromamma xiphias,Primno macropa,Pseudosagitta sp.,Pyrosomatidae indet,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Salpidae indet,Subeucalanus longiceps,Subeucalanus sp.,Themisto gaudichaudii,Thysanoessa gregaria,Thysanoessa gregaria calyptopis,Thysanoessa gregaria furcilia,Thysanoessa macrura,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F6,Tomopteris sp.,Turborotalita quinqueloba
component_1,36.80262755111177,0.8258244737618471,0.01728489762125882,1.43153217224801,0.0005035251990548997,0.0,0.060139642934517096,3.755301494540438,0.22876094077664627,0.006046991809775091,0.0010604928407431753,0.0,0.25386754293987307,0.6344045502841262,0.0,0.24724853302192326,0.003120580296734662,0.0,0.0,0.0,0.0002863256828572403,0.0,0.0,0.0,0.019157253955226244,0.006017323057564435,0.003644978624600975,0.0,0.0,0.0,0.0,0.0,0.017636842414836852,0.002515833769996869,0.05502159322026107,4.388422499028372,0.0,0.0007618744710924291,0.0,0.003817424999274015,0.0,0.0,0.0,0.8309778665176257,0.0,0.0,0.0025678266550961957,0.0,0.0,0.0,0.002727337786113244,0.03624965390792935,7.071603859131398,0.0,0.07449102681099895,0.027876250011416113,0.0,0.00016038490280325619,0.002487798901616305,0.0,0.0,0.013469343072720201,0.0,0.0,0.0,0.0,0.0,0.2548993611687655,0.2810905579105412,0.994148702436899,0.004139137244906541,0.0009702453367297084,0.0,0.0,0.3350084226066682,0.0,0.0,0.0,0.13497343611169563,0.02508090155758753,0.05338459768308527,0.013966560650051986,0.11301966437040308,0.0018688826938567228,0.033019993749655946,0.0001863420863176258,0.006959128930501136
component_2,9.720890835548682,0.11011569362180153,0.0,1.8214275103667041,0.0008258085982825478,0.003722751626524632,0.20257022967394553,5.4612670670354655,1.9334445716178503,0.0012595506093845876,0.00010702475427766943,0.02241924041796301,0.6798391212988546,1.2018785082000227,0.009011348456629709,0.13880834873224138,0.0,0.03279210780808558,0.005155595625376825,0.007445503253049264,0.0029226866499060793,0.020896627193139162,0.022423689948328995,0.011472852694720374,0.0,0.0,0.0,0.05228398452158126,0.02527608346074397,0.024590516620312117,0.08249589242500872,0.029681190772018775,0.014961713140988134,0.0,0.28436977176611056,0.0,0.024046237328305704,0.008735978099707773,0.06895660840238348,0.0,0.004582507140045473,0.07002585303942682,0.10202767857636882,0.0,0.0075648286067222905,0.038841445073088024,0.0,0.9729734954244589,1.9308504363166326,0.0037927335184927604,0.008544731626021698,1.1781936344156263,22.7223240336643,0.037931244557385106,0.29043007467418475,0.0,0.08520845263788746,0.0019783352342167978,0.0,0.015705973775089973,0.012499472145733275,0.0171778057391491,0.01605262896407914,0.007864979863555374,0.047728872579429454,0.023342432668356134,0.03549949538729637,1.126158592576914,0.0,0.15860386448548497,0.0,0.0027864025005706903,0.16889147987740555,0.04579304654184882,0.015380036499501244,0.04239015968528854,0.13465798962101677,0.26165221115526355,0.07713340094484727,0.00881434987769691,0.07788527759594495,0.0,0.0,0.0,0.09305770112628332,0.0030035430178715346,0.0
