Segment_ID,component_1,component_2,component_3
SA_793.0_10-Feb-2014_17:46,0.08591695785669652,0.0,0.0
SA_793.0_10-Feb-2014_18:14,0.05623201618344153,0.010864718364748997,0.02333319540869623
SA_793.0_10-Feb-2014_18:42,0.007351971269714235,0.005989412468887349,0.027955244233394346
SA_793.0_10-Feb-2014_19:09,0.05188796895551117,0.0,0.0
SA_793.0_10-Feb-2014_19:37,0.008788809993583644,0.019427231955934775,0.039536009184174006
SA_793.0_10-Feb-2014_20:06,0.05451206031150528,0.004559311418374998,0.01014771117252973
SA_793.0_10-Feb-2014_20:41,0.10257251259927107,0.015494870383615177,0.06644193484601689
SA_793.0_10-Feb-2014_21:15,0.0632674494935629,0.007665764536397036,0.009903363315967138
SA_793.0_10-Feb-2014_21:49,0.44658143999264144,0.04961765122554355,0.15417666447792056
SA_793.0_10-Feb-2014_22:24,0.1852406504626304,0.04120897873266645,0.12618925702602887
SA_793.0_10-Feb-2014_22:58,0.48161629678677176,0.07882981853137618,0.2525616374244669
SA_793.0_10-Feb-2014_23:33,0.2725713781752341,0.05881952975956421,0.22603776342717005
SA_793.0_11-Feb-2014_00:07,0.5753856502281369,0.09188128862392685,0.2555324472223305
SA_793.0_11-Feb-2014_00:41,0.6014258577353065,0.05489498644751271,0.24839030939467407
SA_793.0_11-Feb-2014_01:16,0.3461637993641991,0.05288061089888562,0.14132738428820985
SA_793.0_11-Feb-2014_01:50,0.3945790967608047,0.05307608763977805,0.15496588817484133
SA_793.0_11-Feb-2014_02:19,0.360387364970778,0.01854979132678652,0.04599207223003989
SA_793.0_11-Feb-2014_02:45,0.3484944630829807,0.010375121552001399,0.029165554107660963
SA_793.0_11-Feb-2014_03:12,0.5084132370639322,0.016977674604207953,0.032056220089570105
SA_793.0_11-Feb-2014_03:38,0.7773116089578106,0.004769715086899565,0.008655741492376877
SA_793.0_11-Feb-2014_04:05,0.39944726064984976,0.05297527866339236,0.18803392883087167
SA_793.0_11-Feb-2014_04:32,0.5348859540385191,0.003824533667209154,0.0107891373497942
SA_793.0_11-Feb-2014_04:58,0.44188916482010077,0.0035180696565175746,0.07005293523745731
SA_793.0_11-Feb-2014_05:25,0.6906997208878616,0.008832380401499038,0.08058657868642645
SA_793.0_11-Feb-2014_05:52,0.9039162629288581,0.007968554868274396,0.04969930584186916
SA_793.0_11-Feb-2014_06:17,2.379056928181234,0.0,0.0
SA_793.0_11-Feb-2014_06:43,5.921921223517692,0.0,0.0
SA_793.0_11-Feb-2014_07:08,3.23498339485416,0.0,0.0
SA_793.0_11-Feb-2014_07:33,3.0575704030458244,0.0,0.0
SA_793.0_11-Feb-2014_07:59,2.531197588019202,0.0,0.0
SA_793.0_11-Feb-2014_08:24,3.5873229116654994,0.0,0.049602819286977205
SA_793.0_11-Feb-2014_08:49,4.557936558871825,0.0,0.031200101838507202
SA_793.0_11-Feb-2014_09:15,7.124324169248586,0.0,0.0
SA_793.0_11-Feb-2014_09:40,3.6801549540815945,0.12595379397533954,0.1174640296376411
SA_793.0_11-Feb-2014_10:08,2.714194202926456,0.41414661147888204,1.0825178002737208
SA_793.0_11-Feb-2014_10:41,1.7914485021292033,0.5856815312833844,2.182922416981393
SA_793.0_11-Feb-2014_11:14,0.7120476156916952,2.4295691484540387,1.6514911973216633
SA_793.0_11-Feb-2014_11:47,0.7596401973741389,4.194587436537731,0.47994432587471425
SA_793.0_11-Feb-2014_12:21,0.3535833402503011,6.289989749687828,0.025155674674740468
SA_793.0_11-Feb-2014_12:54,0.0,17.276986904546433,0.0
SA_793.0_11-Feb-2014_13:27,0.40193102020254073,2.4235797692424073,0.6252691376808842
SA_793.0_11-Feb-2014_14:00,0.09334735474052136,2.261805331579964,1.7771710827814444
SA_793.0_11-Feb-2014_14:20,0.0,1.4345829567140573,5.024962078094071
SA_793.0_11-Feb-2014_14:40,0.0,0.0,12.130082451146246
SA_793.0_11-Feb-2014_15:00,2.845279296261657,0.0,5.297132068182948
SA_793.0_11-Feb-2014_15:20,2.095192706441859,0.0,5.449233373489931
SA_793.0_11-Feb-2014_15:40,2.1556506627462624,0.0,5.73835921936626
SA_793.0_11-Feb-2014_16:00,1.2269231842220316,0.9839584553252003,8.669454267498667
