Segment_ID,component_1,component_2,component_3
SA_793.0_10-Feb-2014_17:46,1.0,0.0,0.0
SA_793.0_10-Feb-2014_18:14,0.6218296996387217,0.12014515957193425,0.2580251407893441
SA_793.0_10-Feb-2014_18:42,0.17802836770836963,0.14503393528761935,0.676937697004011
SA_793.0_10-Feb-2014_19:09,1.0,0.0,0.0
SA_793.0_10-Feb-2014_19:37,0.12972020546272517,0.28674013008993327,0.5835396644473416
SA_793.0_10-Feb-2014_20:06,0.7875293636634895,0.0658678391449225,0.146602797191588
SA_793.0_10-Feb-2014_20:41,0.5559205020441695,0.08397879611686433,0.3601007018389662
SA_793.0_10-Feb-2014_21:15,0.7826586870794896,0.09483039470600832,0.122510918214502
SA_793.0_10-Feb-2014_21:49,0.6866514258586708,0.07629074545135393,0.2370578286899752
SA_793.0_10-Feb-2014_22:24,0.5252984219850568,0.11685886140986326,0.3578427166050798
SA_793.0_10-Feb-2014_22:58,0.5923883199908965,0.09696072179564126,0.3106509582134623
SA_793.0_10-Feb-2014_23:33,0.4889798321806071,0.10551938352193142,0.4055007842974614
SA_793.0_11-Feb-2014_00:07,0.62352192568727,0.09956799929699948,0.2769100750157304
SA_793.0_11-Feb-2014_00:41,0.6647711320426329,0.06067680964299139,0.27455205831437574
SA_793.0_11-Feb-2014_01:16,0.640603012323471,0.09785968000568163,0.2615373076708474
SA_793.0_11-Feb-2014_01:50,0.6547714886147118,0.08807539273883432,0.2571531186464539
SA_793.0_11-Feb-2014_02:19,0.8481114989889814,0.04365383711321116,0.10823466389780749
SA_793.0_11-Feb-2014_02:45,0.8981002705379036,0.026737582543735816,0.07516214691836057
SA_793.0_11-Feb-2014_03:12,0.9120384841892231,0.03045611617136665,0.057505399639410246
SA_793.0_11-Feb-2014_03:38,0.9830215919242921,0.006031986224978417,0.010946421850729478
SA_793.0_11-Feb-2014_04:05,0.6236915083508333,0.08271487805705477,0.2935936135921119
SA_793.0_11-Feb-2014_04:32,0.9734054941065213,0.0069600296211716536,0.019634476272306908
SA_793.0_11-Feb-2014_04:58,0.857271212759689,0.00682510475730654,0.1359036824830044
SA_793.0_11-Feb-2014_05:25,0.8853777490744089,0.011321841955858784,0.10330040896973221
SA_793.0_11-Feb-2014_05:52,0.9400282728338875,0.008286903529686347,0.051684823636426104
SA_793.0_11-Feb-2014_06:17,1.0,0.0,0.0
SA_793.0_11-Feb-2014_06:43,1.0,0.0,0.0
SA_793.0_11-Feb-2014_07:08,1.0,0.0,0.0
SA_793.0_11-Feb-2014_07:33,1.0,0.0,0.0
SA_793.0_11-Feb-2014_07:59,1.0,0.0,0.0
SA_793.0_11-Feb-2014_08:24,0.9863613329068486,0.0,0.013638667093151417
SA_793.0_11-Feb-2014_08:49,0.993201313417919,0.0,0.006798686582080969
SA_793.0_11-Feb-2014_09:15,1.0,0.0,0.0
SA_793.0_11-Feb-2014_09:40,0.9379601609541166,0.032101811566076735,0.029938027479806548
SA_793.0_11-Feb-2014_10:08,0.6445702530749362,0.09835205818480022,0.25707768874026365
SA_793.0_11-Feb-2014_10:41,0.3928569948739132,0.1284374549754976,0.47870555015058924
SA_793.0_11-Feb-2014_11:14,0.14855655691796762,0.5068880500889515,0.34455539299308074
SA_793.0_11-Feb-2014_11:47,0.1397895029814206,0.7718908175114989,0.08831967950708042
SA_793.0_11-Feb-2014_12:21,0.05302110083207547,0.9432067147587718,0.0037721844091526484
SA_793.0_11-Feb-2014_12:54,0.0,1.0,0.0
SA_793.0_11-Feb-2014_13:27,0.11647541387471516,0.7023281172442126,0.18119646888107213
SA_793.0_11-Feb-2014_14:00,0.022589554922703543,0.5473446559274608,0.43006578914983556
SA_793.0_11-Feb-2014_14:20,0.0,0.22208730630154505,0.777912693698455
SA_793.0_11-Feb-2014_14:40,0.0,0.0,1.0
SA_793.0_11-Feb-2014_15:00,0.34943939441405686,0.0,0.6505606055859431
SA_793.0_11-Feb-2014_15:20,0.27771399497373056,0.0,0.7222860050262694
SA_793.0_11-Feb-2014_15:40,0.2730742290595394,0.0,0.7269257709404606
SA_793.0_11-Feb-2014_16:00,0.11276519352931921,0.09043456596666355,0.7968002405040173
