component,Acartia sp.,Bivalvia larvae,Calanoida indet (small),Calanoides brevicornis,Calanus australis,Calocalanus sp.,Chaetognatha indet,Clausocalanus sp.,Cnidaria indet,Copepoda nauplius indet,Ctenocalanus sp.,Decapoda (natant) indet juv,Decapoda megalopa indet,Decapoda zoea indet,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Euphausiidae nauplius indet,Euterpina sp.,Foraminifera indet,Fritillaria sp.,Gastropoda indet,Hyperiidea indet,Isopoda indet,Mecynocera clausi,Metridia lucens,Metridia sp.,Microcalanus pygmaeus,Microsetella sp.,Mysidae indet,Neocalanus tonsus,Nyctiphanes australis,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paracalanus sp.,Phronima sp.,Pisces egg,Pisces larvae,Pseudosagitta sp.,Pteropoda indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpidae indet,Teuthida indet,Themisto gaudichaudii,Thysanoessa gregaria,Thysanoessa sp. furcilia,Tintinnina indet,Vibilia sp.
component_1,0.0,0.1436220188305601,1.0873661110473571,0.0031096677965491014,0.05608963789018773,0.08419751155912378,0.8809307831321995,0.6579460599329874,0.0,0.12340780626436385,3.108782006496213,0.0033186524825240577,0.0,0.0,0.3714341897185818,1.3716110993894801,1.3925670202989842,0.0,0.011133354940620314,19.36807680490153,2.177238494591735,0.10116714050027466,0.23968893604311461,0.0,0.0,0.0074356032941227754,0.03808829949216996,0.00862769261570386,0.014871206588245551,0.01097509766539756,0.09375914255902365,0.2733238289266344,0.06160646644775648,1.8348082024913883,0.003378473719893888,0.4217505759206296,0.0,0.0179299413656515,1.3183019014045864e-05,0.010324974035512807,0.011890859083001335,0.02630536031275264,0.0017048532003237896,0.0,0.5942738042265426,0.018393928890153857,0.0057465959973272895,1.2508928113886555,0.015952293675339388,0.010219214972172482,0.015326348099023591
component_2,0.0,0.0,2.0732253639002622,0.011048881365741822,0.4214472496528881,0.2773554081795651,0.014505760330418171,0.418463571257606,0.045932670449371826,0.02473066742924612,0.4119450729391274,0.003101708479244884,0.005655552708175652,0.13811441498429142,0.8206764985844032,0.0,0.0,2.168177110486441,0.0,0.0,0.21111374044632347,0.031331819916636375,0.20476625968977608,0.0006960168308079711,0.09186534089874365,0.0009317265231574589,0.014320197684697349,0.12124730474184371,0.0018634530463149178,0.0,1.2314580128001282,5.213923890550429,0.0,1.9832165393084524,0.34658692805636687,0.0,14.961541979460744,0.0,9.519473574062328e-06,0.03429497690187842,0.0,0.0005454465945653226,0.09047320920251534,0.045932670449371826,0.05256687049110887,0.0,0.00024548706507638673,0.0,0.001526024513356179,0.0,0.006694235580769945
component_3,12.731102158278516,0.0689237064541361,6.542642387199092,0.0,0.0,0.020463988282898582,0.0,0.003921840818565544,0.0,0.45363752665089724,0.0,0.07947255466413669,0.004589801151330995,0.029506562890759095,0.26448092653061617,0.0,0.0,0.0,0.23770181528077564,2.0271954685941673,0.12538234754266522,0.06275730340769044,0.010301492114334326,0.024635591828059154,0.0,0.0048688220574426835,0.01408568695489143,0.02187956534410767,0.009737644114885367,0.054683764743426844,0.0,0.4439325748175954,0.23744233322036246,3.1542390110860445,0.0,0.0,0.0,0.0,7.657803954441047e-05,0.007513609893620223,0.0,0.001816552065488249,0.0,0.0,0.06260062264077086,0.0,0.0007994872422687541,0.0,0.02689010193175614,0.01334113872535069,0.004608432448724373
