component,Acartia (Acartia) danae,Acartia (Acartiura) tranteri,Alciopidae indet,Calanoida indet (small),Calanoides acutus,Calanoides sp.,Calanus australis,Calanus simillimus,Calocalanus plumulosus,Calocalanus sp.,Calocalanus styliremis,Centropages bradyi,Centropages furcatus,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus ingens,Clausocalanus laticeps,Clausocalanus pergens,Clausocalanus sp.,Clio sp.,Cnidaria indet,Copepoda indet,Copepoda nauplius indet,Crustacea nauplius indet,Ctenocalanus sp.,Cyclopoida nauplius indet,Decapoda megalopa indet,Decapoda zoea indet,Echinoidea larvae,Egg indet,Eucalanus sp.,Euchirella rostrata,Euphausia frigida calyptopis,Euphausia longirostris furcilia,Euphausia spinifera calyptopis,Euphausia vallentini,Euphausia vallentini calyptopis,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Euphausiidae nauplius indet,Foraminifera indet,Fritillaria sp.,Gastropoda indet,Globigerina bulloides,Haloptilus oxycephalus,Hansarsia megalops,Hyperia spinigera,Hyperiella antarctica,Hyperiella sp.,Hyperiidea indet,Lensia sp.,Limacina sp.,Mecynocera clausi,Mecynocera sp.,Mesocalanus sp.,Metridia lucens,Metridia sp.,Microsetella norvegica,Nannocalanus minor,Neocalanus tonsus,Neogloboquadrina pachyderma,Oculosetella gracilis,Oikopleura sp.,Oithona similis,Oithona sp.,Oncaea mediterranea,Oncaea sp.,Oncaea venusta typica,Ostracoda indet,Paracalanus indicus,Paraeuchaeta biloba,Paraeuchaeta exigua,Pelagobia longicirrata,Phronima sp.,Pisces larvae,Pleuromamma abdominalis,Pleuromamma borealis,Pleuromamma gracilis,Pleuromamma piseki,Pleuromamma sp.,Pleuromamma xiphias,Polychaeta indet,Primno macropa,Pseudosagitta sp.,Pyrosomatidae indet,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Rhincalanus nasutus,Salpa thompsoni,Salpidae indet,Scaphocalanus echinatus,Sergestidae indet,Siphonophorae nectophore,Subeucalanus longiceps,Subeucalanus sp.,Temora turbinata,Themisto gaudichaudii,Thysanoessa gregaria,Thysanoessa gregaria calyptopis,Thysanoessa gregaria furcilia,Thysanoessa macrura,Thysanoessa macrura C2,Thysanoessa macrura F1,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F5,Thysanoessa macrura F6,Tomopteris sp.,Vibilia sp.
component_1,0.0,0.0,0.0,0.047492129598189374,0.00020159165380425532,0.0,0.0,0.003408368159083993,0.0,0.0,0.0,0.0,0.0,0.0,0.027437966094958258,0.0,0.009375920195224931,0.0,0.0,8.295547750052961e-06,0.0,0.0,0.02844656237649559,0.010698059516959416,0.0,0.0,4.526525106550627e-06,0.0,0.0,0.0035304237237502737,0.0,0.0,0.0,0.0,6.77672363500731e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0033524566482042674,0.04782922978654585,0.0,0.00038777596470217316,0.0,0.0,0.0,5.977463736140154e-05,0.0,0.0,0.0,0.009826008552407372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032083503364955986,0.0,0.0,0.7833023210215105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001366200845705982,6.932210738942774e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030064119126535765,0.00020345862318268067,0.013597249997083958,0.0,0.0,0.0,0.0,0.0,0.00028368694276419793,5.3588067612066874e-05,0.0,0.0,0.002551041050011049,0.0,0.0,0.0,0.0004977889465628032,0.0,8.256057307923409e-05,0.0006851921583122597,0.000709762317817814,7.037681821841046e-05,0.0023029281286879866,0.0,0.0
component_2,2.2174468743540092e-05,1.1325583044105174e-05,4.3999473645691546e-05,0.48153021151060327,0.0018510842323474768,0.0013646144489436992,0.00040293478112190314,0.01225937761190875,0.00043997932099066597,0.03044377654229075,0.00012745134539269453,0.00033892521279729206,3.2628255626236724e-05,0.007160787246981803,0.02147230564396734,0.001223949370054152,0.003400336777509355,0.007685962202954586,0.001339153533861835,0.0,0.00024646498803018816,0.00047498152185333927,0.015246420771887967,0.03270300559760266,0.0002776978386171348,0.0008222958955855337,0.0,0.0005551333675591051,5.465039576111755e-05,0.004601162597184939,0.0011186692034721097,9.045889469480328e-05,8.278855097126199e-05,4.889833023640007e-05,1.3729284558108588e-05,2.0645614211032834e-05,7.824956763804653e-05,0.018747323342614867,0.004200748078075571,0.0004179767143154614,0.0015640008756682832,0.015103563620894914,0.17518447133441412,0.0005303202539521267,0.00074713501137406,2.3905706155158255e-05,3.639420355465945e-05,0.00038021513042353926,0.0,1.5480027681346362e-05,0.0024204684016521675,2.199466570379439e-05,0.043734104759444635,0.00040390837135800746,0.0008634176018883191,0.0002527122941127922,0.002871834966906998,0.0008108712761312933,3.442803154223029e-05,5.0143411412874794e-05,0.010025514511301473,5.676904887402879e-05,3.518798893920436e-05,0.010998871659087146,0.0,0.024968208506937633,0.001027970527532263,0.0017508004687884758,2.033263143729187e-05,0.004994369719007487,0.006358948015891015,2.195106016954507e-05,1.7434677047706222e-05,2.4009637265973112e-05,5.5008036562239685e-05,0.00025878426904718207,9.368341875225269e-05,0.0007467926260510515,0.0002443741675380943,5.201147300779155e-05,0.0006050808418376066,4.457983375633465e-05,5.201147300779155e-05,0.0006075456697376506,0.00019188742040500808,9.779666047280015e-05,0.00040705528659071137,0.0005175024077632251,0.020056787821283537,4.457983375633465e-05,0.001316395325836612,0.001960968895147165,4.2126831743832096e-05,0.000131057257416301,7.797426401126394e-05,0.0,3.7640676944972326e-05,0.0001273006542658682,0.0020233067004933347,0.0002598308401990801,0.00014669499070920023,0.009605082114313988,0.0,7.824956763804653e-05,0.0,0.00022315597435966958,0.0,1.1468404473280272e-05,0.0031131064701802585,0.000242636684729576,0.00022550659376263603
