component,Acartia (Acartia) danae,Calanoida indet (small),Calanoides acutus,Calanus australis,Calanus simillimus,Candacia maxima,Candacia sp.,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clausocalanus sp.,Cnidaria indet,Copepoda nauplius indet,Ctenocalanus citer,Eukrohnia hamata,Euphausia frigida,Euphausia frigida calyptopis,Euphausia frigida furcilia,Euphausia longirostris,Euphausia longirostris furcilia,Euphausia recurva,Euphausia similis,Euphausia spinifera,Euphausia spinifera furcilia,Euphausia vallentini,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Haloptilus oxycephalus,Hansarsia megalops,Harpacticoida indet,Heterorhabdus austrinus,Heterorhabdus sp.,Hyperiidea indet,Limacina sp.,Mecynocera clausi,Metridia lucens,Neocalanus tonsus,Nyctiphanes australis,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta exigua,Paraeuchaeta sp.,Pelagobia longicirrata,Phronima sp.,Pisces egg,Pisces larvae,Pleuromamma abdominalis,Pleuromamma borealis,Pleuromamma gracilis,Primno macropa,Pseudosagitta gazellae,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Sapphirina sp.,Siphonophorae nectophore,Subeucalanus longiceps,Sulcanus conflictus,Temora turbinata,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura C1,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura calyptopis,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F4,Vibilia sp.
component_1,0.00022712990898932772,0.8208548860531434,4.887075454529118e-05,6.965371370178233e-05,0.0,1.7672538827863732e-05,0.00037771757542054917,0.0004621916794985496,0.09712118564175248,5.712255896167607e-05,0.0011615638332957417,4.8999514765367705e-05,0.0,0.0004117130038124248,0.0,0.00025741036602882565,0.0,0.0,0.0,0.0,0.0012871590150117513,0.0005475944161257592,0.0025892249786564608,6.544450301444939e-07,0.00027970066414660985,0.008783970077040472,0.0006930370864990898,0.00015211128928112092,0.0,0.005857301671908661,0.0,5.7109921162173176e-05,2.3971842375376225e-05,0.00013028264570192195,0.0,0.0005034636925654482,0.0017498831417824719,0.0004858409871353269,0.0011149517404243185,0.0,0.0004606697057506479,0.00992318708293952,0.01838016355931227,0.00656016862644495,0.0,9.177427002359255e-05,0.00014344752686509083,0.0,0.0,0.0,0.0,1.962816000172934e-05,8.784970468609645e-05,0.0001158557038815965,0.0,0.00016070249340025997,0.0,0.005859488461118544,0.0005691931054441866,1.597907540629896e-05,0.0001841368083397973,0.0,3.0510110493753803e-05,0.0037409627300865867,0.0007249652244559481,0.0,5.893503134603465e-05,0.00025745642979288426,0.0006325590234696623,0.00013300876111164886,0.0061004213475648415,0.00028204557678616514,0.0,6.857839159324444e-06,8.765888452835175e-05
component_2,0.0,0.12223018016396427,0.0002543488993901505,5.6954916338446376e-05,0.18753955819134502,9.255519439392514e-05,0.00018027752275595068,0.003030467037585552,0.0,0.0016183721508562798,0.0,2.4091600593503336e-05,0.0007966414305761666,0.004545688989026231,0.0011607296351683369,0.0005433534335254415,0.0026338867189365095,0.0001479625346806275,9.708607559225043e-05,6.346690938474408e-05,0.0,0.0,0.0,1.5824189955915715e-08,0.00021546801403902728,0.0,0.0005942158889167739,0.0005494902883473713,0.05000412194687737,0.05566450119283951,8.634773833086248e-05,0.00020802342349865566,0.0004076462654648649,0.00021586687541846748,8.634773833086248e-05,0.0033092033624003824,0.04752754635114976,0.0003447039324140905,0.00416611606162111,6.346690938474408e-05,0.0,0.001566207384742454,0.4542689202691151,0.0,0.01698989587519733,0.0013269089567881764,3.139783442113694e-05,0.0002466248228551387,0.00011815156019377148,0.0002565166464018356,0.0002130289879764426,0.0,0.0,0.0,0.00039797821684958034,7.132238981476739e-05,0.0031280294240799557,0.019533937958795575,0.0007524356889076957,0.0,2.6224543711426645e-05,0.00013527540665326076,5.8278792383232264e-05,0.0009672538352336317,0.002633692064601932,0.005085145221134498,2.2577383068945174e-05,7.609561444791687e-05,0.0,0.0004728336263104544,0.000582388401592657,0.00023423652164933,0.0016156907527601226,0.00012738440794175085,0.0006028641950346139
