Segment_ID,component_1,component_2
SA_470.0_23-Dec-2008_20:30,0.7523396652105415,0.24766033478945843
SA_470.0_23-Dec-2008_21:02,0.6305127660808386,0.36948723391916133
SA_470.0_23-Dec-2008_21:33,0.7223345136708859,0.2776654863291142
SA_470.0_23-Dec-2008_22:03,0.8476711550007529,0.1523288449992472
SA_470.0_23-Dec-2008_22:34,0.8946771984594165,0.10532280154058353
SA_470.0_23-Dec-2008_23:05,0.9843242886773106,0.015675711322689405
SA_470.0_23-Dec-2008_23:40,1.0,0.0
SA_470.0_24-Dec-2008_00:15,1.0,0.0
SA_471.0_24-Dec-2008_05:03,0.9017149834137355,0.09828501658626454
SA_471.0_24-Dec-2008_06:00,0.9958709553768459,0.004129044623154189
SA_471.0_24-Dec-2008_06:43,0.8806928498920519,0.11930715010794807
SA_471.0_24-Dec-2008_07:25,0.8282574761534307,0.17174252384656935
SA_471.0_24-Dec-2008_08:06,1.0,0.0
SA_471.0_24-Dec-2008_08:47,1.0,0.0
SA_471.0_24-Dec-2008_09:27,0.9375481689163243,0.06245183108367573
SA_471.0_24-Dec-2008_10:07,0.9401912932994697,0.05980870670053025
SA_471.0_24-Dec-2008_10:47,0.8487759403678242,0.15122405963217572
SA_471.0_24-Dec-2008_11:26,1.0,0.0
SA_471.0_24-Dec-2008_12:06,0.9249531361163282,0.07504686388367181
SA_471.0_24-Dec-2008_12:46,0.843188692262715,0.15681130773728497
SA_471.0_24-Dec-2008_13:26,0.8296079662032788,0.17039203379672122
SA_471.0_24-Dec-2008_14:06,0.6910278343328398,0.30897216566716024
SA_471.0_24-Dec-2008_14:48,0.720825115474171,0.27917488452582884
SA_471.0_24-Dec-2008_15:34,1.0,0.0
SA_471.0_24-Dec-2008_16:19,0.9348168299806173,0.0651831700193827
SA_471.0_24-Dec-2008_17:03,0.8939804073376312,0.10601959266236885
SA_471.0_24-Dec-2008_17:46,0.8275637435569787,0.17243625644302132
SA_471.0_24-Dec-2008_18:28,0.855126267578355,0.14487373242164506
SA_471.0_24-Dec-2008_19:11,0.8993075290583417,0.10069247094165824
SA_471.0_24-Dec-2008_19:55,0.8983379814692031,0.10166201853079689
SA_471.0_24-Dec-2008_20:40,0.7881754570220709,0.21182454297792905
SA_471.0_24-Dec-2008_21:26,0.6582722777478837,0.3417277222521164
SA_471.0_24-Dec-2008_22:12,0.5888544181508215,0.4111455818491785
SA_471.0_24-Dec-2008_22:58,0.5773852287532655,0.4226147712467346
SA_471.0_24-Dec-2008_23:43,0.5148936059674005,0.4851063940325994
SA_471.0_25-Dec-2008_00:29,0.4576632006802266,0.5423367993197734
SA_471.0_25-Dec-2008_01:15,0.4526757194857723,0.5473242805142278
SA_471.0_25-Dec-2008_01:58,0.49864844785415735,0.5013515521458427
SA_471.0_25-Dec-2008_02:42,0.7612940427114531,0.2387059572885469
SA_471.0_25-Dec-2008_03:24,0.6324063843342771,0.36759361566572296
SA_471.0_25-Dec-2008_04:04,0.570926187518725,0.4290738124812749
SA_471.0_25-Dec-2008_04:44,0.5045036137200102,0.49549638627998993
SA_471.0_25-Dec-2008_05:24,0.7381084665422527,0.26189153345774735
SA_471.0_25-Dec-2008_06:04,0.5518557966315539,0.44814420336844607
SA_471.0_25-Dec-2008_06:43,0.4625337152449977,0.5374662847550024
SA_471.0_25-Dec-2008_07:25,0.45477871271838544,0.5452212872816145
SA_471.0_25-Dec-2008_08:07,0.3213285834928892,0.6786714165071109
SA_471.0_25-Dec-2008_08:46,0.7038269820434956,0.2961730179565044
SA_471.0_25-Dec-2008_09:25,0.5773419024617323,0.4226580975382676
SA_471.0_25-Dec-2008_10:03,0.4126646652996571,0.5873353347003428
SA_471.0_25-Dec-2008_10:40,0.5008750346195475,0.49912496538045253
SA_471.0_25-Dec-2008_11:16,0.5650714132849538,0.43492858671504614
SA_471.0_25-Dec-2008_11:51,0.6430867698065399,0.3569132301934601
SA_471.0_25-Dec-2008_12:28,0.34760990978018613,0.6523900902198139
SA_471.0_25-Dec-2008_13:06,0.6000711218990097,0.3999288781009904
SA_471.0_25-Dec-2008_13:42,0.40218197062434646,0.5978180293756535
SA_471.0_25-Dec-2008_14:19,0.3761268038298758,0.6238731961701243
SA_471.0_25-Dec-2008_14:59,0.6803426053124076,0.3196573946875923
SA_471.0_25-Dec-2008_15:37,0.6954270830781546,0.3045729169218454
SA_471.0_25-Dec-2008_16:15,0.4712750847182602,0.5287249152817398
SA_471.0_25-Dec-2008_16:53,0.5253525202799382,0.4746474797200618
SA_471.0_25-Dec-2008_17:32,0.7416792358765004,0.2583207641234995
SA_471.0_25-Dec-2008_18:10,1.0,0.0
SA_471.0_25-Dec-2008_18:47,0.5499455481376696,0.4500544518623303
SA_471.0_25-Dec-2008_19:25,0.40860506748404624,0.5913949325159538
SA_471.0_25-Dec-2008_20:02,0.4065096781732356,0.5934903218267645
SA_471.0_25-Dec-2008_20:38,0.35387856198416406,0.646121438015836
SA_471.0_25-Dec-2008_21:14,0.38822017024493527,0.6117798297550646
SA_471.0_25-Dec-2008_21:50,0.2949664458748113,0.7050335541251888
SA_471.0_25-Dec-2008_22:26,0.4182401657253286,0.5817598342746713
SA_471.0_25-Dec-2008_23:01,0.18153174971698943,0.8184682502830105
SA_471.0_25-Dec-2008_23:35,0.22304544374855084,0.7769545562514492
SA_471.0_26-Dec-2008_00:09,0.17381138276262106,0.8261886172373788
SA_471.0_26-Dec-2008_00:42,0.2513868373946108,0.7486131626053892
SA_471.0_26-Dec-2008_01:14,0.2507397990069353,0.7492602009930647
SA_471.0_26-Dec-2008_01:46,0.23296502344474207,0.767034976555258
SA_471.0_26-Dec-2008_02:18,0.20986759042545286,0.7901324095745472
SA_471.0_26-Dec-2008_02:50,0.6436650530468137,0.3563349469531863
SA_471.0_26-Dec-2008_03:23,0.39254541109072255,0.6074545889092774
SA_471.0_26-Dec-2008_03:57,0.4765779426401305,0.5234220573598695
SA_471.0_26-Dec-2008_04:28,0.08472183749029506,0.915278162509705
SA_471.0_26-Dec-2008_05:00,0.0,1.0
SA_471.0_26-Dec-2008_05:32,0.0,1.0
SA_471.0_26-Dec-2008_06:04,0.0,1.0
SA_471.0_26-Dec-2008_06:37,0.0,1.0
SA_471.0_26-Dec-2008_07:09,0.04064995647020788,0.9593500435297921
SA_471.0_26-Dec-2008_07:41,0.0,1.0
SA_471.0_26-Dec-2008_08:12,0.0,1.0
SA_471.0_26-Dec-2008_08:44,0.0994316410593893,0.9005683589406107
SA_471.0_26-Dec-2008_09:15,0.025964222842522162,0.9740357771574778
SA_471.0_26-Dec-2008_09:47,0.05071569838417694,0.9492843016158231
SA_471.0_26-Dec-2008_10:11,0.0,1.0
SA_471.0_26-Dec-2008_10:30,0.06519914533432145,0.9348008546656786
SA_471.0_26-Dec-2008_10:45,0.6306587178640266,0.3693412821359734
