component,Calanoida indet (small),Calanus simillimus,Calanus sp.,Candacia maxima,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Copepoda nauplius indet,Ctenocalanus citer,Decapoda (natant) indet juv,Egg indet,Eukrohnia hamata,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Foraminifera indet,Fritillaria sp.,Harpacticoida indet,Heterorhabdus austrinus,Hyperiella sp.,Hyperiidea indet,Limacina sp.,Metridia sp.,Neocalanus tonsus,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta sp.,Pisces larvae,Pleuromamma sp.,Primno macropa,Rhincalanus gigas,Rhincalanus gigas nauplius,Subeucalanus sp.,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura C1,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F5,Thysanoessa macrura F6,Tomopteris sp.
component_1,5.526724542502897,0.0,0.01905027260370164,0.008183734393199709,0.006359345564305751,0.5329165331855902,2.83591932012337,2.656172993993452,14.647644957604893,0.0002565591474072877,0.009193326247119332,0.0029751991301500053,0.008098170503228922,0.05019192128509718,8.162561209937962,4.578543691751979,0.0071181337980186984,0.0022398466030829583,0.0031072675404449214,0.1745807021066231,0.007810357557607707,0.07011023507580248,0.02360339534466845,0.44623946684525845,31.857529959535018,0.012896759298474402,0.008431630532352585,0.006838896978520156,0.0007006171577568896,0.0009268271330231787,0.0012778559419990474,0.0015815122759037998,0.3147553558852762,0.021590428751730083,0.11637380203793656,0.0,0.0035791018312200883,0.0028265116773865426,0.028435896909015473,0.022952138114901245,8.68644887724065e-05,0.011650135428428007,0.0,0.0,0.0,0.07164082973669639
component_2,4.294954855612882,22.842991307645356,0.013815481384378384,6.129705716772119e-06,0.03938668737158424,1.920950609508331,1.7431792998702498,0.0,1.1576378209553533,5.607401390520496e-05,0.002377133963800722,0.002128799659694868,0.006945726533337783,0.019292152083625533,3.6341851922158246,0.0,0.02249717211426742,0.0007264521611626309,0.0007417506189727631,0.6059621402082014,0.041972055930572474,0.1219891266535806,0.01653454301542854,1.9141962212020833,2.4001968719867084,0.018875455827690936,0.783087919894819,0.007085182211438882,0.002692211376753751,0.0042133173538262915,0.003403405100279976,0.0024299140300764956,0.13018697365786547,0.009515080260036569,0.0,0.08684284626268042,0.0022136863330951746,0.004023275500358506,0.01846860675322816,0.0614438997440181,0.00016258304933191217,0.1576692135349741,0.025446882606279784,0.1869874425015829,0.01675144290695195,0.047926846500843494
