component,Calanoida indet (small),Calanoides acutus,Calanus propinquus,Calanus simillimus,Candacia maxima,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clio pyramidata,Copepoda nauplius indet,Ctenocalanus citer,Egg indet,Egg mass,Eukrohnia hamata,Euphausia frigida furcilia,Euphausia superba,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Harpacticoida indet,Heterorhabdus sp.,Hyperiidea indet,Limacina sp.,Neocalanus tonsus,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta sp.,Primno macropa,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F6,Tomopteris sp.
component_1,31.70065988100791,0.048054175092134936,0.0006678834362888278,0.0,0.0022179340594416556,0.0007375979918452076,0.810517966969015,1.7021880760293033,0.00020779343266108972,4.402457368838502,2.0125863467636655,0.07681006015194544,0.00013063626639350906,0.0,0.0007748819827030882,0.019762084790838314,0.006036045645082662,0.2257753664889804,0.0008143070512433156,1.9584394384360728,0.13737125542702877,0.0016407360686808519,0.0006517352679167708,0.0041829688165522915,1.8992674882522362,0.0,0.7544954037771586,32.5668178491273,0.0021233364617787736,0.0,0.0,0.0,0.013056902404324805,0.6836731653353834,0.01389071182913809,0.026658770979915182,0.04093296896054005,0.0037883767275707875,0.11027952922730586,0.0,0.23950017820072358,0.007263960602811699,0.0007924961322310343,0.3360451136812733
component_2,0.0,0.006518679258503299,0.00011134195473551011,32.13905323336668,0.002870115608957373,0.06543948087438663,0.7901828698464042,4.0855829656631295,1.9959723682728262e-05,0.0,3.0622905973073062,0.0,0.0,0.03548626235229994,0.002713128280786571,0.0,0.0,0.5224627175289729,0.0,1.2723647551711317,0.0,0.0001325538108880401,0.00033703859648499335,0.09956766121679936,0.0,0.41618840474432767,0.0,5.663521721418573,0.0021397481464236795,0.2224749512196949,0.011836678791323605,0.053423053798239695,0.0,0.0,0.0,0.004134073539234165,0.1008436033187005,0.0,0.2340554174729566,0.006088695991599204,0.5427000328073561,0.034334581212579984,0.0019707342392378045,0.0
