component,Acartia sp.,Amphipoda indet,Bivalvia larvae,Calanoida indet (small),Calanoides acutus,Calanoides brevicornis,Calanus australis,Calanus propinquus,Calanus simillimus,Calocalanus sp.,Candacia cheirura,Candacia sp.,Centropages sp.,Chaetognatha indet,Cirripedia cyprid,Cirripedia nauplius,Clausocalanus laticeps,Clausocalanus sp.,Clione sp.,Copepoda indet,Copepoda nauplius indet,Ctenocalanus sp.,Cyllopus lucasii,Decapoda (natant) indet juv,Decapoda zoea indet,Egg indet,Eucalanus sp.,Eukrohnia hamata,Euphausia superba,Euphausia superba C1,Euphausia superba C2,Euphausia superba C3,Euphausia triacantha,Euphausia vallentini,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Euphausiidae nauplius indet,Foraminifera indet,Fritillaria sp.,Gastropoda indet,Globigerina bulloides,Heterorhabdus sp.,Hyperiidea indet,Isopoda indet,Limacina sp.,Lucicutia sp.,Metridia gerlachei,Metridia lucens,Metridia sp.,Microcalanus pygmaeus,Microsetella sp.,Nauplius indet,Neocalanus tonsus,Nyctiphanes australis,Nyctiphanes australis calyptopis,Nyctiphanes australis furcilia,Oikopleura sp.,Oithona similis,Oncaea curvata,Oncaea sp.,Ostracoda indet,Paracalanus sp.,Paraeuchaeta biloba,Paraeuchaeta sp.,Paralabidocera antarctica,Pelagobia longicirrata,Pisces egg,Pisces larvae,Pleuromamma abdominalis,Pleuromamma gracilis,Pleuromamma piseki,Pleuromamma robusta,Pleuromamma sp.,Polychaeta indet,Primno macropa,Pteropoda indet,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Sagittidae indet,Salpa fusiformis,Salpa thompsoni,Salpidae indet,Siphonophorae nectophore,Siphonophorae sp.,Soestia zonaria,Subeucalanus longiceps,Teuthida indet,Themisto australis,Themisto gaudichaudii,Thysanoessa gregaria,Thysanoessa gregaria calyptopis,Thysanoessa gregaria furcilia,Thysanoessa macrura,Thysanoessa sp.,Thysanoessa sp. furcilia,Tintinnina indet,Vibilia antarctica,Vibilia sp.
component_1,1.867124487736471e-06,0.0,0.0,0.004515329246202189,0.00290447307044327,3.934487458824615e-06,0.0001608340178720591,1.6546783701495105e-05,0.0,5.535148047249554e-06,0.0,0.0,0.0,0.0,0.0,5.705496221595849e-06,1.377541865178637e-06,0.0,1.949333327886728e-06,0.024748716743707124,0.020005131612069543,0.0024781166577694217,4.89256916666406e-06,3.24072495104283e-07,2.927136564770943e-06,0.0,0.0,5.737931548193124e-08,0.0,0.00021914113173857495,0.0007588657148625154,0.0006394280110562733,0.0,0.0,4.8580706843282414e-06,0.0,0.0,0.0,0.0,0.0,0.5666638611173197,0.0,0.00034264211156578443,4.878303909908167e-06,1.0598697063470423e-05,6.021614483590793e-08,0.2771333721024207,0.0,1.038154557234477e-05,0.0,0.0,0.0,2.159614523982632e-05,4.883578264376366e-05,0.0,6.202534424541833e-05,0.0,1.4329115298757593e-06,0.0,0.07433100312972785,0.005058867551287988,0.0003014069201241368,0.0,2.1290260777533076e-05,0.0,2.3164366684298e-06,5.3355649598086734e-05,0.0013307456558311192,4.8627132679531585e-06,9.103552833741357e-08,0.0,0.0,1.0088198775966974e-06,0.0,0.0,0.005971661548022287,0.0,1.6143813298399003e-05,6.30740275157331e-05,7.002637589656932e-05,0.0012367967938101245,0.0,1.3600896869011904e-08,0.00027454450216690305,5.638416899149407e-06,0.0,0.0,9.786821681186644e-07,0.0,0.0,6.6126957083666335e-06,3.3772941987780464e-05,0.0,5.877008464771629e-05,7.803108875638353e-07,0.0,0.00014932150979234048,0.0,0.010221255852534172,5.965044365783013e-06,0.0
component_2,8.493552731941217e-05,0.0021355148115473664,6.67263336112295e-05,0.06456704310793071,0.0008122310222644896,3.042309491644757e-05,0.0017594995515228858,9.40608817048658e-05,0.2251807542700931,0.000373843032022645,2.7566317009231023e-05,7.725482121740563e-05,1.3905628795146807e-06,0.002595127286247149,1.7105545852388564e-05,1.0567645177920953e-05,0.0002633765823954795,0.06414260225942452,2.74402123784159e-07,0.06931127205425222,0.0105675498921897,0.08549355655390733,1.0854073132556476e-06,3.175034326386245e-05,6.041721828638511e-05,3.87621971477394e-06,0.0002812441951017501,8.023732546573617e-07,3.0979160275578375e-05,3.812690684909254e-05,0.0,2.1994014301810756e-05,0.00019831849220615128,0.0003844919284942215,9.700558145402736e-06,0.0011691441852852028,0.0012043010424841027,0.00348016071184822,0.0006818094493171329,0.27413431173140956,0.0,0.00010441988012830215,0.0026290266757631017,1.468050130359315e-05,6.788211701644528e-06,2.9696868813694502e-06,0.03217040065450922,8.99713407091075e-06,2.2883375052909608e-05,0.006204901370821612,0.004996393721914092,0.001068301468349209,5.792926573917154e-05,0.00024515856579887643,0.0045356044348582505,0.002903272220544319,0.000150958677066212,1.1460386491190125e-05,0.021508395903387986,0.09872218687234115,0.0,0.0003200876275522876,0.0021187390189313688,0.0004610872248641876,1.4172817438401066e-05,9.096362171115585e-05,1.1016587728742826e-05,0.0,6.979110524931322e-06,8.489394527109096e-05,5.1405201976221934e-05,5.329747419297873e-05,5.898507696172119e-05,1.4708107859768355e-05,4.065931392077512e-05,0.0,0.00017652600303348921,1.3874294160530298e-06,0.0002567576345387943,0.00022641041751386053,0.0017464082303370618,0.0005890794605210704,1.6318299061520623e-07,0.0002660857312500837,0.0008482333907654075,9.52930170530005e-06,5.542424638956205e-05,6.296067870077894e-06,0.0008030687329617473,3.992002812479868e-05,4.6292232769328846e-05,0.0006835520509485613,0.004608140717739354,4.68578674136991e-05,0.0001562018774744534,0.0005310692350598539,0.000418875418091493,6.776833299671733e-06,0.0004385910940474057,1.2814541790213563e-06,1.5773274155215173e-07
