component,Acartia sp.,Amphipoda indet,Bivalvia larvae,Calanoida indet (small),Calanoides acutus,Calanoides brevicornis,Calanus australis,Calanus propinquus,Calanus simillimus,Calocalanus sp.,Candacia cheirura,Candacia sp.,Centropages sp.,Chaetognatha indet,Cirripedia cyprid,Cirripedia nauplius,Clausocalanus laticeps,Clausocalanus sp.,Clione sp.,Copepoda indet,Copepoda nauplius indet,Ctenocalanus sp.,Cyllopus lucasii,Decapoda (natant) indet juv,Decapoda zoea indet,Egg indet,Eucalanus sp.,Eukrohnia hamata,Euphausia superba,Euphausia superba C1,Euphausia superba C2,Euphausia superba C3,Euphausia triacantha,Euphausia vallentini,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Euphausiidae nauplius indet,Foraminifera indet,Fritillaria sp.,Gastropoda indet,Globigerina bulloides,Heterorhabdus sp.,Hyperiidea indet,Isopoda indet,Limacina sp.,Lucicutia sp.,Metridia gerlachei,Metridia lucens,Metridia sp.,Microcalanus pygmaeus,Microsetella sp.,Nauplius indet,Neocalanus tonsus,Nyctiphanes australis,Nyctiphanes australis calyptopis,Nyctiphanes australis furcilia,Oikopleura sp.,Oithona similis,Oncaea curvata,Oncaea sp.,Ostracoda indet,Paracalanus sp.,Paraeuchaeta biloba,Paraeuchaeta sp.,Paralabidocera antarctica,Pelagobia longicirrata,Pisces egg,Pisces larvae,Pleuromamma abdominalis,Pleuromamma gracilis,Pleuromamma piseki,Pleuromamma robusta,Pleuromamma sp.,Polychaeta indet,Primno macropa,Pteropoda indet,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Sagittidae indet,Salpa fusiformis,Salpa thompsoni,Salpidae indet,Siphonophorae nectophore,Siphonophorae sp.,Soestia zonaria,Subeucalanus longiceps,Teuthida indet,Themisto australis,Themisto gaudichaudii,Thysanoessa gregaria,Thysanoessa gregaria calyptopis,Thysanoessa gregaria furcilia,Thysanoessa macrura,Thysanoessa sp.,Thysanoessa sp. furcilia,Tintinnina indet,Vibilia antarctica,Vibilia sp.
component_1,0.00015157409453120846,0.0,0.0,0.3665566739114929,0.2357865684019962,0.00031940364872977254,0.013056585561859091,0.001343276130451496,0.0,0.0004493460713887083,0.0,0.0,0.0,0.0,0.0,0.0004631750209050239,0.00011182953373741744,0.0,0.00015824784906127854,2.009113134060199,1.6240265338457034,0.2011747427722238,0.0003971811982753465,2.630836633043731e-05,0.00023762640214323468,0.0,0.0,4.65808136849942e-06,0.0,0.017789986064660805,0.06160509615537682,0.05190908395789073,0.0,0.0,0.0003943805943214602,0.0,0.0,0.0,0.0,0.0,46.00205407650305,0.0,0.02781585703040459,0.0003960231376370593,0.0008604074988881243,4.88837658635597e-06,22.497824979913023,0.0,0.0008427790328379709,0.0,0.0,0.0,0.0017531858114396696,0.003964513123559947,0.0,0.005035248294227674,0.0,0.00011632447065570368,0.0,6.034227802691169,0.41068138384783215,0.024468363680796218,0.0,0.001728353958658674,0.0,0.000188049480825883,0.004331438170873528,0.10803059418843113,0.0003947574815691259,7.39030946706816e-06,0.0,0.0,8.189649940116154e-05,0.0,0.0,0.484782454481989,0.0,0.001310562792710307,0.005120380923675798,0.0056847760229914775,0.10040377884397961,0.0,1.1041275722499105e-06,0.02228765923096991,0.0004577294881468345,0.0,0.0,7.944990515670632e-05,0.0,0.0,0.0005368219264379059,0.0027417042275840867,0.0,0.00477098470107868,6.334602594105415e-05,0.0,0.012121994430186854,0.0,0.8297666336634485,0.00048424526833674064,0.0
component_2,0.008719894081800971,0.21924233067726215,0.0068504497460611545,6.628766487301886,0.08338758476725842,0.0031233828020441187,0.18063877638102666,0.009656747318736928,23.118150772303384,0.038380542810990986,0.002830092096112822,0.007931355459663846,0.00014276194433752415,0.2664283813741011,0.0017561384823489255,0.0010849258202517184,0.02703952014659962,6.585191326709248,2.8171455817549702e-05,7.115832091264797,1.0849160377553915,8.777184075433992,0.0001114331906318577,0.0032596445687625318,0.006202725300016105,0.0003979515571088051,0.028873896116356056,8.23755384289352e-05,0.0031804711746863997,0.003914293581065388,0.0,0.0022580124148069264,0.020360340379082714,0.03947381028398857,0.0009959064508325106,0.12003002493528304,0.12363939878270182,0.35729021473945416,0.06999787214669632,28.143960930457016,0.0,0.010720252449001343,0.2699086574769995,0.001507171621524929,0.0006969108088371598,0.0003048824900359101,3.302769702264592,0.0009236895162028823,0.0023493185124417674,0.6370253349709888,0.512954065525754,0.1096770214471664,0.005947299998296798,0.025169170010249035,0.4656471975522954,0.2980640381330217,0.015498151554365085,0.0011765789828309056,2.2081564695733635,10.135299564494833,0.0,0.032861751698490815,0.21752004626499685,0.04733745571705352,0.0014550503282189356,0.009338767552891904,0.0011310164446998174,0.0,0.000716509409940103,0.008715625066601928,0.00527750790079328,0.005471777764356991,0.006055694710398686,0.0015100058447694118,0.004174282800347351,0.0,0.018123017513589933,0.00014244024774768565,0.026359986786828892,0.023244393977948204,0.17929475771493977,0.060477760763065117,1.6753159002180058e-05,0.027317654536407332,0.08708376291472983,0.000978324432263228,0.005690122535686705,0.0006463849309187929,0.08244693961218359,0.004098384127076606,0.004752585629339651,0.07017677610046452,0.47309412493089553,0.004810656431318159,0.01603644399396558,0.05452214904618124,0.043003786454306504,0.0006957426467834905,0.045027893580175574,0.00013156031479884126,1.6193609941272442e-05
