component,Acartia sp.,Amphipoda indet,Bivalvia larvae,Calanoida indet (small),Calanoides brevicornis,Calanus australis,Calanus simillimus,Calocalanus sp.,Centropages aucklandicus,Chaetognatha indet,Cirripedia cyprid,Cirripedia nauplius,Clausocalanus laticeps,Clausocalanus sp.,Clio sp.,Copepoda indet,Copepoda nauplius indet,Ctenocalanus sp.,Decapoda (natant) indet juv,Decapoda zoea indet,Egg indet,Eucalanus sp.,Euchirella rostrata,Euphausia lucens,Euphausia vallentini,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Gastropoda indet,Hyperiidea indet,Limacina sp.,Metridia lucens,Metridia sp.,Microcalanus pygmaeus,Munida gregaria,Neocalanus gracilis,Neocalanus tonsus,Nyctiphanes australis,Nyctiphanes australis calyptopis,Nyctiphanes australis furcilia,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paracalanus sp.,Phronima sp.,Pisces larvae,Pteropoda indet,Rhincalanus gigas nauplius,Sagittidae indet,Salpidae indet,Sergestidae indet,Teuthida indet,Thalia sp.,Themisto australis,Themisto sp.,Thysanoessa gregaria,Thysanoessa gregaria calyptopis,Thysanoessa gregaria furcilia,Thysanoessa sp.,Thysanoessa sp. furcilia,Vibilia sp.
component_1,0.0,0.002254462921780689,0.0,1.4808574048457697,0.0,0.0,0.011219345519567669,0.0,0.0,0.044627257923336314,0.0,0.0,0.00566340150268084,1.0627185969789679,0.03071293584971946,0.8830391730062583,0.766306606803898,1.1792940094745954,0.001834152351877063,0.0,0.0,0.003667985377673663,0.0,0.0006919948910612375,0.005046576111717014,0.13283659469332182,2.4788733553161943,0.27477193886910933,50.99666451273098,3.773558283853371,0.00045276534737321043,0.010956308469658194,0.4494745020034007,0.0,0.2638179634682385,0.062474177477406585,0.0,0.0018223801537741206,4.403739864208118,0.0,0.0,0.0032168294184531333,1.7503321777049792,7.052687609070726,0.010788847817907803,0.21773911583251418,0.0,0.0053944239089539015,0.012373174435509764,0.0014222421439616505,0.19783652790262082,0.017933012188202063,0.020501720334973945,0.021048658753106856,7.841649560896468e-05,0.0007833577212193674,0.0002848819793981204,0.003083729443548507,0.45258949411102495,0.30967345629685333,1.8949328914234056,0.008098290469584052,0.014781402288992022,0.001382918611650766
component_2,17.562102414387613,0.0,0.009097761310899443,27.56922879163919,0.8657170160775208,1.0367892180857345,0.0,0.009097761310899443,0.6961171569164704,0.007717123337008269,0.006453342457513897,0.0,0.0,2.980743204648748,0.008050885360065516,3.0748931125126635,1.4236632659032524,1.6634413833834063,0.0017528790112664439,0.10830927726872247,0.06988201508259864,0.0012519084784087988,0.00610810028054619,0.01144730973612195,0.007498632025223072,0.0,0.0,0.00481206209074979,0.0,8.403052363110803,0.00028058522244951597,0.03788960745664652,0.1373536205499691,0.0,0.27973410577738056,0.12014004280184017,0.0370185897192674,0.0,1.4425469803709785,1.0034258519644588,8.941380565227645,0.2129630177903664,0.0,2.5412296723706636,0.003737238501278326,0.0,8.332096201192137,0.001868619250639163,0.01628733014841057,0.0,0.008190499174723125,0.0,0.05957996923778256,0.012380530153395752,0.001233033847047633,0.0003845930448676981,0.0017677199542409296,0.0,0.0,0.062232273108653466,0.0,7.742245906168197e-05,0.0,0.0021551011660055045
component_3,0.0,0.0,0.0,6.233033178118313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017309337938185836,0.0,6.0122522286362665,0.0017427489896189175,0.0,0.0,16.108532850587785,0.009160037237537572,0.0,0.0,0.0,0.0,0.0,0.031060051631799097,0.0,0.0,0.24050190301672789,6.785776024158768,0.0,0.0,0.021016127308706483,0.004838714651164171,22.765484655591724,0.17089718225547915,0.04650151008177109,0.0,0.0,0.7090536214393615,0.0,0.0,0.0,0.0,2.0201175828878655,0.0,0.0,0.0,0.0,0.0073399695646028575,0.017340836076625406,0.0,0.0,0.017660117467679252,0.0016018242340946713,0.0,0.0,0.0,0.0,0.2441119757059335,0.019912595159889086,0.0,0.0,0.0,0.0
