Segment_ID,component_1,component_2,component_3
SA_909.0_24-Nov-2015_08:31,0.06206279664464723,0.9379372033553528,0.0
SA_909.0_24-Nov-2015_09:04,0.0,0.9933919294220677,0.006608070577932266
SA_909.0_24-Nov-2015_09:37,0.0,0.9995595621576817,0.00044043784231828794
SA_909.0_24-Nov-2015_10:10,0.010238939000724699,0.9897610609992753,0.0
SA_909.0_24-Nov-2015_10:46,0.003861520807608352,0.9961384791923916,0.0
SA_909.0_24-Nov-2015_11:21,0.1390772904552658,0.8609227095447343,0.0
SA_909.0_24-Nov-2015_11:55,0.12142214275306092,0.878577857246939,0.0
SA_909.0_24-Nov-2015_12:26,0.3641833525556237,0.6358166474443764,0.0
SA_909.0_24-Nov-2015_12:58,0.6686273465118198,0.33055902235172363,0.0008136311364566818
SA_909.0_24-Nov-2015_13:33,0.7673475610984546,0.2264543694466708,0.006198069454874629
SA_909.0_24-Nov-2015_14:08,0.26641084920443336,0.7335891507955666,0.0
SA_909.0_24-Nov-2015_14:43,0.9515087604136948,0.013797715450317789,0.03469352413598737
SA_909.0_24-Nov-2015_15:18,0.9282215962588929,0.055951078068865276,0.01582732567224172
SA_909.0_24-Nov-2015_15:51,0.8639060382758657,0.13609396172413438,0.0
SA_909.0_24-Nov-2015_16:24,1.0,0.0,0.0
SA_909.0_24-Nov-2015_16:57,0.9544156313449074,0.04558436865509255,0.0
SA_909.0_24-Nov-2015_17:31,1.0,0.0,0.0
SA_909.0_24-Nov-2015_18:04,0.9202504724961591,0.07974952750384084,0.0
SA_909.0_24-Nov-2015_18:33,0.8555526374293169,0.13468095181836354,0.009766410752319698
SA_909.0_24-Nov-2015_19:02,0.6745614413174009,0.3254385586825992,0.0
SA_909.0_24-Nov-2015_19:34,0.9065524227136597,0.0934475772863403,0.0
SA_909.0_24-Nov-2015_20:06,0.8606656063089437,0.1274854602524135,0.011848933438642836
SA_909.0_24-Nov-2015_20:38,0.190447768170912,0.772709328590709,0.036842903238379084
SA_909.0_24-Nov-2015_21:15,0.8814293140314391,0.11857068596856085,0.0
SA_909.0_24-Nov-2015_22:00,0.7900168097657728,0.2099831902342271,0.0
SA_909.0_24-Nov-2015_22:32,0.7172766718240818,0.28272332817591816,0.0
SA_909.0_24-Nov-2015_23:05,0.7947427769806221,0.20525722301937785,0.0
SA_909.0_24-Nov-2015_23:39,0.8147714212649052,0.0899477556567996,0.09528082307829508
SA_909.0_25-Nov-2015_00:11,0.5666861668755603,0.4158581113873559,0.017455721737083787
SA_909.0_25-Nov-2015_00:41,0.5940291534442658,0.34892224259126337,0.05704860396447081
SA_909.0_25-Nov-2015_01:12,0.9084845187562034,0.09151548124379648,0.0
SA_909.0_25-Nov-2015_01:45,0.8180824467159657,0.18191755328403422,0.0
SA_909.0_25-Nov-2015_02:16,0.789590036973139,0.21040996302686105,0.0
SA_909.0_25-Nov-2015_02:47,0.7533118873264922,0.24668811267350785,0.0
SA_909.0_25-Nov-2015_03:15,0.8435012314083495,0.15649876859165054,0.0
SA_909.0_25-Nov-2015_03:43,0.8975384902597353,0.10246150974026477,0.0
SA_909.0_25-Nov-2015_04:14,0.8166718480981103,0.18332815190188978,0.0
SA_909.0_25-Nov-2015_04:50,0.8970264399818567,0.10297356001814331,0.0
SA_909.0_25-Nov-2015_05:27,0.7438440046172137,0.25615599538278633,0.0
SA_909.0_25-Nov-2015_06:04,0.8053129697795048,0.1946870302204951,0.0
SA_909.0_25-Nov-2015_06:35,1.0,0.0,0.0
SA_909.0_25-Nov-2015_07:07,1.0,0.0,0.0
SA_909.0_25-Nov-2015_07:42,1.0,0.0,0.0
SA_909.0_25-Nov-2015_08:16,1.0,0.0,0.0
SA_909.0_25-Nov-2015_08:49,0.9890487263605451,0.0,0.010951273639455009
SA_909.0_25-Nov-2015_09:22,0.7854590991740488,0.18726132564344766,0.02727957518250358
SA_909.0_25-Nov-2015_09:56,0.5638197422420982,0.23978427178071396,0.19639598597718788
SA_909.0_25-Nov-2015_10:26,0.38176542408224673,0.3395699318209281,0.27866464409682523
SA_909.0_25-Nov-2015_10:56,0.5506084866261309,0.28203360015707724,0.16735791321679178
SA_909.0_25-Nov-2015_11:29,0.013443659902535566,0.0,0.9865563400974644
SA_909.0_25-Nov-2015_12:03,0.0,0.0,1.0
SA_909.0_25-Nov-2015_12:34,0.04640635218807924,0.22569757093908527,0.7278960768728355
SA_909.0_25-Nov-2015_13:06,0.07532913046862924,0.31582286889159344,0.6088480006397774
SA_909.0_25-Nov-2015_13:41,0.553712669974393,0.23023457590521795,0.21605275412038902
SA_909.0_25-Nov-2015_14:14,0.8982770986011447,0.08099815637312081,0.02072474502573443
SA_909.0_25-Nov-2015_14:47,1.0,0.0,0.0
SA_909.0_25-Nov-2015_15:19,1.0,0.0,0.0
SA_909.0_25-Nov-2015_15:51,1.0,0.0,0.0
SA_909.0_25-Nov-2015_16:25,1.0,0.0,0.0
SA_909.0_25-Nov-2015_17:00,1.0,0.0,0.0
SA_909.0_25-Nov-2015_17:30,0.9953229976719633,0.0,0.0046770023280366365
SA_909.0_25-Nov-2015_18:01,1.0,0.0,0.0
SA_909.0_25-Nov-2015_18:33,0.9901304554721723,0.0045785927450859906,0.0052909517827417875
SA_909.0_25-Nov-2015_19:05,0.9829137581815233,0.011146496235543785,0.005939745582932928
SA_909.0_25-Nov-2015_19:36,0.9285626412692437,0.0511861286067861,0.02025123012397012
SA_909.0_25-Nov-2015_20:06,0.9054709887233465,0.06441108926912785,0.03011792200752577
SA_909.0_25-Nov-2015_20:36,1.0,0.0,0.0
SA_909.0_25-Nov-2015_21:10,1.0,0.0,0.0
SA_909.0_25-Nov-2015_21:52,1.0,0.0,0.0
SA_909.0_25-Nov-2015_22:30,0.9820946355260305,0.009664772407601345,0.008240592066368192
SA_909.0_25-Nov-2015_23:07,0.8341778592195386,0.04715105635648722,0.11867108442397423
SA_909.0_25-Nov-2015_23:55,0.8720898598097823,0.04847897687253501,0.07943116331768271
