component,Calanoida indet (small),Calanoides acutus,Calanus propinquus,Calanus simillimus,Candacia cheirura,Candacia maxima,Candacia sp.,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clio pyramidata,Cnidaria indet,Copepoda nauplius indet,Ctenocalanus citer,Decapoda (natant) indet juv,Decapoda zoea indet,Egg indet,Egg mass,Euchirella rostromagna,Eukrohnia hamata,Euphausia frigida,Euphausia frigida calyptopis,Euphausia frigida furcilia,Euphausia hanseni furcilia,Euphausia longirostris,Euphausia longirostris calyptopis,Euphausia longirostris furcilia,Euphausia spinifera calyptopis,Euphausia spinifera furcilia,Euphausia superba,Euphausia superba C1,Euphausia triacantha,Euphausia triacantha calyptopis,Euphausia triacantha furcilia,Euphausia vallentini,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Haloptilus oxycephalus,Hansarsia megalops,Heterorhabdus lobatus,Hyperiella sp.,Hyperiidea indet,Limacina sp.,Lucicutia sp.,Metridia gerlachei,Metridia lucens,Metridia sp.,Neocalanus tonsus,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta barbata,Paraeuchaeta exigua,Paraeuchaeta sp.,Pelagobia longicirrata,Phronima sp.,Pisces larvae,Pleuromamma borealis,Pleuromamma robusta,Pleuromamma sp.,Primno macropa,Pseudosagitta gazellae,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Siphonophorae nectophore,Spongiobranchaea australis,Subeucalanus longiceps,Teuthida indet,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F5,Thysanoessa macrura F6,Thysanoessa macrura furcilia,Tomopteris carpenteri,Tomopteris sp.,Vibilia antarctica
component_1,36.08022673054572,0.6764482107284585,0.01909003555229132,5.909309045618484,0.0017799837198920023,0.0006979089022384134,0.0008530458503228644,0.07289075217030594,1.5332447967117566,0.28202815510790136,0.0013833527713326943,0.0070105669713084896,0.0,0.030876810845430584,0.0,0.0,0.0,0.0013221558831329637,0.0003235766907997249,0.01690879253008316,0.05194470680813587,0.0031475230474558667,0.003302034373190308,0.000465129860815114,0.004636890837124239,0.0002695291041493026,0.000787666729195149,0.0010828594702342695,0.0007563256033177067,0.004743096554300535,0.0,0.005423937858500754,0.0,0.009063352414495789,0.029205235469169907,0.0005751442612140027,0.011267712131989701,0.01060068822325444,0.07188833996825794,0.01800104404477447,0.11089777478799999,0.7332031519707477,0.0013105169550858733,0.00032244892477332993,0.0019481175165242492,0.00017291788378559508,0.08739500033777006,1.7906356690513106,0.0030922710994781204,0.0,0.5338859767190827,0.0,0.0,0.0,11.375051378041793,0.026064973411068487,0.28414859617430643,0.00012006584916754896,0.17910005960828485,0.0075263197017569885,0.0,0.0002695291041493026,0.0,0.0029855494584140746,0.07305225863373126,0.002523614967571685,0.04080505454119111,0.006263861160438813,0.02438785674785181,0.39164253834134055,0.018389223962006637,0.002018823715394423,0.00024791912250322315,0.0007731751577714021,0.0010425352272240673,0.15416040240035647,0.19951268100877015,0.0011083745559601673,0.007212299227488588,0.0005390582082986052,0.012957177695886706,0.0,0.0,0.8813744194611115,0.00044629952410264485,0.0023602472067241562,0.002232521026894899,0.0
component_2,2.017651768826038,0.41465745273452853,0.012280201015276528,0.0,0.0,0.0,0.0,0.03110355315224484,0.40680752441010726,0.26161914445033496,0.0023513993663702246,0.000383928845288428,0.9355542551900318,0.0,0.00011718700005015034,0.0004891327775286195,0.0013665477797596992,0.003095013025017452,0.0003443337951759172,0.0038178716173704295,0.0,0.0,0.0,0.0,0.0,0.00018946874144622726,0.0,0.0009629686786157512,0.0,0.00807878466486878,0.008645623974622362,0.0,0.0018513139263544732,0.0,0.0,0.0011161233031537193,0.0,0.0018654848543241606,0.0,0.0,0.0,4.641329842403447,0.000798935703164976,0.00032196971688846707,0.0,0.0,0.0,0.0,0.0,0.021963047371955372,0.0,0.0034978123565282183,0.28025562420562977,1.9238847814366524,29.94102492429679,0.0,0.0,0.0002742422775725774,0.0,0.00366184408814984,0.005883088223373134,0.00018946874144622726,0.0007826919670828194,0.0,0.035558673430718855,0.0,0.0,0.001362087207705387,0.007090666036094606,0.04090972698054816,0.0,0.0003619312757093221,4.948779755368391e-05,0.001485595560504258,0.0,0.017079374080415186,0.017766507222103798,9.360070841718368e-05,0.011188136762857999,0.0003789374828924545,0.01903238192844005,0.00013793219853990512,0.001158105769072541,0.4772407300132235,0.000680448480151984,0.0,0.0012638420126118775,0.0006242828638613746
