component,Calanoida indet (small),Calanoides acutus,Calanus propinquus,Calanus simillimus,Candacia maxima,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clione limacina antarctica,Copepoda nauplius indet,Ctenocalanus citer,Egg indet,Egg mass,Eukrohnia hamata,Euphausia frigida furcilia,Euphausia triacantha,Euphausia vallentini,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Foraminifera indet,Fritillaria sp.,Haloptilus oxycephalus,Harpacticoida indet,Hyperiidea indet,Limacina sp.,Metridia lucens,Metridia sp.,Neocalanus tonsus,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta sp.,Pleuromamma sp.,Primno macropa,Rhincalanus gigas,Rhincalanus gigas nauplius,Subeucalanus sp.,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F5,Tomopteris sp.
component_1,2.6029979639795413,0.05019726455278624,0.0031711760525700576,0.0,0.0,0.05540773961410665,0.14364281067596213,0.4308512971708772,0.0,2.043359053875993,5.508272175622132,0.4045096616796798,0.0014779538392009383,0.04273124619639807,0.0,0.015512707061452998,0.0,0.02203400784490306,0.023233058853856844,7.811960854483349,2.6653374653525153,0.0006046911488969739,0.030332713163041577,0.016426274456170762,0.23738322492137318,0.0,0.0,0.0,1.0688912534353983,29.915254070658438,0.0,0.0003154998484161466,0.001694572366529789,0.0,0.017701332439765835,0.07036224635132239,1.9111654658157142,0.0,0.008546048706034568,0.011669985767874196,0.0,0.0,0.0,0.0,0.0,0.0,0.001501027094298232
component_2,21.76648681175947,0.5624663069692121,0.013053848403171137,9.720482881834851,0.005875386013420024,0.05652169467162155,1.536415873244316,3.9740162230645777,0.016269087648054945,0.5630322412523469,11.786641757230063,0.0,0.0,0.08703081533708719,0.11100928908337587,0.0,0.056650829434480195,0.06409128594987,0.17485794699374935,6.132168595372753,0.0,0.0022380914891872157,0.01961896967905399,0.04743071696058413,0.9975156463086319,0.2971691655571518,0.07616751660496243,0.717486918095709,0.45209698298170237,7.839835515524681,0.0028095534498179635,0.10724002469332199,0.012866840964450172,0.05000000439906143,0.009189197621312005,0.45728560642676186,1.5531652103731435,0.008980668316134144,0.02616630817419155,0.037160028458232755,0.19991185187170524,0.40245265119031154,0.060367459414754875,0.2061408712874438,0.02331356207042158,0.03308378799686333,0.002863950652186757
