component,Calanoida indet (small),Calanus australis,Candacia falcifera,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Copepoda nauplius indet,Decapoda zoea indet,Eukrohnia hamata,Euphausia longirostris,Euphausia spinifera calyptopis,Euphausia spinifera furcilia,Euphausia vallentini,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Globorotalia sp.,Hansarsia megalops,Harpacticoida indet,Hyperiidea indet,Limacina sp.,Lucicutia sp.,Mecynocera clausi,Metridia lucens,Neocalanus tonsus,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta sp.,Pleuromamma gracilis,Pleuromamma robusta,Primno macropa,Pseudosagitta gazellae,Rhincalanus gigas nauplius,Salpa thompsoni,Sapphirina sp.,Subeucalanus sp.,Thalia sp.,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F6
component_1,4.735641796198085,0.00013716770186231444,0.0,0.0,14.115435314473368,0.04141644585903761,0.0,0.0017743140437268606,0.023076094485909616,0.0,0.011742371440072868,0.0,0.0010840688139552013,0.0,0.0,0.0,0.0,0.0,0.0030879288210021905,0.0,0.0,0.04642335502813702,0.0010260723811775807,0.005005489795086545,0.00402200561956722,0.44279162049188686,0.0,0.13509392575406376,0.22909012447681762,0.01862354920876172,0.008941801340746899,0.01619383609755941,0.0,0.023097896256175608,0.0008192693509272445,0.033326637722849634,0.0,0.010681548847952292,0.0,0.0,0.0,0.0,0.0008036531937790187,0.0741630409931825,0.07188349188905177,1.1022752372202498,0.005361646244890911,0.004382052134972696
component_2,0.6073261718561287,0.0011481364044267268,0.05229509530715852,0.0,0.0,0.002313638382503065,0.0,0.0071541371909400785,0.014966516935511128,0.00491438392623696,0.01664417004480188,0.0,0.05338896777583935,0.04922890524065785,0.05103431411248799,0.039706130822651335,0.06066155041252342,0.0,0.004322695669250535,0.0421600376379595,0.0,0.00875387851689051,0.004297200462090784,0.0013670529326312957,0.005472455386509355,0.08148051894607011,12.16736519314171,0.34432901023765106,0.0,0.013688633590815765,0.004862739761850254,0.00943109634634057,0.0008574542674003675,0.01600390402893331,0.0,0.08907959977837832,0.0,0.008536244301921774,0.0,0.0,0.0,0.0,0.057203082128819825,0.14996680581983174,0.0,0.10405009127451392,0.0,0.0
component_3,1.9840299745720815,0.02005920514462233,0.0,0.2225300830151958,0.0,0.0,0.0021658422993207265,0.006815272508273538,0.014883004422653825,0.03749121248479662,0.008343664902238665,0.0665303888212205,0.0,0.04879014473478577,0.060978073583061156,0.1800305263658483,7.196279437520339,0.0016099059171587123,0.11674051958289879,0.038417068737791875,0.011007103651356391,0.01727430253866213,0.03448188394484243,0.008718820315441108,0.009384115623562778,0.08013171231064412,0.0,0.5783288536511835,7.399506076490721,0.12594416800746785,0.04538964324793595,0.0721389387172296,0.012008807064717483,0.059091356336610654,0.014826406480337468,0.14456951708912227,0.04212661047776298,0.013378772141920271,0.043405029790609374,0.028555379939284,0.9459821912352294,0.038128404820017225,0.0026387020157769003,0.14131852737519118,0.0,0.27927936050225566,0.02304254769003389,0.06932768384047991
