Segment_ID,component_1,component_2,component_3
AA_582.0_04-Feb-2011_06:34,0.0,0.11445848470918352,0.8855415152908166
AA_582.0_04-Feb-2011_06:59,0.0,0.026311891381974418,0.9736881086180257
AA_582.0_04-Feb-2011_07:25,0.0,1.0,0.0
AA_582.0_04-Feb-2011_07:51,0.0,0.93140739944156,0.06859260055843985
AA_582.0_04-Feb-2011_08:16,0.0,0.14797255437388712,0.852027445626113
AA_582.0_04-Feb-2011_08:42,0.06055411281690732,0.017707133488993408,0.9217387536940993
AA_582.0_04-Feb-2011_09:07,0.4274247550873281,0.07604286894559613,0.4965323759670758
AA_582.0_04-Feb-2011_09:33,0.32591875760490924,0.057915782400238175,0.6161654599948526
AA_582.0_04-Feb-2011_09:59,0.1487518142175256,0.6367173531884714,0.21453083259400302
AA_582.0_04-Feb-2011_10:25,0.20475158530558316,0.3926726485979313,0.4025757660964857
AA_582.0_04-Feb-2011_10:51,0.48931650256809045,0.35185094004492656,0.15883255738698296
AA_582.0_04-Feb-2011_11:17,1.0,0.0,0.0
AA_582.0_04-Feb-2011_11:43,0.8922579356680745,0.10774206433192544,0.0
AA_582.0_04-Feb-2011_12:09,0.6574475277371132,0.3425524722628867,0.0
AA_582.0_04-Feb-2011_12:35,0.40778528090829225,0.5224948684136556,0.06971985067805207
AA_582.0_04-Feb-2011_13:02,0.3723069995176759,0.5612737297168875,0.06641927076543667
AA_582.0_04-Feb-2011_13:28,0.3086051685466547,0.48640873579185817,0.20498609566148707
AA_582.0_04-Feb-2011_13:55,0.0026966830934616846,0.9928790906450092,0.004424226261528938
AA_582.0_04-Feb-2011_14:22,0.07131699724201805,0.7016830345064681,0.22699996825151378
AA_582.0_04-Feb-2011_14:50,0.10167823329327383,0.8144476881889234,0.08387407851780261
AA_582.0_04-Feb-2011_15:16,0.26669564301024923,0.15542605942363072,0.57787829756612
AA_582.0_04-Feb-2011_15:43,0.2699217927819019,0.0062222100495777566,0.7238559971685203
AA_582.0_04-Feb-2011_16:09,0.4366790983991324,0.06447857659753738,0.4988423250033302
AA_582.0_04-Feb-2011_16:35,0.37182415205709207,0.20451590795431757,0.42365993998859036
AA_582.0_04-Feb-2011_17:00,0.6202216820656219,0.029791205647168598,0.34998711228720963
AA_582.0_04-Feb-2011_17:25,0.6193108375029859,0.0,0.3806891624970141
AA_582.0_04-Feb-2011_17:50,0.44976498037742324,0.00013324780198382312,0.550101771820593
AA_582.0_04-Feb-2011_18:15,0.042952007850306895,0.009408857107261793,0.9476391350424314
AA_582.0_04-Feb-2011_18:39,0.04528014799119242,0.04331164808747056,0.9114082039213371
AA_582.0_04-Feb-2011_19:04,0.06202295542410993,0.08186081047559253,0.8561162341002975
AA_582.0_04-Feb-2011_19:28,0.0,0.0,1.0
AA_582.0_04-Feb-2011_19:52,0.07740480506081605,0.1867308369926386,0.7358643579465454
AA_582.0_04-Feb-2011_20:16,0.0,0.415124707724484,0.584875292275516
AA_582.0_04-Feb-2011_20:40,0.0,0.013065650317490385,0.9869343496825096
AA_582.0_04-Feb-2011_21:04,0.004347211208296354,0.23159301631038423,0.7640597724813195
AA_582.0_04-Feb-2011_21:29,0.0,0.08344717728113453,0.9165528227188654
AA_582.0_04-Feb-2011_21:53,0.0,0.15936023939020358,0.8406397606097965
AA_582.0_04-Feb-2011_22:17,0.02977586672722196,0.0,0.9702241332727781
AA_582.0_04-Feb-2011_22:40,0.0,0.0660739907927284,0.9339260092072716
AA_582.0_04-Feb-2011_23:04,0.0,0.0,1.0
AA_582.0_04-Feb-2011_23:28,0.0,0.0,1.0
AA_582.0_04-Feb-2011_23:52,0.0,0.0,1.0
AA_582.0_05-Feb-2011_00:16,0.0,0.0,1.0
AA_582.0_05-Feb-2011_00:39,0.01524861014680221,0.0003963780847653581,0.9843550117684323
AA_582.0_05-Feb-2011_01:03,0.0,0.0,1.0
AA_582.0_05-Feb-2011_01:27,0.0,0.0,1.0
AA_582.0_05-Feb-2011_01:51,0.0,0.000193405221536798,0.9998065947784632
AA_582.0_05-Feb-2011_02:23,0.005276506517359921,0.0023146486036216595,0.9924088448790184
AA_582.0_05-Feb-2011_02:54,0.0,0.0,1.0
AA_582.0_05-Feb-2011_03:18,0.0,0.0,1.0
AA_582.0_05-Feb-2011_03:43,0.2876962509423977,0.04865751037656586,0.6636462386810364
AA_582.0_05-Feb-2011_04:08,0.06353348357263769,0.006031534551446102,0.9304349818759162
AA_582.0_05-Feb-2011_04:32,0.10420124275764714,0.14665960766420036,0.7491391495781525
AA_582.0_05-Feb-2011_04:57,0.0,0.0,1.0
AA_582.0_05-Feb-2011_05:22,0.0,0.0,1.0
AA_582.0_05-Feb-2011_05:47,0.060991674652539,0.010944036146669056,0.9280642892007919
AA_582.0_05-Feb-2011_06:13,0.0,0.0,1.0
AA_582.0_05-Feb-2011_06:38,0.0,0.0,1.0
AA_582.0_05-Feb-2011_07:02,0.0,0.0,1.0
AA_582.0_05-Feb-2011_07:27,0.0,0.0,1.0
AA_582.0_05-Feb-2011_07:52,0.0,0.0,1.0
AA_582.0_05-Feb-2011_08:17,0.0,0.0,1.0
AA_582.0_05-Feb-2011_08:54,0.0,0.003537107469344041,0.9964628925306559
