component,Calanoida indet (small),Calanoides acutus,Calanus propinquus,Calanus simillimus,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Copepoda nauplius indet,Ctenocalanus citer,Decapoda zoea indet,Euphausia superba,Euphausia vallentini,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Hyperiidea indet,Limacina sp.,Metridia gerlachei,Metridia lucens,Neocalanus tonsus,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta exigua,Pelagobia longicirrata,Pisces egg,Pisces larvae,Primno macropa,Pseudosagitta gazellae,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Spongiobranchaea australis,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F5,Thysanoessa macrura furcilia
component_1,34.444044245259846,0.0,0.0,2.3105595042954907,0.0007773381680947997,2.6888717968581273,0.30492203410896246,1.2239626206070942,0.016245092797472264,0.00016216580057184458,0.0,0.0,0.020850206814293597,0.009847724094196203,0.01260617409315032,0.0,1.5960621321149133,0.007713879730630476,0.09882977190924291,0.000980135621760618,0.044909326245489344,0.017624263634008198,0.002709667019274014,1.578058446674015,0.0,0.05861605784805874,0.012446744332761732,0.0014875723064871268,0.0,0.00534869793987842,0.013763278560784707,0.0006770035905626488,0.0,0.12986262690630354,0.0029473771978228286,0.0,0.012411484384906442,0.06300819311700342,0.006803600262506801,0.055304615503451504,0.03177647572313452,0.05679739445027209,0.05993630019420924,0.0
component_2,0.932592230624113,0.14274023293924662,3.596934074573326e-05,3.598387269427221,0.004322677629741619,2.3879788114704437,0.13019503996666418,0.0,0.007676244881555471,0.0,0.0003155770923278708,0.013493632036543489,0.06430790376771449,0.04865397920079984,0.016495299526376746,3.30724516032421,0.8965582082117844,0.069690935776289,0.04598832107166703,0.0,0.027060288639821156,0.0,0.011483932711902598,24.89219812702919,0.004599321684250162,0.17685045927363804,0.1945510490720427,0.0,0.006448581161927622,0.0,0.0,0.009912445526851919,0.07722722228910177,0.3120775189887912,0.003917638425635309,0.00011638520410162311,0.4677038719546194,0.013942093611402083,0.0,0.0015439568532933758,0.0,0.019778884077538837,0.0,0.005773598777740522
