component,Calanoida indet (small),Calanoides acutus,Calanoides brevicornis,Calanus australis,Calanus simillimus,Candacia maxima,Centropages bradyi,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clio sp.,Copepoda nauplius indet,Ctenocalanus sp.,Cyllopus lucasii,Decapoda (natant) indet juv,Decapoda zoea indet,Egg indet,Egg mass,Euchirella rostromagna,Eukrohnia hamata,Euphausia frigida calyptopis,Euphausia frigida furcilia,Euphausia longirostris,Euphausia longirostris calyptopis,Euphausia longirostris furcilia,Euphausia spinifera furcilia,Euphausia superba,Euphausia triacantha calyptopis,Euphausia triacantha furcilia,Euphausia vallentini,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Haloptilus oxycephalus,Hansarsia megalops,Harpacticoida indet,Hyperiidea indet,Limacina sp.,Mecynocera clausi,Metridia lucens,Neocalanus tonsus,Nyctiphanes australis calyptopis,Nyctiphanes australis furcilia,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta sp.,Pelagobia longicirrata,Pisces larvae,Pleuromamma borealis,Pleuromamma sp.,Primno macropa,Pseudosagitta sp.,Pyrosomatidae indet,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Siphonophorae nectophore,Solmundella bitentaculata,Spongiobranchaea australis,Subeucalanus longiceps,Teuthida indet,Themisto gaudichaudii,Thysanoessa gregaria,Thysanoessa gregaria calyptopis,Thysanoessa gregaria furcilia,Thysanoessa macrura,Thysanoessa macrura C1,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F6,Tomopteris sp.,Vibilia sp.
component_1,0.21035583993790136,0.004735214989336224,8.748706828297465e-05,2.8230240072341146e-05,0.0,0.0,1.4757864438813812e-05,7.466912800072392e-06,0.0168575792096678,0.0021957034675004544,0.00016047859442901513,0.061137283979546354,0.0,2.562319650093021e-05,0.0,0.0,0.02639173993943828,1.956462266435485e-05,0.0,2.542342763374117e-05,0.0,0.0,0.0,0.0,1.853113149708483e-06,0.0,4.19277636902455e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009341939531053662,0.06807677621630706,0.0,0.0,8.237007858224486e-05,0.0,0.0,0.00010620539745979479,0.0,0.0,1.56406764221228e-05,0.0,0.003091467447676627,0.5032166857443966,0.0,0.0,0.0,0.0,2.417158298021386e-05,0.0,0.0,0.0,0.0,0.0,0.03944931128640354,0.001253205181876967,0.05151215871527756,0.0,4.015716843048855e-06,0.0,0.0,0.0,4.9916215291879594e-05,8.260744392942626e-05,0.0,2.5533230553340702e-05,0.0,0.0008046031897702596,0.0,0.0,0.0,0.0008043827424551137,0.0,0.0,0.0,0.0,0.0,1.0570262989580837e-05
component_2,0.4834881063664889,0.004311637950775036,0.0006822257245583297,0.0004806203603995954,0.1122301349005879,0.0003472164510278527,2.2357094151100002e-05,0.0009973409055932774,0.05525301276269742,0.010622869579816433,0.00012699494967695148,0.016103119048029718,0.0007977341318146596,2.431416092553832e-06,0.0001158445745354044,9.492292101267975e-05,0.002926637070159211,5.968200635449584e-05,0.0,0.0004326059801337291,0.0012601404544431672,0.00021874672498560315,0.0,0.0,0.0,0.00018517976335246728,7.114567532453406e-06,0.00029140898137906124,0.00105911546646845,0.0014065919331967994,0.002281571477460641,0.002607167689253818,0.0032800139620298495,0.003614213606128291,0.0002465016103055629,0.0015609927451809668,0.03969375658511887,0.0001008716545379665,0.0,0.0,0.0015314694836410082,0.010403484907049546,0.00010981488816894487,0.0040113477239938165,0.0,2.9030669914566784e-05,3.268057596539231e-05,0.06515224853027325,0.12354821936654829,2.8943953779761158e-05,0.015697793763532447,0.00010290215045019875,0.0006423052799947616,5.964758096015072e-06,1.912786069131808e-06,0.0,0.0003126979854406147,0.0004001933281092839,3.924132162919142e-06,0.0,0.001938102509957176,0.009568070751756681,0.006872333783337427,0.0,1.607935048903622e-05,0.00033453575034642503,0.0,1.8758916644291011e-06,0.0012775869085328154,0.00043152865689288496,8.43221818186406e-05,0.0005024958916648007,0.0,0.0001341571303779282,0.0009831342427127807,0.0006027528153892208,0.003944295416426378,0.0006563418851368698,0.001874024594390358,0.0001158445745354044,0.0006875096057977793,0.0006323754799256113,0.0004188168803780501
component_3,0.16831655366170528,0.0,0.0004403050081162673,0.0003764780089955927,0.0,0.0,2.3313236677703994e-05,0.002156578579705544,0.008752407397007961,0.001120050986234789,0.0,0.03539406895470418,0.0,0.0,0.0,0.0025110508599004385,0.010411494070649108,6.510149556448008e-07,0.0014841058722771948,0.00024274563989486945,0.0,0.0,0.00023294100791622786,0.0012509507278109092,0.0004807797175763339,0.0,2.2102171009553165e-08,0.0,0.0,0.0,0.0,0.0,0.008308400850065314,0.0012279706417756594,0.0,0.0,0.029476528343760026,0.0,0.0014957085455285862,7.398686833540192e-08,0.0050092347264122745,0.0,0.0010764455442364542,0.036646937117621396,0.45101826914841453,3.863810023334079e-06,4.145122497615644e-05,0.013391985598578432,0.17615444584335335,0.009191106113559515,0.004854392326299847,0.0,0.0,3.982502054456427e-05,0.012685309968361714,0.0026285616514396238,0.00010348485236924784,0.0008422032952477635,0.0002907264761922525,0.0,0.0,0.0,0.0017796066265995908,0.0016185090588451306,3.775897508902517e-05,0.0,0.002601184992598469,0.0,0.0,0.0027273951690930903,4.830541434246068e-05,0.003425916078497705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.990175300668886e-05
