Segment_ID,component_1,component_2,component_3,component_4,component_5
AA_64.0_15-Jan-2000_07:38,7.702225495550898,1.8078302458985853,0.11037272280305777,0.7270912445589385,0.0
AA_64.0_15-Jan-2000_07:57,6.646168948171599,1.5485624787997094,0.15823801526642148,0.37553201531837327,0.7987140187549921
AA_64.0_15-Jan-2000_08:15,6.388573227726008,1.8902937824144508,0.09130049242840364,0.4751215362101968,0.7878415585553534
AA_64.0_15-Jan-2000_08:33,7.9565353387730235,2.0953953695171506,0.0,0.3936629810403411,0.13209524923578042
AA_64.0_15-Jan-2000_08:51,7.1568128633875485,1.8469662779063571,0.04467926865823125,0.4459456838296148,0.0
AA_64.0_15-Jan-2000_09:09,7.9588222150743535,2.0813647685747094,0.6444899376638102,0.3735679018570969,0.0
AA_64.0_15-Jan-2000_09:27,8.041196811202934,1.9294517919979444,0.09958491097103316,0.4173913198752029,0.0
AA_64.0_15-Jan-2000_09:46,7.620476787725914,1.7472730982049436,0.0835585280176748,0.8401263771157335,1.711014674813634
AA_64.0_15-Jan-2000_10:05,8.200033052749976,2.5863000287305207,0.1302030308670304,0.6646171677586763,0.830855276042682
AA_64.0_15-Jan-2000_10:24,7.431220098634918,1.4942321895892243,0.17418238985391157,0.5595851616198382,0.31648561237594625
AA_64.0_15-Jan-2000_10:42,7.1956028361996385,1.4137009378077336,0.06820355173775802,0.6881213071964558,0.0
AA_64.0_15-Jan-2000_11:01,7.015366237480381,2.302161423732463,0.3016859463374075,0.330168778479403,0.0
AA_64.0_15-Jan-2000_11:19,5.93114416077587,1.5353041600642854,0.12292501025547439,0.4826655231963259,0.7081590472329153
AA_64.0_15-Jan-2000_11:37,6.029147149394097,1.4389008919286903,0.22427415194484732,1.6919642768747076,0.0
AA_64.0_15-Jan-2000_11:56,6.008824695646086,2.4094397962979226,0.0843591345077355,2.348709286342376,0.5423804495048484
AA_64.0_15-Jan-2000_12:15,5.620962442458559,2.208370881672054,0.0,3.509192751358572,0.730776453475069
AA_64.0_15-Jan-2000_12:34,6.371474086406084,4.589661656927686,0.0,0.8012099385727033,0.0
AA_64.0_15-Jan-2000_12:52,6.2504029675965445,3.2421578682657484,0.0,0.44067369694919584,0.0
AA_64.0_15-Jan-2000_13:11,4.742837862280575,2.144811339804063,0.0,1.9253339934255065,0.0
AA_64.0_15-Jan-2000_13:30,5.045131773982108,1.890190216931407,0.0,0.9436749437978961,0.0
AA_64.0_15-Jan-2000_13:52,4.877191412516195,1.5854247592038186,0.0,0.447433323163172,0.07265514953504391
AA_64.0_15-Jan-2000_14:21,6.268025445615361,2.18628133768963,0.0,1.2893000031443986,0.0
AA_64.0_15-Jan-2000_14:48,7.795600869662783,3.0798195879707166,0.0,0.49570428484885687,0.002729333668652429
AA_64.0_15-Jan-2000_15:16,7.833643926568189,2.874162821154595,0.0,0.15395790565532855,0.3062966156831587
AA_64.0_15-Jan-2000_15:45,6.952768208891291,2.307569867158844,0.0,0.14896181414687173,0.0
AA_64.0_15-Jan-2000_16:14,6.263735130743631,2.912280776838506,0.23970593497506082,0.4295222168264847,0.967711667953175
AA_64.0_15-Jan-2000_16:44,5.86617322452686,2.114661682153025,0.0,0.2417134368518667,0.1217047594528248
AA_64.0_15-Jan-2000_17:14,5.542913191754562,2.677145710680171,1.285521443038121,0.4008459223082921,0.2847558062787006
AA_64.0_15-Jan-2000_17:41,5.329519360181605,2.2779033915621274,0.29646179872427386,0.6653297869158107,0.5777610164448033
AA_64.0_15-Jan-2000_18:08,5.763325606464136,2.602478685072686,0.9266572323636982,0.5095003165325597,0.0
AA_64.0_15-Jan-2000_18:35,4.6908055954069265,2.6117290805444244,1.3158137743180824,0.2937025714813044,1.263950779000468
AA_64.0_15-Jan-2000_19:01,5.383378459612018,1.9956115271484198,0.23630749274371862,1.0063329489154342,0.0
AA_64.0_15-Jan-2000_19:27,4.414083026550654,1.7260593946756335,0.0,1.7228322384560344,0.19530089778332355
AA_64.0_15-Jan-2000_19:50,3.6377523611568985,1.3643043390474534,0.0,1.2803045396086825,0.0
AA_64.0_15-Jan-2000_20:12,3.5957450131311854,1.2529345412987376,0.516596569955455,0.8809543081125909,0.0
AA_64.0_15-Jan-2000_20:34,2.132705928607365,0.9359323024428239,0.8918945932573255,0.795819053966836,0.6936008350455205
AA_64.0_15-Jan-2000_20:56,2.4153835850478003,0.6453180729670218,0.42046920935218884,1.2936224533002525,0.16075861982376824
AA_64.0_15-Jan-2000_21:19,1.8717192666105082,0.3691960295074681,1.5315006516127132,1.4820995511845196,1.1618329218519594
AA_64.0_15-Jan-2000_21:42,0.8878351418492252,0.13498531719452253,1.562336112577576,1.2015903495201647,0.8652306392604951
AA_64.0_15-Jan-2000_22:04,1.257098818493008,0.4702891347427455,2.11825911189933,1.1146307887626916,0.0
AA_64.0_15-Jan-2000_22:27,1.1009586830535765,0.3259734377684066,1.0433034435377282,0.8834855346104986,0.0
AA_64.0_15-Jan-2000_23:01,0.8297004082215359,0.32553569806937144,3.1579656077123097,0.647388184240777,0.0
