component,Calanoida indet (small),Calanoides acutus,Calanus propinquus,Calanus simillimus,Candacia maxima,Cnidaria indet,Eukrohnia hamata,Euphausia frigida,Euphausia frigida calyptopis,Euphausia frigida furcilia,Euphausia superba,Euphausia triacantha furcilia,Euphausiidae furcilia indet,Foraminifera indet,Fritillaria sp.,Haloptilus oxycephalus,Harpacticoida indet,Heterorhabdus austrinus,Hyperiidea indet,Limacina sp.,Nauplius indet,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta antarctica,Paraeuchaeta sp.,Pelagobia longicirrata,Pisces egg,Pisces larvae,Pleuromamma robusta,Pseudosagitta gazellae,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Spongiobranchaea australis,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura calyptopis,Thysanoessa macrura furcilia,Tomopteris sp.
component_1,0.14073287856025182,0.0,0.00013565586854634556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.098694475217092e-06,6.518805003197386e-05,8.107217759090746e-07,0.0,0.0,2.676003846285039e-05,0.00016460829370205327,0.0,2.1224445506327096e-05,0.0,0.005246082193779324,0.0032662458269937114,0.830380508308077,0.0,0.0,0.0,0.0,4.6676302897808e-05,0.0,0.0,9.265206530862178e-05,0.0,0.0,0.019260398629529125,0.0,0.0,0.00017738786422785994,0.00021039914371989075,0.00014094264210084222,0.0,2.8482350613445066e-05
component_2,0.947606078849763,0.03452980862772151,0.0,0.0,0.0004139790905779513,0.0,0.0,0.0001305598475885146,0.00013196970207011508,0.00011832526533559036,0.0,4.5967634902278174e-05,8.378180211527096e-05,0.0,0.004419708047849959,0.0,0.0005744179699646957,0.0,0.0005729645057612056,0.0,0.0,0.0035018726402949443,0.0,0.0,7.474292238120397e-05,0.00013171722601687346,0.00045992762395141945,6.1614943088122e-05,0.0,9.933685863478437e-05,9.322106910674232e-05,0.0,0.0,0.00036944620827993047,0.00015706214614724648,0.0,0.0013279863795687106,0.0,4.9743584582283054e-05,0.005045767054297709,0.0
component_3,0.0,0.0,0.0,0.0036740807213067692,0.0,0.002429635050483776,0.0012312408302235741,0.0,0.0,0.00011767785077092194,0.019916595080031577,0.0,0.0,0.635620897672647,0.0,0.0,0.0,2.1117192020965356e-05,0.0,0.005051119505352262,0.11764578145371637,0.002645831893791595,0.07870388179758832,0.012444218960552566,0.0020078771487143402,0.0,0.00010904059322016624,0.0,0.05044352486177096,0.0,0.0,0.0,0.0030467265707967307,0.023377810677231343,0.0006102706999762837,0.002922435082341227,0.0006710369272788007,0.0067700041976381945,0.0,0.03053919523254633,0.0
component_4,0.4008508352386758,0.24361700006770953,0.0,0.2126235610896292,0.0,0.0,0.006626386889808278,0.0,0.0,0.0,0.0,0.0,8.89862382449034e-05,0.0,0.0013526685730963566,0.0,0.0,0.00038542926467038886,0.0,0.024015953155704695,0.0,0.02119277661864369,0.0,0.0,0.007111057875096525,0.0,0.0,1.0314280618048438e-05,0.0,0.003133737153457259,0.0,0.0010295139967884562,0.027121345572990105,0.006343332578842581,0.0,0.0,0.0,0.000323172483408417,0.0,0.04375163333554428,0.0004222955870713666
component_5,0.0,0.004489888416177283,0.0,0.0,0.0,7.805123108185035e-05,0.0,0.0,0.0,0.0,8.284901302445466e-06,0.0,0.0,0.0,0.07017755691897933,0.0,0.0,0.0,0.0,0.0,0.02960990127330731,0.0008426040720055122,0.884474232144197,0.0,0.0,2.9663902791547303e-05,0.0005819032065874213,0.0,0.0,0.0,0.0,0.0,0.0,0.008862573214121814,0.00032569843534388244,0.0,0.00019891842489979172,0.0,0.0,0.0003207238592049013,0.0
