Segment_ID,component_1,component_2,component_3,component_4,component_5
AA_63.0_14-Jan-2000_06:16,0.0,0.008062875589215708,0.17020793040044918,0.0,0.8217291940103352
AA_63.0_14-Jan-2000_06:34,0.0,0.028947322096114197,0.05349722741062791,0.0,0.9175554504932579
AA_63.0_14-Jan-2000_06:52,0.0,0.024943597373384932,0.14529754971393813,0.0,0.8297588529126769
AA_63.0_14-Jan-2000_07:10,0.0,0.02972073399402449,0.1043102976844867,0.0,0.8659689683214888
AA_63.0_14-Jan-2000_07:28,0.024163997801889114,0.025611563615932028,0.031191139200308915,0.0,0.91903329938187
AA_63.0_14-Jan-2000_07:46,0.08134282294619223,0.020343753652689183,0.09557371724930112,0.0,0.8027397061518174
AA_63.0_14-Jan-2000_08:04,0.2119134098217057,0.0,0.0658858991703552,0.0,0.722200691007939
AA_63.0_14-Jan-2000_08:23,0.058447442463939014,0.017997904887410595,0.04216557884110463,0.0,0.8813890738075457
AA_63.0_14-Jan-2000_08:41,0.18196703092181155,0.0,0.10845681804368126,5.3595051476625016e-05,0.7095225559830306
AA_63.0_14-Jan-2000_08:59,0.20866750374480758,0.0,0.12640556253929,0.0,0.6649269337159024
AA_63.0_14-Jan-2000_09:17,0.21921542109076225,0.013400623779301964,0.09878630820767421,0.0,0.6685976469222616
AA_63.0_14-Jan-2000_09:39,0.02445956276558781,0.053064814287175,0.0009389281821201139,0.0,0.9215366947651171
AA_63.0_14-Jan-2000_10:00,0.04710358322029999,0.04862896023953446,0.02087347255871726,0.0,0.8833939839814483
AA_63.0_14-Jan-2000_10:22,0.12653981061673356,0.030597467802371724,0.037915603026415064,0.0,0.8049471185544798
AA_63.0_14-Jan-2000_10:44,0.19190730822863944,0.08612107013902791,0.06443229535030014,0.011460884913814877,0.6460784413682177
AA_63.0_14-Jan-2000_11:06,0.31840825832561254,0.08917057300304887,0.09102225945149871,0.028921736608161597,0.47247717261167826
AA_63.0_14-Jan-2000_11:28,0.166999168784222,0.10563422398632089,0.2619465834669545,0.022671471767968295,0.4427485519945342
AA_63.0_14-Jan-2000_11:50,0.0,0.13242294175657732,0.07745307121815172,0.023138884023403146,0.7669851030018678
AA_63.0_14-Jan-2000_12:12,0.09802717534124321,0.1745866960444784,0.009554698723624543,0.018863652711639516,0.6989677771790143
AA_63.0_14-Jan-2000_12:34,0.12054734686664194,0.18118019536078844,0.0526963803418929,0.025988976917002037,0.6195871005136747
AA_63.0_14-Jan-2000_12:55,0.1685710584157165,0.2060509011588562,0.07697443609962597,0.03752958607322707,0.5108740182525743
AA_64.0_14-Jan-2000_13:21,0.38753737350760104,0.40580484777813824,0.014413718430921695,0.01873034825109881,0.1735137120322403
AA_64.0_14-Jan-2000_13:43,0.3290682783210038,0.3357918564036265,0.04667170181500632,0.007105269911742829,0.28136289354862054
AA_64.0_14-Jan-2000_14:05,0.6033874884744013,0.3548774705143514,0.0,0.025713330045226926,0.01602171096602031
AA_64.0_14-Jan-2000_14:27,0.4266027627215585,0.2534942892411339,0.0,0.03200753082185467,0.2878954172154528
AA_64.0_14-Jan-2000_14:52,0.6067741448564762,0.36692400281681253,0.0,0.026301852326711332,0.0
AA_64.0_14-Jan-2000_15:23,0.6398423115797099,0.28702080763806104,0.011599327524446063,0.03589732740176073,0.025640225856022242
AA_64.0_14-Jan-2000_15:53,0.5986164111898967,0.27888761504072135,0.016429286508420876,0.042235632645633646,0.06383105461532756
AA_64.0_14-Jan-2000_16:26,0.4626576904059145,0.31006118635237007,0.0,0.028727174005815717,0.19855394923589983
AA_64.0_14-Jan-2000_16:59,0.39466835799905625,0.24108989929095492,0.0,0.061930990110933906,0.3023107525990549
AA_64.0_14-Jan-2000_17:33,0.5821685456499909,0.266196561798133,0.0,0.02465757997465887,0.12697731257721723
AA_64.0_14-Jan-2000_18:06,0.34474180011122785,0.25755965801050285,0.0,0.027312439759501258,0.37038610211876805
AA_64.0_14-Jan-2000_18:39,0.3895803103689703,0.19827806949206453,0.006723413611177016,0.05144008140394575,0.35397812512384247
AA_64.0_14-Jan-2000_19:11,0.17097578865462915,0.12002671677008118,0.14408174006909885,0.02968825016490558,0.5352275043412853
AA_64.0_14-Jan-2000_19:41,0.3039818941433611,0.13223460232368614,0.006697428542044432,0.1075490186517524,0.44953705633915597
AA_64.0_14-Jan-2000_20:07,0.4280781227487325,0.10567893265699564,0.0,0.03185862746270682,0.43438431713156506
AA_64.0_14-Jan-2000_20:29,0.6063109719786131,0.23704380325919946,0.0,0.07317642378803495,0.08346880097415241
AA_64.0_14-Jan-2000_20:50,0.30728525946513247,0.13333850909790534,0.01084536790864135,0.05525300793386975,0.49327785559445103
AA_64.0_14-Jan-2000_21:12,0.37785121801691024,0.1649912828751917,0.005470091581125696,0.043689495992098294,0.40799791153467413
AA_64.0_14-Jan-2000_21:34,0.4957351383252482,0.12062822867379738,0.08673101607684931,0.024411967768949844,0.2724936491551554
AA_64.0_14-Jan-2000_21:55,0.43971398327417005,0.15460095415224454,0.0241006553369456,0.008840270575837183,0.37274413666080264
AA_64.0_14-Jan-2000_22:17,0.7044635246278375,0.10331836808536636,0.0,0.0155524505790813,0.176665656707715
AA_64.0_14-Jan-2000_22:38,0.5356833247471183,0.13645724192256406,0.0149772385502076,0.05158831132670647,0.26129388345340354
AA_64.0_14-Jan-2000_22:59,0.5132383155598422,0.17389698941886947,0.010969391113830369,0.07652771045495285,0.22536759345250515
AA_64.0_14-Jan-2000_23:20,0.6366537465487534,0.17488294124856896,0.025995444338212353,0.10999143755888548,0.0524764303055798
AA_64.0_14-Jan-2000_23:41,0.6086135158739242,0.20578043494584575,0.013008178424983757,0.06833618450423595,0.1042616862510103
AA_64.0_15-Jan-2000_00:02,0.6181100845337534,0.2324275934746653,0.012281310846909376,0.06965035297437903,0.06753065817029277
AA_64.0_15-Jan-2000_00:23,0.5706196546362546,0.16568129022371406,0.014822320160796458,0.07090954103705656,0.17796719394217841
AA_64.0_15-Jan-2000_00:44,0.6026103088491603,0.11764547807410038,0.005763997852500067,0.04944943745588146,0.2245307777683578
AA_64.0_15-Jan-2000_01:05,0.6392354270521892,0.17376693554603595,0.0,0.04781420827801611,0.1391834291237588
AA_64.0_15-Jan-2000_01:27,0.692298100870769,0.1344857380766982,0.04150948549106462,0.026732150776591367,0.10497452478487676
AA_64.0_15-Jan-2000_01:48,0.5574951778527927,0.22188496196102514,0.11518049412234967,0.0,0.10543936606383267
AA_64.0_15-Jan-2000_02:10,0.3389011287359759,0.14061034434581293,0.012011209147079897,0.05887667275751047,0.4496006450136208
AA_64.0_15-Jan-2000_02:32,0.6061838300228494,0.16632148655951595,0.0,0.03966431024243503,0.18783037317519968
AA_64.0_15-Jan-2000_02:54,0.717138615992656,0.2212289251332328,0.007151907847371111,0.05448055102673999,0.0
AA_64.0_15-Jan-2000_03:16,0.5752773580443359,0.17768779842779023,0.0,0.025008994141218065,0.22202584938665568
AA_64.0_15-Jan-2000_03:38,0.7450397013688503,0.19879131396149974,0.016960200843598276,0.03920878382605162,0.0
AA_64.0_15-Jan-2000_04:00,0.6872618724123883,0.14657236618739078,0.008494110457055426,0.04752393537080722,0.11014771557235817
AA_64.0_15-Jan-2000_04:22,0.3937356348932417,0.1911816900673243,0.0,0.035823257921935525,0.3792594171174984
AA_64.0_15-Jan-2000_04:45,0.662822406600199,0.2055564964647417,0.010751467906646323,0.04224588428915935,0.07862374473925343
AA_64.0_15-Jan-2000_05:07,0.7222294452489224,0.1848483286526501,0.0,0.09292222609842739,0.0
AA_64.0_15-Jan-2000_05:36,0.6370159913418647,0.17440644193286498,0.02011462523605813,0.060480791748351616,0.1079821497408605
AA_64.0_15-Jan-2000_06:01,0.5480263348812996,0.16087686041882435,0.0,0.039828157154634086,0.2512686475452419
AA_64.0_15-Jan-2000_06:25,0.7504774915718486,0.15849603517249075,0.02669643385397173,0.06433003940168894,0.0
AA_64.0_15-Jan-2000_06:43,0.7641101784493374,0.14277384546547733,0.030275873993947332,0.05075535478765624,0.01208474730358174
AA_64.0_15-Jan-2000_07:02,0.6217097627306487,0.18787226664232948,0.04216526009263574,0.03477609345664511,0.11347661707774093
AA_64.0_15-Jan-2000_07:20,0.6994266451163077,0.15052370601631046,0.02791858721080272,0.0612300202726851,0.06090104138389393
AA_64.0_15-Jan-2000_07:38,0.7443547547913372,0.17471145711944078,0.01066658734740745,0.07026720074181453,0.0
AA_64.0_15-Jan-2000_07:57,0.6975982609711029,0.1625409315712577,0.01660905179061728,0.03941676518727987,0.08383499047974206
