component,Calanoida indet (small),Calanoides acutus,Calanus simillimus,Candacia maxima,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clio pyramidata,Cnidaria indet,Copepoda nauplius indet,Ctenocalanus citer,Decapoda zoea indet,Egg mass,Euchirella rostromagna,Eukrohnia hamata,Euphausia frigida,Euphausia frigida calyptopis,Euphausia spinifera calyptopis,Euphausia superba,Euphausia triacantha furcilia,Euphausia vallentini,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Haloptilus oxycephalus,Harpacticoida indet,Heterorhabdus austrinus,Heterorhabdus sp.,Hyperiidea indet,Limacina sp.,Lucicutia sp.,Metridia lucens,Neocalanus tonsus,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta sp.,Pelagobia longicirrata,Pisces larvae,Pleuromamma borealis,Pleuromamma piseki,Pleuromamma robusta,Primno macropa,Pseudosagitta gazellae,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Siphonophorae nectophore,Subeucalanus longiceps,Teuthida indet,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura C1,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F3,Tomopteris sp.,Vibilia antarctica,Vibilia sp.
component_1,0.06505275688770329,0.008877379403194212,0.001227698227230953,2.8256319088001148e-05,0.003910000032957544,0.0,0.0,7.244776197322279e-05,0.0,0.006912764404628198,0.0001398870884888762,0.0,9.049971495836119e-05,0.0,8.018480289516428e-05,0.0,0.00030028087863886527,0.0,0.00043359339702342083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004172619526276988,0.1804554019769853,0.0004063491519185295,3.9080213891590256e-05,1.3715906015994415e-05,0.0,0.00035098687903210054,0.0007679078567729731,0.0,0.0,0.0,0.026414358361293494,0.6626651036407976,0.0,0.0008392281692657984,9.216553606252081e-05,7.0437415850141e-05,0.0,0.0,0.0,0.0,0.00023226512954207788,0.0,0.0,0.00963570600174001,0.015275426899217652,0.0,0.0,0.0,0.0,3.117135712219047e-05,0.010586066127516778,0.0,0.0007476878049997516,0.0,0.0,0.0,5.320431569891493e-05,2.5368811219214516e-05,0.0
component_2,0.6590990132354891,0.008177803306064659,0.03266409322669382,4.087980142779114e-05,0.0048325613022102976,0.1059091812572935,0.028949792895243437,0.0,0.0004147347521778939,0.0042528943337195564,0.0,0.0007510603123106801,6.308336358942191e-05,6.458757935609042e-05,0.0027681904843131913,8.651936036911488e-05,0.0004218833292770018,0.00023302126567316807,0.0,8.651936036911488e-05,0.00046870627554747345,0.0005610651439633683,0.0013595006792229277,0.006888990830769166,0.0022325911820334668,0.00024342668695095335,0.0018706503498964549,0.0,1.715467233557357e-05,0.0003227188587965664,6.211813510459359e-05,5.224184545262352e-05,0.004094634716950014,0.0027773129205482814,7.056996260545258e-05,0.014819906093114744,0.02076975424233717,0.011992479867861243,0.03725107969449291,0.0005345361025307535,0.009649179435138266,0.0,0.0004426298912793922,0.0008227384441954353,0.0006210656972412292,0.0006142489533354255,0.00013023926219255875,0.0003100648623761952,0.00018243743030454653,0.001898804887077116,0.006926437568885206,0.00817738521243094,0.0017091970440253922,0.0007892684474159319,0.0011470699990276645,2.4915092495473264e-05,0.0003059236787670766,0.0,0.00044480064329070876,0.0021288990922724927,0.0024431890125412867,0.005023408961830035,0.00019804604813804437,0.0006774208976399438,0.0,0.0001273720120081116
