component,Appendicularia indet,Calanoida indet (small),Calanoides acutus,Calanus propinquus,Calanus simillimus,Calanus sp.,Calocalanus sp.,Chaetognatha indet,Cirripedia nauplius,Clausocalanus sp.,Clione sp.,Copepoda indet,Copepoda nauplius indet,Ctenocalanus sp.,Cyllopus magellanicus,Decapoda (natant) indet juv,Decapoda zoea indet,Drepanopus sp.,Euchirella sp.,Euphausia superba,Euphausia triacantha,Euphausia vallentini,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Gastropoda indet,Haloptilus oxycephalus,Hyperia sp.,Hyperiidea indet,Limacina sp.,Metridia gerlachei,Metridia sp.,Microcalanus pygmaeus,Neocalanus tonsus,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta sp.,Pelagobia longicirrata,Pisces egg,Pisces larvae,Polychaeta indet,Primno macropa,Pseudosagitta gazellae,Radiozoa indet,Rhincalanus gigas,Rhincalanus gigas nauplius,Sagittidae indet,Salpidae indet,Siphonophorae sp.,Spongiobranchaea australis,Subeucalanus sp.,Teuthida indet,Themisto gaudichaudii,Themisto sp.,Thysanoessa macrura,Thysanoessa macrura furcilia,Thysanoessa sp.,Thysanoessa sp. furcilia,Tomopteris sp.,Vibilia sp.
component_1,0.0017032042697901493,0.0025855228875300298,0.0002637525653146324,0.0002504457656928147,0.0,2.9322219809632795e-06,5.290210629409905e-05,0.0001764108379960952,0.0,0.0,0.00020097119167721076,0.024513884726729458,0.14681935133048557,0.005327825366832301,4.591757982870128e-06,0.0,0.0,0.0,0.0,0.0008865339323711282,0.0,0.0,1.0794895724172848e-05,0.00031268631232912503,0.0,0.0,0.02106818903705841,0.08884674201196242,0.00027998300877328763,8.962589554586526e-06,8.173598516154684e-08,0.0004915190601893952,0.0,0.00011400769646959088,0.0,0.0,0.0,0.0,0.6895538731566282,0.00015513416884785692,0.0001595002279813378,0.0,5.949259989086168e-05,5.1064397238438635e-06,0.0003366519088413445,0.0,0.0,7.238858035513129e-05,0.0070205146542663835,0.0006005833953485419,0.005197442204459268,0.0,0.00014877351797879643,1.4590243399936036e-10,0.0007899107995993201,0.0016819594591316893,0.0,0.0,0.0,0.0002291357408807275,6.812426543031271e-05,0.0,0.0,1.1342601044180326e-07,0.0
component_2,0.007371172814644667,0.11929225254807128,0.005754418461153669,0.0,0.10895295228551574,0.0,0.00014961368264888124,0.0020228722315741095,3.096232284878325e-05,0.09619162202256501,0.0,0.4106120779534074,0.0,0.09486639808438017,4.075423980886488e-06,8.564233140195973e-05,5.858967488212626e-05,0.003038514944276435,3.6412008833511664e-05,0.0,0.00038780119495312386,0.00025971313641121795,0.0,0.0016126225538416008,0.010410938649043303,0.0015525611148137998,0.002491208806018946,0.025403759425702048,0.0,3.0323287598342884e-05,4.421263598345747e-05,0.001307986528472459,0.01729871001269002,0.0,0.0005485875912181534,0.0012967588432023752,0.02845098773589154,0.007159119911265653,0.020396752676426957,0.00018942548453119886,0.001923338388479464,7.260656705723869e-05,0.0,0.0,0.0,0.00011635877858514374,8.568614759806374e-05,5.4844434038624525e-05,0.011802044282893692,0.0023005081456705886,0.009109323047216358,0.0006150519702372211,7.102350199369367e-05,5.795541058198025e-09,0.0,0.0022953675152440067,8.529367163674462e-05,0.0007044611274789025,5.345822020135487e-05,0.0007729007001105946,0.00016683901838030233,0.0021631022299001324,0.00021005542834340614,4.645396717140689e-05,4.223068397251687e-05
