component,Calanoida indet (small),Calanoides acutus,Calanus simillimus,Clausocalanus laticeps,Copepoda nauplius indet,Ctenocalanus citer,Cyclopoida nauplius indet,Euphausia frigida calyptopis,Foraminifera indet,Fritillaria sp.,Harpacticoida indet,Limacina sp.,Oithona similis,Oncaea sp.,Phalacrophorus pictus,Rhincalanus gigas nauplius,Salpa thompsoni,Spongiobranchaea australis,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F5,Tomopteris sp.
component_1,15.56245701132182,2.9854088210844694,0.041779226210648654,1.1990144252866146,2.4722038441843095,0.0,1.2730434661859233,0.0,11.985784196825904,19.20913407056369,0.08860530421540369,0.8629959364274894,20.90901478466188,0.26909077086610456,0.7650826243494954,2.4843574889755256,0.0,0.0041830739015312765,0.009989606713023938,0.028495275788975937,0.024507671222434985,0.012589168662058442,0.0502300078151001,0.025888250259288703,0.08266703423791524,0.23848123283812847,0.0
component_2,17.670568071665947,0.0,0.0469833515032757,1.4848183445594267,1.0230258544461988,24.309233558187998,0.12011346507677703,0.011468469755172838,3.2886414149004337,7.768830392035735,0.047572865980180415,1.5105867957295893,26.706541896440964,0.029464970969000862,0.049916412543755895,0.7914825636388182,0.10496918458173793,0.03016742017670167,0.0,0.0,0.0,0.00047837240300424957,0.0018485096738636642,0.057183798228186485,0.01254181933138565,0.0,0.011468469755172838
