component,Calanoida indet (small),Calanoides acutus,Calanoides brevicornis,Calanus australis,Calanus propinquus,Calanus simillimus,Candacia cheirura,Candacia sp.,Centropages aucklandicus,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clausocalanus sp.,Clio pyramidata,Cnidaria indet,Copepoda nauplius indet,Decapoda (natant) indet juv,Decapoda zoea indet,Egg indet,Egg mass,Eukrohnia hamata,Euphausia frigida,Euphausia longirostris,Euphausia longirostris furcilia,Euphausia spinifera furcilia,Euphausia superba,Euphausia triacantha calyptopis,Euphausia triacantha furcilia,Euphausia vallentini,Euphausia vallentini calyptopis,Euphausia vallentini furcilia,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Evadne sp.,Foraminifera indet,Fritillaria sp.,Hansarsia megalops,Harpacticoida indet,Heterorhabdus austrinus,Heterorhabdus sp.,Hyperiidea indet,Limacina sp.,Metridia gerlachei,Metridia lucens,Neocalanus tonsus,Noctiluca scintillans,Nyctiphanes australis,Nyctiphanes australis calyptopis,Nyctiphanes australis furcilia,Oikopleura sp.,Oithona similis,Oncaea sp.,Ostracoda indet,Paraeuchaeta exigua,Paraeuchaeta sp.,Pelagobia longicirrata,Phronima sp.,Pisces larvae,Pleuromamma abdominalis,Pleuromamma borealis,Pleuromamma sp.,Primno macropa,Pseudosagitta gazellae,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Siphonophorae nectophore,Subeucalanus longiceps,Temora turbinata,Teuthida indet,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura F1,Thysanoessa macrura F2,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F6,Tomopteris sp.
component_1,0.05484434598070041,0.0,0.0,0.0,0.0,0.854386855080207,0.0,0.0,0.0,0.001155233850235976,0.02050046390411482,0.0036229522254784567,0.0,0.0,3.2994217267487284e-06,0.0,0.0,0.0,0.0,0.0,4.1174460721865065e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0006038862449240505,0.00023698205998151596,0.0,0.0002421814344997314,0.0,0.001814891066527397,0.0,0.0,0.0,0.0,0.0,0.00010428907543145579,0.0,0.0,0.0002857758296838179,0.03892164551150577,0.0,0.0,1.7670239329541897e-05,0.0,0.0,0.0,0.0,0.0006840802526276338,0.011863904957180801,0.0,0.004921920802698438,0.00010753238972606102,2.4692090973545405e-05,0.0,8.362667271144535e-07,0.00011391843148083438,0.0,0.0,7.248020415908991e-06,0.00046424212536295484,9.103375089098884e-05,4.2863312177406293e-05,0.00029161300547196503,0.00019760876950504779,0.0,6.744311480234679e-05,0.0,5.921454829540498e-06,0.0,0.00023277024296753426,5.3702699748836134e-05,0.0,6.660814293455e-06,2.343711685323785e-06,0.003920853966927865,0.00015422044908747445
component_2,0.553756206813055,0.0059684003214731255,2.3032918465627533e-05,0.009408632312752912,0.0015136442522724074,0.0,8.065123159649517e-06,0.00031962021746778153,0.0004623644742282988,0.003437722223862371,0.05727467432520139,0.007095541966006543,0.0003422704554210637,5.286599044475159e-05,8.703128975587172e-05,0.0012082548849706664,7.59585605547878e-05,6.95121554735784e-05,1.9518165801092877e-06,2.0034041006600586e-05,0.000293894035950084,1.736034783836294e-06,0.0006671102013421918,2.146853532311009e-05,4.9151204632354785e-06,4.193291321386813e-05,8.897013349053835e-05,0.0,0.0008080172910944284,2.645497415748392e-05,4.8895438066702635e-05,0.0005759179417687663,0.002541251620696516,0.00050148380518055,0.009059131365371094,0.011050041856891034,0.007989164354543377,1.1665601629364221e-06,0.00010054554691715667,2.146853532311009e-05,7.66027646503919e-06,0.0011913234287328379,0.0,0.00044321539688536545,0.011903660631074788,0.025116918407921247,0.0349344280623823,5.00078010426055e-06,0.0008573857725163429,0.0006610283330094212,0.04620641022906332,0.18394920581048532,0.005094609334621272,0.0012586684670999183,7.212607634634924e-05,8.326848189065337e-05,2.0256886157040814e-05,8.248441837009458e-05,3.814145127417896e-06,0.0002985265702113576,0.004696741940303989,1.1873258501273504e-06,0.0,5.386027739230565e-05,0.00019989524063457656,0.0028784283508147142,1.1331923219086976e-05,3.042358869236952e-06,8.71498473812465e-05,0.0030568899917188526,1.6831267550728895e-05,0.0004619042547476898,0.00027997176587831493,0.00012528507403432678,5.526321954175971e-07,3.8953546074288454e-05,9.917005964221869e-06,0.0009130642708356346,5.651011178362753e-06
