component,Calanoida indet (small),Calanoides acutus,Calanus propinquus,Calanus simillimus,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Clio pyramidata,Copepoda nauplius indet,Ctenocalanus citer,Egg indet,Egg mass,Euphausia superba,Euphausia triacantha calyptopis,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Haloptilus oxycephalus,Hyperiidea indet,Limacina sp.,Metridia gerlachei,Metridia lucens,Oikopleura sp.,Oithona similis,Pelagobia longicirrata,Pisces larvae,Rhincalanus gigas,Rhincalanus gigas nauplius,Salpa thompsoni,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura C1,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F3,Thysanoessa macrura F4,Thysanoessa macrura F5,Thysanoessa macrura F6,Thysanoessa macrura furcilia
component_1,30.284036379950233,0.0,0.0020516912738376882,0.0,0.00040409189873177057,0.003083901618216484,0.0,0.0013145854574211245,0.6326638416764491,0.0,0.0036401504326813027,0.011454488206521899,1.2819260852228652e-05,0.001304568335170617,0.007251905473055052,0.016246856579435497,2.6408035299697312,2.738959520903247,0.0016066189315654489,0.0013147204964495385,0.0,0.0,0.0013138174344780621,0.03658784734072003,30.09314728820599,0.0013832808827937467,0.0,0.019084065079640083,3.2532902203598035,0.012902035251028291,0.0034430534229492136,0.004300513488677096,0.007692253851382021,0.012625746808691418,0.026885145351990793,0.16113685582888526,0.19708922048429103,0.0014601340901475685,0.0029884434239576966,0.11098653424500801,0.00034831174890140315
component_2,8.716746215763969,14.628852461305776,0.0001858579213763258,2.4600190284917476,0.0,0.0,1.8092504865988628,0.007531866407623509,0.0,1.5463960125493874,0.0,0.023695238936875883,0.0016924065878292423,0.0,0.009710748813580366,0.0,2.7634547788576347,0.0,0.0,0.0,1.890921517769333,0.0021497392729914818,0.003370115741291679,0.0,23.649924918221192,0.014558908918219765,8.538569257285235e-05,0.08040239185428652,2.3783354295320294,0.0,0.021656145267666863,0.0017343678163698072,0.004302115005177137,0.0,0.0,0.019027397604972362,0.05679493111988687,0.0,0.0,0.07412497614638099,0.0005366830558262308
