component,Calanoida indet (small),Calanoides acutus,Calanus propinquus,Calanus simillimus,Candacia maxima,Candacia sp.,Chaetognatha indet,Clausocalanus brevipes,Clausocalanus laticeps,Copepoda nauplius indet,Ctenocalanus citer,Egg indet,Eukrohnia hamata,Euphausia superba,Euphausia superba F4,Euphausia superba F5,Euphausia superba F6,Euphausiidae calyptopis indet,Euphausiidae furcilia indet,Euphausiidae indet,Foraminifera indet,Fritillaria sp.,Haloptilus oxycephalus,Harpacticoida indet,Hyperiidea indet,Limacina sp.,Metridia gerlachei,Metridia sp.,Oikopleura sp.,Oithona similis,Ostracoda indet,Paraeuchaeta sp.,Pleuromamma robusta,Primno macropa,Rhincalanus gigas,Rhincalanus gigas nauplius,Themisto gaudichaudii,Thysanoessa macrura,Thysanoessa macrura C2,Thysanoessa macrura C3,Thysanoessa macrura F1,Thysanoessa macrura F4,Tomopteris sp.
component_1,2.9261259516159748,0.26064105439577917,0.3129122998414116,0.0,0.0005531224165313169,0.008113151689701502,0.02503601196940423,0.3018497564513045,1.3715816786709263,0.42377737028049584,18.38541755252423,0.3117162352966538,0.04653534683503313,0.21292168160458225,0.005043250465313492,0.03991389736214369,0.011981092719217058,0.004844652349951339,0.0,0.0,4.02909850534261,5.932195372894912,0.003326642997580952,0.025407648639698556,0.012517048705767236,0.03343062823746758,0.433133849473135,0.0,0.13744444056337485,12.97255403662557,0.04657933240648974,0.057866723534482536,0.03809689795025283,0.0029051416579372992,0.06141805007386029,1.2331119938739787,0.6656739336927605,0.0,0.0021954168058311275,0.007133473201612357,0.006934321188334964,0.005980056452404652,0.0
component_2,6.490667776879328,0.0,0.0641666401119468,13.946709015919103,0.010484181781499494,0.0,0.019567186533970694,0.7402523453115069,2.1123371760079994,0.23881883562268144,8.301188880565938,0.008294936463404968,0.10399330920571906,0.0,0.0,0.0,0.0,0.04154607521511145,0.07393364835396074,0.04253057952062697,1.99964521646891,0.3273708468502771,0.0,0.05774523872944547,0.0037003435186545013,0.06316791960907668,0.0,0.28034443283849325,0.11267120976321333,4.932389814670868,0.15274593980041495,0.08945048892337193,0.0,0.0020313258757020344,0.012600736816410706,0.0,0.0,0.11185272559855391,0.004348652346121457,0.004909237778659303,0.007598617508233416,0.0002913682585641394,0.023833885587711996
